gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Atrium-Gall Bladder)	pct_gene_expr	max_pct_tx_expr
CCNG1	0.002381701933257501	0.28306077965175774	5	0	-0.1855294059291671	1	1
LOC113267549	1.9059572154452484e-4	0.0069593316808975805	9	1	0.18547757641492674	1	1
PAM	9.90031464227757e-13	0.004589591748023835	15	1	0.18487608439022277	1	1
BOLA3	0.018913242422065817	0	2	2	0.18445825675324978	1	1
ETFDH	0.010215188634497437	1	11	0	0.18396314533048158	1	1
CMC2	0.013095298953522279	1	12	0	-0.18228736359656064	1	1
DNM2	6.7936223871788915e-9	1	12	0	0.1821944990033283	1	1
ATAT1	0.048186199913342095	1	11	0	-0.18188103119042573	1	0.8333333333333334
TIMMDC1	0.04218795022993077	0.19683360266443464	3	0	0.18103399554825245	1	1
AFDN	0.03606744924105729	1	15	0	0.18090425497881135	1	1
SERBP1	0.043003238382477674	0.14548500547701065	4	0	-0.18083664788409437	1	1
SORBS1	1.395843867098383e-13	0.2858732150681253	16	0	0.18013846169339878	1	1
PICALM	0.01598337186536702	1	7	0	-0.18012944819847615	1	1
P4HB	4.419576795755768e-4	0	2	2	-0.17984461739079283	1	1
MEF2A	1.292902500355566e-8	0.4388886744554427	13	0	0.17945681972521008	1	1
MFF	6.757187163995136e-8	0.0052415576915719455	14	1	0.17924322878181026	1	1
SRPK2	0.01311430717672597	1	7	0	0.1791564290421095	1	1
LOC113254576	0.047111512296679904	1	5	0	0.17851822456222954	1	1
FBXW12	0.024312058047698006	0.9202051930830605	12	0	-0.17829950118747157	1	1
QDPR	0.04081144613169617	0	2	2	0.17759104255233438	1	1
PSMC1	0.012167103713003733	0.10848753163303992	6	0	-0.1773666588715815	1	1
DDX3X	5.99721074246864e-4	0.34333846898152887	6	0	0.1771065303864846	1	1
TM4SF1	0.009434797806116979	0.3684876321107412	5	0	0.1770253043075689	1	1
CUL4A	4.155060586204294e-6	0.2809699666011005	5	0	0.17693870443547532	1	1
PPP6R3	3.762379303786235e-5	1	18	0	0.176475340620564	1	1
RAB11FIP3	0.042943142286007235	1	5	0	0.17627338153279032	1	1
SNX14	1.460381665555169e-7	1	22	0	0.17621472716021228	1	1
ZMYND11	0.002691810661939725	1	11	0	-0.17523330563909154	1	1
VCL	0.01731108715955715	1	5	0	0.17467737315589593	1	1
RER1	0.03520068163745152	1	5	0	0.17458987697165834	1	1
PI4KB	0.013164697637579173	1	14	0	0.17421503773713554	1	1
MGRN1	0.03771139116168053	0.7148102879863939	6	0	0.17400327944477884	1	1
TJP1	4.359165464180268e-8	1	10	0	-0.17308111319093006	1	1
NCOR1	0.01971116989863859	1	10	0	-0.17301784115067617	1	1
STT3A	0.02607585436826871	1	6	0	0.1727422041634803	1	1
RAPGEF3	0.025001491966205436	1	15	0	-0.1724241805013602	1	0.8333333333333334
FXYD1	0.014822961160063543	1	4	0	-0.17201707003266176	1	1
CPSF1	0.02159922219503221	1	15	0	0.17188328729188507	1	1
USP15	1.5989249466921446e-4	1	16	0	-0.17168877236047875	1	1
PBRM1	0.04867257541128356	0.5554896769114964	10	0	0.17143207834203383	1	1
CLTB	0.03086761149125211	0	2	2	-0.17121925869869614	1	1
PLA2G12A	0.01871874779655395	0.4563591955325301	6	0	0.17119316693562556	1	1
INSIG2	0.02314411546298693	1	10	0	0.17109593589105057	1	1
LOC113250365	0.031055705187194724	1	16	0	0.17107880153121063	1	0.6666666666666666
FIP1L1	0.015725819678901888	1	13	0	0.17059206193778922	1	1
RPL21	0.03256879402833761	0	2	2	0.1704591583962649	1	1
TCF7L2	0.024993276151603662	1	20	0	-0.16928025893535129	1	0.6666666666666666
ZNF331	0.017968993866907566	1	15	0	0.16893791930259425	1	1
CALM1	0.002133249437849648	1	4	0	0.1688364993286503	1	1
PNRC2	0.022784593731426352	1	4	0	0.16820078033785302	1	1
LOC113254378	0.04103955065990922	1	11	0	-0.1670117863987158	1	1
LRRC41	0.03812478207777881	0.018016306841895067	4	1	0.16649912333638917	1	1
DYNLRB1	0.023369023130568094	1	3	0	0.1664367191169186	1	1
PEAK1	0.04013621987759941	1	16	0	0.16589391454392188	1	1
TNS1	0.023806192713825572	0.5281747002724264	12	0	0.16576832073345432	1	1
DCP1A	0.04187049500547243	1	6	0	0.16530082288915499	1	1
COPB1	0.015928077461383548	1	6	0	-0.16493168999149446	1	1
HADHB	0.005472245386773944	1	9	0	0.1646542260074687	1	1
TACC2	1.4429551127113949e-5	1	21	0	0.16444350510192515	1	1
PDZD2	0.014155040093196262	0.5592296182173421	8	0	0.16415090983605973	1	1
CALU	8.204580697874051e-5	1	8	0	-0.16158997467892153	1	1
RAB6A	0.026946716605323686	1	4	0	0.1613060110619265	1	1
ECI2	3.54239668579562e-5	1	9	0	0.1593132669738227	1	1
PACS2	0.025914128338375787	0.3451318199405806	7	0	-0.15895807616366603	1	1
MGST2	0.021179491075956246	0.0334218346275951	6	1	-0.15872111891969798	1	1
FUNDC2	0.046871320013761125	1	4	0	-0.15710427865837162	1	1
LOC113249039	0.036718708412796945	0	2	2	-0.1562989356124852	1	1
COPS5	0.01053896966507037	1	6	0	0.15609888902182745	1	1
PAPOLA	0.04666851832700249	1	11	0	0.15179205270345933	1	1
PRKAR1A	8.560660020204748e-7	1	6	0	-0.15159493564019688	1	1
LOC113244552	0.02775758069332917	0.7071056665316934	4	0	-0.1513477450895787	1	1
SAFB2	0.01603854492018517	1	6	0	0.151273824531449	1	1
NNT	0.002247115200893158	0.8245109851701088	8	0	0.15121680939527593	1	1
CCT5	1.7703817498086145e-4	1	7	0	0.14969634615291355	1	1
HDLBP	2.0076216951165891e-4	1	13	0	0.14835638186056538	1	1
RBM3	0.013481732495053323	1	5	0	0.14804768026666393	1	1
CHPT1	0.010734338488104147	1	3	0	-0.14671831249051184	1	1
LRPPRC	0.0016579265852707168	1	7	0	0.1453611561516145	1	1
UBE2D3	3.728687082460199e-16	0.5040977998811806	11	0	0.14411216940403718	1	1
RUSC2	0.03097911158766229	1	14	0	0.1432984520998913	1	1
VWF	1.6096010534005998e-4	0.1809803394998728	11	0	0.14142849605874658	1	1
USP34	0.009504128188921507	1	9	0	-0.1414069534717782	1	1
NDST1	0.036901000981425486	1	4	0	0.1406163114575072	1	1
NSD1	0.02959140294027232	1	9	0	0.13923942357956065	1	1
ATP13A3	0.034077109613002116	1	5	0	-0.13857322051711501	1	1
MBD1	0.017241823834126088	1	28	0	0.1377876321553929	1	0.6666666666666666
GOSR1	0.04205479757829415	1	5	0	0.13703310341832986	1	1
RBM39	0.009033020986702365	1	9	0	0.13603944685203023	1	1
STX7	0.049108347680940266	1	4	0	0.13574954212500545	1	1
GPAT4	2.0150783491605526e-5	1	9	0	-0.1355475859234676	1	1
LOC113265126	2.440305611209613e-5	1	4	0	0.134927055633707	1	1
UAP1	3.392154732785153e-5	1	16	0	0.13473181395589445	1	1
EIF4H	0.023653620256195	1	3	0	0.12687643334324494	1	1
UBA1	0.021535563414195987	1	8	0	0.12631118267135677	1	1
FIS1	0.04843699378182667	1	3	0	0.1258774967095999	1	1
MKLN1	7.756398627976518e-5	1	11	0	-0.12583365431442162	1	1
SRP72	0.016526692419937348	1	4	0	0.12580388890803024	1	1
LOC113267890	0.0040983884185065095	1	14	0	-0.12567152353891528	1	1
HSPA5	0.023660625350332146	1	3	0	0.1253221688225581	1	1
HNRNPK	0.0016579265852707168	1	9	0	0.12400231040208032	1	1
MPRIP	0.01298720701856275	1	6	0	0.12364345923566838	1	1
SAT1	0.006117854902152646	1	12	0	-0.12336269964817309	1	1
LOC113253526	0.0036068421935446285	1	4	0	0.12326572391762225	1	1
GPI	3.051711767669203e-6	1	5	0	-0.12314949991200738	1	1
MATR3	4.2890961478094194e-5	1	5	0	0.12204151463755353	1	1
ACTG1	1.3200755478336669e-5	1	5	0	0.12192290940403291	1	1
LOC113266825	0.010356262468107067	1	22	0	0.11963536021409121	1	1
LOC113267793	0.004011780634883439	1	6	0	0.11849774574931558	1	1
LOC113246846	0.016944647684864485	1	3	0	-0.11781114409629186	1	1
OPTN	0.0035413156263287347	1	9	0	-0.11640135221128135	1	1
BZW1	5.677686639869214e-4	1	7	0	0.11410377796151926	1	1
SUCLG1	0.004068596941158669	1	5	0	-0.1098903134584801	1	1
STX8	0.01834777206902444	1	3	0	-0.1090166069099775	1	1
AHNAK	0.002603036945605315	1	6	0	-0.10869876786479159	1	1
ECHS1	0.03484805375199323	1	4	0	-0.10732170511992845	1	1
MLF1	0.03331545232601465	1	5	0	0.10728592624907726	1	1
FBXO32	0.03329461370131975	1	3	0	0.1059108841120402	1	1
MAPK9	0.03382956000608398	1	8	0	0.10494623704840832	1	1
LMNA	0.025097749297798934	1	5	0	0.10076288101399228	1	1
NAP1L1	4.5206017918109183e-7	1	7	0	-0.10071689521622418	1	1
TRIP12	9.235590605916593e-7	1	16	0	0.10067179202297023	1	1
MRPS18B	0.026941087819952948	1	3	0	0.09730026737792219	1	1
PFKM	1.6258179549300605e-6	1	8	0	0.096598587635774	1	1
CPSF6	0.007664623697342105	1	4	0	-0.09648686487948235	1	1
RBMX	0.0053008933076470225	1	8	0	-0.08928669369457425	1	1
OGDH	7.341839662268701e-4	1	6	0	0.08748809767531059	1	1
PNP	3.4177617913844235e-6	1	5	0	0.07773572248956337	1	1
NDUFS7	0.003041009592310194	1	4	0	-0.0738440665969414	1	1
IDS	0.024741694123862255	1	5	0	0.06855091446707523	1	1
ACTB	0.002531470130823908	1	4	0	0.05581539032091016	1	1
LRPAP1	0.04517087089251786	1	4	0	-0.041781122026156976	1	1
