gene_ID	gene_qvalue	minimal_tx_qvalue	number_tx	number_significant_tx	max(Lung-Ventricle)	pct_gene_expr	max_pct_tx_expr
MORF4L1	2.992055653678276e-4	1	4	0	0.14107955164185337	1	1
LAMB3	0.018530210383116065	0.046451015478952036	5	1	-0.14092302352342623	1	1
HNRNPM	0.00614941098996121	0.002892580669979413	8	1	-0.14067887312890476	1	1
CORIN	0.0463602523716556	0	2	2	0.1405888796332686	1	1
STAT1	0.042613059047240935	0.44887652247769455	5	0	-0.14039861887789612	1	1
LIMS2	0.021039119772892453	1	8	0	-0.1403380553527564	1	1
ACO1	0.003318683168785956	1	9	0	-0.14032553762261313	1	1
PLA2G16	0.026939668130735117	0.6052208115166712	6	0	-0.1401861756344826	1	1
GMPS	2.546498168070121e-4	1	5	0	-0.14000259332622778	1	1
ZNF532	0.0016903103412571076	1	6	0	-0.13976790444921622	1	1
DPM1	0.0013120768599282722	0.43949495953916773	3	0	-0.13948256706497342	1	1
CUNH16orf72	0.0015751468518008852	0	2	2	0.13932998546466693	1	1
TRAPPC12	0.004031137468665952	1	6	0	0.1376254662561744	1	1
HNRNPK	6.823227533937347e-4	0.010061298313684982	7	1	-0.13753931626224047	1	1
PRICKLE1	0.006273746273090002	1	3	0	-0.13714397491072927	1	1
CD99L2	0.01611092368800213	1	7	0	-0.13713305947385435	1	1
BZW1	0.0010145428304373114	1	5	0	0.1365335719518298	1	1
DEK	0.037026931915921546	1	3	0	-0.13635011572571853	1	1
ADAM17	0.039669653315031944	1	6	0	-0.13589271136065062	1	1
PRKAR1A	0.0013735301373220853	1	5	0	0.13579778597785866	1	1
YIPF6	0.02913543505989966	1	3	0	0.13569507321242602	1	1
ZNF514	4.065060574960284e-5	1	9	0	-0.13518194818360246	1	1
COPS7A	3.043812241200294e-4	1	4	0	0.13507628261523133	1	1
MRPL22	6.716835596912754e-4	1	5	0	-0.13489616904800583	1	1
DCAF5	0.01210372249607043	1	4	0	0.13485207612826774	1	1
ADIPOR1	0.002534536433859872	1	5	0	0.13456048343967947	1	1
LARS	0.010713029164274818	1	3	0	-0.13393448836570288	1	1
BCLAF1	0.03296172425062713	0.35020790726399226	12	0	-0.1339063756483704	1	1
MPRIP	2.2941941308876676e-13	1	6	0	-0.1338235451391031	1	1
TTLL12	0.01653302830848636	0.49974865595269574	4	0	-0.13310915237529608	1	1
SLC39A7	0.04088867100509529	1	5	0	0.13301038490766945	1	1
SCP2	0.006117607005811969	0.04543641582222574	4	1	0.13287379011847422	1	1
NUP98	0.008727427327071033	1	7	0	-0.13272087535437238	1	1
ZDHHC20	0.017230239015663767	1	5	0	0.13269602103555525	1	1
E2F6	0.031325822824012216	1	4	0	0.1325795334648491	1	1
ATF6	7.625273367835832e-4	0.07574287374445132	6	0	0.1319892025501478	1	1
TRAM1	0.002445615455145804	0.43553342450335303	4	0	-0.13153513721039006	1	1
GSN	1.2427962779942211e-14	1	5	0	-0.13085891589933546	1	1
EEF1G	1.9287863689850257e-5	0	2	2	-0.1300513469531801	1	1
EIF2S2	0.012297539314842742	1	3	0	-0.12996293907679973	1	1
HSPA14	3.041124670945052e-4	1	6	0	-0.12863484410196907	1	1
TTLL7	9.368152888132077e-4	1	5	0	-0.1267396980660841	1	1
ATP9A	3.8752542924244806e-9	1	3	0	-0.12597996516478638	1	1
HSD17B8	2.9404286457364293e-4	1	4	0	-0.1256174979299604	1	1
ATG12	0.016238823442144713	1	3	0	0.12561371268012256	1	1
MRAS	0.04555048426405261	1	5	0	-0.12550206678467846	1	1
CYTB	0.003887818396067997	1	3	0	-0.12532527874675367	1	1
WDR37	0.0025308807705055553	1	10	0	-0.12507370618416713	1	1
LOC113244008	0.04611612192629855	0	2	2	-0.1250270800815927	1	1
DRG1	0.003036265192673964	1	5	0	-0.1244460256430111	1	1
SUSD6	0.019110800074099196	1	7	0	-0.12339266914731206	1	1
KDM2A	0.035312548797978696	1	4	0	-0.1232825904146807	1	1
LOC113253952	0.01799473155153985	1	5	0	0.12227733899184781	1	1
ACTG1	5.729445997908713e-4	0	2	2	0.12211553126272556	1	1
SIKE1	0.04970708681269581	1	3	0	-0.12188720944078102	1	1
CHMP1B	0.007581995494669873	1	3	0	-0.12180089186722148	1	1
TFDP2	0.04726648378056436	1	6	0	-0.12132212248135854	1	1
NAA50	0.02295596874910138	1	5	0	0.12071383347883058	1	1
FYN	0.005037580412917637	1	6	0	0.12048005212642413	1	1
TRAF7	0.04088867100509529	1	6	0	-0.11991199182454344	1	1
CBX3	0.003142541009855919	1	4	0	-0.11979420597859824	1	1
SNX2	0.011230179803105807	0.499663916832749	3	0	-0.11938519564402794	1	1
RBPMS	0.001590531087456053	1	4	0	-0.11920830512829134	1	1
ARF1	0.011480547250320406	0	2	2	0.11849961673675569	1	1
LRRC41	0.049964739241776836	0.8407126726202433	4	0	0.11810146007717316	1	1
LOC113247379	0.015098806788512754	0	2	2	-0.11810011804678011	1	1
VAPA	7.630365812716694e-4	1	3	0	-0.11803046878103607	1	1
TPT1	1.6970488517572813e-10	1	4	0	0.11791155234102352	1	1
LOC113253526	0.0026591732244632574	1	3	0	0.11739572254806774	1	1
ATXN7	0.017718068309998797	1	5	0	-0.11707710557367323	1	1
RAPGEF2	0.0029948805254542527	1	9	0	-0.11701721277192503	1	1
PLA2G12A	0.002344735941784688	1	5	0	-0.11557161201345234	1	1
RPL21	3.3148253478456935e-4	0	2	2	-0.1152969219645833	1	1
ADNP	0.0013780493449146412	1	5	0	-0.11402884277878822	1	1
REEP5	9.493928560333229e-4	1	3	0	0.11355399627008317	1	1
EIF1	2.1045380498165042e-11	1	3	0	-0.11343168401254156	1	1
BICD2	0.0032872258415414597	1	3	0	-0.1134178546227835	1	1
RTN4IP1	0.020418504186954206	1	3	0	-0.11282800964696782	1	1
OPTN	0.022237581973779574	1	7	0	-0.11239681698628333	1	1
ZNF573	0.01772835297360694	1	8	0	-0.11225372995807259	1	1
IVNS1ABP	9.250048922784572e-6	1	7	0	-0.11221033325068075	1	1
DYNC1H1	0.02221830800085514	1	3	0	-0.11189856212824634	1	1
CDC37L1	0.0024226896573268427	1	4	0	-0.111357872955955	1	1
BNIP1	4.309521985368475e-6	1	6	0	-0.11060235107133598	1	1
AAGAB	0.017737584298500086	1	5	0	-0.11027248063831527	1	1
AP3D1	0.014584819912842464	0	2	2	-0.10945471106357951	1	1
CTSC	0.003077427203174601	1	4	0	-0.10888989425386952	1	1
PPP2R1A	0.04929552109753608	1	3	0	-0.10855962617325976	1	1
LOC113261698	0.022326404265826858	0	2	2	-0.10814065057947486	1	1
DOCK1	0.018292884602427183	1	7	0	-0.10661060474668937	1	1
ACADL	2.0831194919071e-4	1	7	0	-0.10623846868610615	1	1
PJA2	7.371332406402386e-4	1	3	0	-0.10609450092680706	1	1
CEP97	0.046577481577543794	1	6	0	-0.10556950294704608	1	1
CCBE1	0.03326773100490689	0	2	2	-0.10535702035754624	1	1
PTP4A1	3.460522564857707e-5	1	7	0	0.10530850491482355	1	1
WDFY3	0.0024435430992938868	1	4	0	-0.10470685137130209	1	1
LSM14A	7.772915233727458e-4	1	4	0	0.10463626640457488	1	1
NUMA1	0.00940231868714707	1	7	0	0.10463383590466041	1	1
PHTF1	0.028246204159422413	1	4	0	-0.10455609452378656	1	1
DDX46	0.038981761764260534	1	5	0	0.10451051785743654	1	1
CLPP	0.03441267147723183	1	3	0	-0.10424306999891397	1	1
ABCA5	0.004559089503023893	0.44806221255056516	4	0	-0.10369033058530852	1	1
ANKLE2	0.04591758846032918	1	3	0	-0.10356671106775417	1	1
THOC1	0.004210912441941615	1	7	0	-0.10126529251249401	1	1
ND4	1.5206244526412767e-11	1	3	0	-0.10103830737311192	1	1
KXD1	5.446952989599913e-4	1	3	0	0.1005549493692877	1	1
CCDC90B	0.0019959001240183443	1	6	0	-0.1005200156557311	1	1
USP14	0.03491191462223615	1	6	0	0.10008293291865981	1	1
TARDBP	0.007119451337596147	1	5	0	0.09975199443711141	1	1
SON	0.02305072157918776	1	8	0	-0.09953596290871511	1	1
EIF2A	0.0010728135850400543	1	4	0	-0.09910563342720813	1	1
MATR3	0.019666517562973128	1	6	0	0.09866073289085187	1	1
ND5	0.0328007125973403	0	2	2	-0.09864133096277727	1	1
BIRC6	0.016960433878320896	1	8	0	-0.09818825963752656	1	1
ATP5PB	0.01691753497581746	0	2	2	0.0981790813124852	1	1
NAP1L1	1.4871031107189614e-8	1	8	0	-0.09814936991417392	1	1
DDX3X	8.679171298027377e-5	1	3	0	-0.09806371001253852	1	1
PMPCB	0.04552475587601385	0	2	2	-0.09770190342290297	1	1
TXNL4A	0.01841332168527231	1	6	0	0.09761498980843204	1	1
NDUFS1	0.04011885801156647	1	8	0	-0.09760295836188754	1	1
STX12	0.03969084125080397	0	2	2	-0.09729939628803452	1	1
SLC40A1	3.172743940359686e-4	1	3	0	-0.0972153020870018	1	1
MUT	7.877430737594611e-4	1	5	0	-0.09688563761831939	1	1
GPAA1	0.026592992083386304	0	2	2	0.09622473824209854	1	1
AK1	0.019568046744191978	1	4	0	0.09541805564682515	1	1
SPEN	0.014629283492134042	0	2	2	0.09519704584607716	1	1
ABCB7	0.02763779143021375	1	5	0	0.09434456657424378	1	1
ZEB1	0.017622982243969663	1	4	0	-0.09376548053738504	1	1
SPRY1	0.0031363922149451997	1	6	0	-0.09343032566242176	1	1
MTOR	0.04880494389163878	1	5	0	0.09241047669256963	1	1
PPP1R7	0.04051797905016561	1	4	0	0.0921115493123596	1	1
CASC4	0.014116796687912887	1	5	0	0.09192270760554382	1	1
EIF5	0.018534783918610687	1	6	0	0.09116536393275151	1	1
LOC113249039	0.03679754076329106	0	2	2	0.09064055363578838	1	1
EIF4G3	0.04124471379614345	1	7	0	0.08864321685611498	1	1
ALAS1	0.03821375481717016	0	2	2	-0.0880116054526815	1	1
HSPA9	0.002165920937262987	1	4	0	-0.08779594655786481	1	1
PRDX5	0.02007830954318316	0	2	2	0.08765533339771858	1	1
DNTTIP2	0.04845184159104433	1	3	0	0.08752293633776499	1	1
TIMMDC1	0.012522589210096339	1	3	0	0.08743636671232015	1	1
SDHA	6.410787483170095e-17	1	5	0	0.08654184500000177	1	1
MRPS27	0.038667910241812896	1	4	0	-0.08621156432716226	1	1
DCP2	1.7660420868969364e-4	1	3	0	-0.08531186889039422	1	1
VCL	3.5793755801472447e-6	1	3	0	0.08406150292020119	1	1
CUL1	1.460361949596208e-4	1	5	0	-0.0823816365375879	1	1
AKT1	0.0034751332585605177	0	2	2	-0.08231773787916374	1	1
HSDL2	4.009251308344985e-9	1	5	0	0.08152346663996826	1	1
TGM2	4.2474333423363545e-4	0	2	2	-0.08115566584764278	1	1
HNRNPD	0.0036894299361789084	1	6	0	-0.08036227470043758	1	1
DDX5	3.460522564857707e-5	1	7	0	-0.07998112952291947	1	1
CTSA	0.009681167700790784	1	4	0	0.07992018942441022	1	1
IL6ST	0.01750115762326438	1	3	0	0.07985241948710686	1	1
DARS	1.639460184017215e-4	1	5	0	-0.0797584020381913	1	1
TOMM20	0.015871195382859478	1	3	0	0.07642035802164826	1	1
NDUFA4	1.2690782888632432e-7	0	2	2	-0.07622235965574564	1	1
CDC42BPA	0.003964496983232751	1	7	0	0.07433709111599753	1	1
NPHP3	0.03121149712023793	1	3	0	0.0743004450562051	1	1
CLK1	0.01220066229941613	1	5	0	-0.07327567521228062	1	1
TSC22D1	5.953443590318893e-5	1	4	0	0.07308408357786894	1	1
TMOD1	0.021199598220657458	0	2	2	0.07302278717931701	1	1
STK11	0.005911449427136952	1	4	0	0.07249962529070034	1	1
POLR2H	0.01653302830848636	1	3	0	0.07185756370254133	1	1
LOC113249364	2.4969159107247527e-4	1	8	0	-0.07074243992669578	1	1
EIF3F	0.02568910067851563	0	2	2	0.07022082585060496	1	1
CLNS1A	0.022326404265826858	1	3	0	0.06854448086670435	1	1
TMED2	7.186829549255871e-8	0	2	2	0.06765797687018471	1	1
SEPT7	0.006419180347184258	1	5	0	0.06712394079352535	1	1
LOC113252908	0.005308958358739037	0	2	2	0.06606229406988397	1	1
ACO2	0.0013671893503911855	0	2	2	-0.06253229446065034	1	1
EIF3M	0.019408904425800073	1	3	0	-0.06251825844273595	1	1
LOC113242144	0.0062014164635196	0	2	2	0.062058487300513256	1	1
STARD7	9.216220845761794e-5	1	3	0	0.06163330437495672	1	1
SEPT2	0.02156797347151889	0	2	2	-0.057504535951019675	1	1
MGST2	0.024330010693036322	1	3	0	-0.05613260919363605	1	1
FIS1	0.005378725857046063	0	2	2	0.05460434712674434	1	1
NUTF2	0.025767675277975736	1	3	0	0.05253903646785749	1	1
HSBP1	0.04550202880848457	1	5	0	-0.04516392021172777	1	1
TXNIP	0.04496372084904905	1	6	0	-0.040989499587098355	1	1
COX1	0.01734849624826449	0	2	2	-0.029169494003182472	1	1
