Orthogroup	ailMel.longCDS.prots	ursArc.longCDS.prots
OG0000915	rna-XM_019803457.2	rna11532
OG0000916	rna-XM_034640076.1	rna30112
OG0000916	rna-XM_019808801.2	rna11525
OG0000917	rna-XM_034661767.1	rna11458
OG0000917	rna-XM_034645629.1	rna17201
OG0000918	rna-XM_002913722.4	rna20085
OG0000918	rna-XM_002912919.4	rna24304
OG0000919	rna-XM_019807732.2	rna20121
OG0000919	rna-XM_019795351.2	rna26201
OG0000920	rna-XM_019798709.2	rna47922
OG0000920	rna-XM_002920391.4	rna20225
OG0000921	rna-XM_002922851.4	rna4173
OG0000921	rna-XM_002922416.4	rna20308
OG0000922	rna-XM_034662943.1	rna43710
OG0000922	rna-XM_002928843.4	rna24595
OG0000923	rna-XM_034657277.1	rna4354
OG0000923	rna-XM_002916109.4	rna43737
OG0000924	rna-XM_034663102.1	rna7822
OG0000924	rna-XM_034647592.1	rna47909
OG0000925	rna-XM_002917224.3	rna24576
OG0000925	rna-XM_002924276.4	rna7874
OG0000926	rna-XM_002913868.4	rna7939
OG0000926	rna-XM_019808353.2	rna27805
OG0000927	rna-XM_002913887.3	rna8008
OG0000927	rna-XM_002912392.4	rna4887
OG0000928	rna-XM_034663620.1	rna8085
OG0000928	rna-XM_034663251.1	rna8089
OG0000929	rna-XM_034663318.1	rna8221
OG0000929	rna-XM_034656905.1	rna27488
OG0000930	rna-XM_034663626.1	rna8236
OG0000930	rna-XM_034640968.1	rna18605
OG0000931	rna-XM_034663333.1	rna8252
OG0000931	rna-XM_034639853.1	rna18587
OG0000932	rna-XM_011234056.3	rna8427
OG0000932	rna-XM_019805065.2	rna48243
OG0000933	rna-XM_034663430.1	rna8469
OG0000933	rna-XM_034641858.1	rna18627
OG0000934	rna-XM_034663542.1	rna8614, rna54015, rna54014
OG0000935	rna-XM_002930744.4	rna49756
OG0000935	rna-XM_034650102.1, rna-XM_002927252.2	rna53990, rna53993
OG0000936	rna-XM_034667752.1	rna27427
OG0000936	rna-XM_034664004.1	rna22333
OG0000937	rna-XM_034657036.1	rna22777
OG0000938	rna-XM_034667833.1	rna27275
OG0000938	rna-XM_034656401.1	rna13748
OG0000939	rna-XM_034667858.1	rna27234
OG0000939	rna-XM_034660000.1	rna42909
OG0000940	rna-XM_011225689.3	rna27232
OG0000940	rna-XM_002919942.4	rna13327
OG0000941	rna-XM_002919785.4	rna27228
OG0000941	rna-XM_019804187.2	rna35700
OG0000942	rna-XM_034655894.1	rna24032
OG0000942	rna-XM_034667877.1	rna27199
OG0000943	rna-XM_002917207.4	rna13806
OG0000943	rna-XM_034667896.1	rna27143
OG0000944	rna-XM_034656556.1	rna13456
OG0000944	rna-XM_034668898.1	rna27119
OG0000945	rna-XM_034655960.1	rna24172
OG0000945	rna-XM_034668902.1	rna27025
OG0000946	rna-XM_034647205.1	rna37660
OG0000946	rna-XM_034667971.1	rna27002
OG0000947	rna-XM_034646697.1	rna37678
OG0000947	rna-XM_019804740.1	rna26995
OG0000948	rna-XM_034668050.1	rna40247
OG0000948	rna-XM_011229599.3	rna40245
OG0000949	rna-XM_034669080.1	rna20467
OG0000950	rna-XM_019796558.2	rna10412
OG0000950	rna-XM_019799774.2	rna19306
OG0000951	rna-XM_002925213.4	rna10407
OG0000951	rna-XM_034639807.1	rna19305
OG0000952	rna-XM_034668155.1	rna10400
OG0000952	rna-XM_034639864.1	rna19302
OG0000953	rna-XM_011228766.3	rna20605
OG0000953	rna-XM_034668177.1	rna10378
OG0000954	rna-XM_034668865.1	rna10333
OG0000954	rna-XM_019797661.2	rna19149
OG0000955	rna-XM_034668361.1	rna10035
OG0000955	rna-XM_002917372.4	rna19187
OG0000956	rna-XM_034659881.1	rna3456
OG0000956	rna-XM_019794956.2	rna9662
OG0000957	rna-XM_019808533.2	rna3581
OG0000957	rna-XM_011222913.3	rna9648
OG0000958	rna-XM_034653349.1, rna-XM_034660030.1	rna43360, rna54370
OG0000959	rna-XM_034651778.1, rna-XM_034652072.1, rna-XM_034652020.1, rna-XM_002918621.4, rna-XM_034651512.1, rna-XM_034652187.1	rna22681
OG0000960	rna-XM_034647918.1	rna23498
OG0000960	rna-XM_019807460.2	rna26013
OG0000961	rna-XM_019797136.2	rna21141
OG0000961	rna-XM_034648126.1	rna23201
OG0000962	rna-XM_034648285.1	rna23052
OG0000962	rna-XM_019805893.2	rna36523
OG0000963	rna-XM_034663993.1	rna22361
OG0000963	rna-XM_034657420.1	rna42970
OG0000964	rna-XM_034655948.1	rna24146
OG0000964	rna-XM_034657441.1	rna42998
OG0000965	rna-XM_011225077.3	rna13916
OG0000965	rna-XM_019804122.2	rna43012
OG0000966	rna-XM_034657490.1	rna43073
OG0000966	rna-XM_034657917.1	rna50508
OG0000967	rna-XM_034657577.1	rna43173
OG0000967	rna-XM_034657580.1	rna43174
OG0000968	rna-XM_002919303.4	rna13930
OG0000968	rna-XM_034657645.1	rna43254
OG0000969	rna-XM_019801916.2	rna43457
OG0000969	rna-XM_002912706.3	rna15727
OG0000970	rna-XM_034657928.1	rna52939
OG0000970	rna-XM_034657011.1	rna22841
OG0000971	rna-XM_034664609.1	rna31536
OG0000971	rna-XM_034658029.1	rna15796
OG0000972	rna-XM_034658037.1	rna15800
OG0000972	rna-XM_034666808.1	rna25641
OG0000973	rna-XM_011222807.3	rna15998
OG0000973	rna-XM_011222796.3	rna15999
OG0000974	rna-XM_019796131.2	rna15627
OG0000974	rna-XM_034657207.1	rna16054
OG0000975	rna-XM_034658309.1	rna16174
OG0000975	rna-XM_011225439.3	rna15455
OG0000976	rna-XM_034658384.1	rna16284
OG0000976	rna-XM_034670743.1	rna2728
OG0000977	rna-XM_034658391.1	rna16299
OG0000977	rna-XM_034667203.1	rna2056
OG0000978	rna-XM_034658404.1	rna16323
OG0000978	rna-XM_002928477.4	rna15184
OG0000979	rna-XM_034657214.1	rna16347
OG0000979	rna-XM_002915473.4	rna14971
OG0000980	rna-XM_034658470.1	rna16395
OG0000980	rna-XM_034644268.1	rna40425
OG0000981	rna-XM_002914122.4	rna18328
OG0000981	rna-XM_034658484.1	rna16416
OG0000982	rna-XM_034658485.1	rna16418
OG0000982	rna-XM_034645035.1	rna18322
OG0000983	rna-XM_011231373.3	rna16454
OG0000983	rna-XM_002913417.3	rna2870
OG0000984	rna-XM_034658504.1	rna16456
OG0000984	rna-XM_034643649.1	rna41163
OG0000985	rna-XM_034671268.1	rna2824
OG0000985	rna-XM_034658585.1	rna16549
OG0000986	rna-XM_034645962.1	rna17563
OG0000986	rna-XM_034658598.1	rna16577
OG0000987	rna-XM_034658606.1	rna16593
OG0000987	rna-XM_034641709.1	rna2024
OG0000988	rna-XM_034658803.1	rna16858
OG0000988	rna-XM_002918324.4	rna15401
OG0000989	rna-XM_034658822.1	rna16900
OG0000989	rna-XM_034643413.1	rna15403
OG0000990	rna-XM_002920689.4	rna16912
OG0000990	rna-XM_034644204.1	rna41267
OG0000991	rna-XM_034659074.1	rna4790
OG0000991	rna-XM_034643201.1	rna42409
OG0000992	rna-XM_019800114.2	rna42428
OG0000992	rna-XM_002912411.4	rna4782
OG0000993	rna-XM_019793495.2	rna4777
OG0000993	rna-XM_002914165.4	rna49205, rna49128
OG0000994	rna-XM_011217440.3, rna-XM_034659100.1	rna4734
OG0000995	rna-XM_002926269.4	rna4544
OG0000995	rna-XM_034648627.1	rna42291
OG0000996	rna-XM_002916617.4	rna45228
OG0000996	rna-XM_002927662.4	rna4520
OG0000997	rna-XM_034659235.1	rna4491
OG0000997	rna-XM_002926466.4	rna21989
OG0000998	rna-XM_011225362.3	rna26577
OG0000998	rna-XM_002921484.4	rna4289
OG0000999	rna-XM_002919236.4	rna15074
OG0000999	rna-XM_011233704.3	rna4199
OG0001000	rna-XM_034655869.1	rna23988
OG0001000	rna-XM_002922338.4	rna4127
OG0001001	rna-XM_034672026.1	rna32016
OG0001001	rna-XM_034659581.1	rna3980
OG0001002	rna-XM_034659618.1	rna3912
OG0001002	rna-XM_034648593.1	rna31095
OG0001003	rna-XM_002924049.4	rna3904
OG0001003	rna-XM_034648584.1	rna31077
OG0001004	rna-XM_002914827.4	rna3838
OG0001004	rna-XM_034648514.1	rna30887
OG0001005	rna-XM_034642744.1	rna10545
OG0001005	rna-XM_002922741.4	rna3437
OG0001006	rna-XM_011229154.3	rna10542
OG0001006	rna-XM_019802053.2	rna3427
OG0001007	rna-XM_034659977.1	rna3281
OG0001007	rna-XM_034650166.1	rna34377
OG0001008	rna-XM_034659983.1	rna3274
OG0001008	rna-XM_019800056.2	rna34370
OG0001009	rna-XM_034652325.1, rna-XM_011221121.3, rna-XM_034650228.1, rna-XM_034651623.1, rna-XM_034651770.1, rna-XM_034651231.1	rna31395
OG0001010	rna-XM_034650330.1	rna36132
OG0001010	rna-XM_034650068.1, rna-XM_034650090.1	rna36133
OG0001011	rna-XM_034650323.1, rna-XM_019793784.2	rna53419
OG0001011	rna-XM_034651543.1, rna-XM_034653294.1	rna53633
OG0001012	rna-XM_019793188.2	rna6795
OG0001012	rna-XM_034647308.1	rna37440
OG0001013	rna-XM_011232602.3	rna35416
OG0001013	rna-XM_034643254.1	rna37774
OG0001014	rna-XM_034641610.1	rna18475
OG0001014	rna-XM_002926349.3	rna37733
OG0001015	rna-XM_011221663.3	rna45443
OG0001015	rna-XM_034642630.1	rna33209
OG0001016	rna-XM_034643072.1	rna33026
OG0001016	rna-XM_002914189.4	rna35334
OG0001017	rna-XM_011228915.3	rna25995
OG0001017	rna-XM_002917464.4	rna33018
OG0001018	rna-XM_034643092.1	rna32729
OG0001018	rna-XM_011224340.3	rna18482
OG0001019	rna-XM_011221547.3	rna45237
OG0001019	rna-XM_034643323.1	rna32724
OG0001020	rna-XM_034642181.1	rna50304
OG0001020	rna-XM_034640590.1	rna35921
OG0001021	id-LOC117796044, id-LOC105235281, id-LOC105235181, id-LOC117797934	id553430
OG0001022	rna-XM_034642839.1	rna48517
OG0001022	rna-XM_011229995.3	rna35545
OG0001023	rna-XM_034670158.1	rna33516
OG0001023	rna-XM_034642779.1	rna50236
OG0001024	rna-XM_034641941.1	rna48615
OG0001024	rna-XM_002915515.4	rna19473
OG0001025	rna-XM_034642580.1	rna10447
OG0001025	rna-XM_034669119.1	rna20525
OG0001026	rna-XM_034641572.1	rna19496
OG0001026	rna-XM_002912678.4	rna10628
OG0001027	rna-XM_034641573.1	rna19491
OG0001027	rna-XM_034642678.1	rna10639
OG0001028	rna-XM_019792711.2	rna53771, rna53939, rna53545, rna54380, rna54109, rna53317
OG0001029	rna-XM_034642301.1	rna11156
OG0001029	rna-XM_034640143.1	rna19383
OG0001030	rna-XM_034665208.1	rna7307
OG0001030	rna-XM_034651497.1, rna-XM_002923455.4	rna11959
OG0001031	rna-XM_034647021.1	rna23698
OG0001031	rna-XM_034650583.1	rna23695, rna23696
OG0001032	rna-XM_034670148.1	rna33530
OG0001032	rna-XM_011223427.3	rna35953
OG0001033	rna-XM_034665073.1	rna1763
OG0001033	rna-XM_034640509.1	rna35724
OG0001034	rna-XM_011233310.3	rna30433
OG0001034	rna-XM_034670635.1	rna47623
OG0001035	rna-XM_019807751.2	rna38637
OG0001035	rna-XM_034639977.1	rna30417
OG0001036	rna-XM_002916823.4	rna30309
OG0001036	rna-XM_034669582.1	rna2555
OG0001037	rna-XM_034640027.1	rna30232
OG0001037	rna-XM_002913152.4	rna40734
OG0001038	rna-XM_034672885.1	rna3085
OG0001038	rna-XM_034641728.1	rna29977
OG0001039	rna-XM_034640776.1	rna29957
OG0001039	rna-XM_002922142.4	rna29959
OG0001040	rna-XM_011230506.3	rna40915
OG0001040	rna-XM_034639818.1	rna29943
OG0001041	rna-XM_002919751.4	rna29785
OG0001041	rna-XM_034643853.1	rna40848
OG0001042	rna-XM_002929333.2	rna50978
OG0001042	rna-XM_002928777.4	rna29733
OG0001043	rna-XM_034639740.1	rna29700
OG0001043	rna-XM_034652005.1	rna16018
OG0001044	rna-XM_019805169.2	rna29599
OG0001044	rna-XM_019804821.2	rna34106
OG0001045	rna-XM_011225802.3	rna46321
OG0001045	rna-XM_011237660.3	rna39685
OG0001046	rna-XM_002923131.4	rna39655
OG0001046	rna-XM_034640335.1	rna46286
OG0001047	rna-XM_034646930.1	rna39637
OG0001047	rna-XM_034640253.1	rna46224
OG0001048	rna-XM_034641653.1	rna46184
OG0001048	rna-XM_034670410.1	rna38797
OG0001049	rna-XM_034669767.1	rna34189
OG0001049	rna-XM_019793862.2	rna46026
OG0001050	rna-XM_011224635.2	rna45977
OG0001050	rna-XM_034669713.1	rna51443
OG0001051	rna-XM_034641045.1	rna45952
OG0001051	rna-XM_034644059.1	rna41549
OG0001052	rna-XM_002915524.4	rna19436
OG0001052	rna-XM_034648370.1	rna48762
OG0001053	rna-XM_034641589.1	rna19110
OG0001053	rna-XM_002922291.4	rna20614
OG0001054	rna-XM_034641601.1	rna18653
OG0001054	rna-XM_034647338.1	rna37702
OG0001055	rna-XM_019795843.2	rna24415
OG0001055	rna-XM_034641727.1	rna18545
OG0001056	rna-XM_011232510.3	rna26356
OG0001056	rna-XM_034640389.1	rna18539
OG0001057	rna-XM_034648393.1	rna42346
OG0001057	rna-XM_034641057.1	rna18510
OG0001058	rna-XM_034640285.1	rna18503
OG0001058	rna-XM_019796927.2	rna45458
OG0001059	rna-XM_034641670.1	rna18407
OG0001059	rna-XM_002916452.4	rna30990
OG0001060	rna-XM_034646679.1	rna39172
OG0001060	rna-XM_034650381.1	rna50258
OG0001061	rna-XM_034646867.1	rna39242
OG0001061	rna-XM_002924474.4	rna39239
OG0001062	rna-XM_019795793.2	rna1447
OG0001062	rna-XM_034647180.1	rna39268
OG0001063	rna-XM_034647239.1	rna39366
OG0001064	rna-XM_002920318.4	rna36945
OG0001064	rna-XM_002920319.4	rna36944
OG0001065	rna-XM_034650356.1, rna-XM_011229261.1, rna-XM_034651939.1	rna54271, rna54270
OG0001066	rna-XM_002931248.4	rna23840, rna21045
OG0001066	rna-XM_002931252.1	rna23839
OG0001067	rna-XM_034646041.1	rna18368
OG0001067	rna-XM_034645367.1	rna49068
OG0001068	rna-XM_002912458.4	rna1522
OG0001068	rna-XM_002922229.4	rna18134
OG0001069	rna-XM_034646107.1	rna49590
OG0001069	rna-XM_019795326.2	rna17791
OG0001070	rna-XM_034646078.1	rna17659
OG0001070	rna-XM_011220930.3	rna48433
OG0001071	rna-XM_019807931.2	rna17436
OG0001071	rna-XM_034670712.1	rna1053
OG0001072	rna-XM_034650658.1, rna-XM_034652989.1, rna-XM_034651138.1, rna-XM_034650940.1, rna-XM_034650978.1, rna-XM_019802930.2	rna17370
OG0001073	rna-XM_011227859.3	rna17258
OG0001073	rna-XM_034665564.1	rna22034
OG0001074	rna-XM_034645911.1	rna29384
OG0001075	rna-XM_019804759.2	rna29316
OG0001075	rna-XM_034643958.1	rna41318
OG0001076	rna-XM_002927658.4	rna14898
OG0001076	rna-XM_019802824.2	rna29151
OG0001077	rna-XM_034644686.1	rna29140
OG0001077	rna-XM_034643724.1	rna14877
OG0001078	rna-XM_034647002.1	rna3073
OG0001078	rna-XM_034646294.1	rna29128
OG0001079	rna-XM_034645689.1	rna29025
OG0001079	rna-XM_034643778.1	rna40466
OG0001080	rna-XM_034644897.1	rna54311
OG0001080	rna-XM_002926867.4, rna-XM_002926850.4	rna54316
OG0001081	rna-XM_034645878.1	rna49460
OG0001081	rna-XM_034646293.1, rna-XM_034650838.1	rna49467
OG0001082	rna-XM_034644887.1	rna45103
OG0001082	rna-XM_034645864.1	rna45107
OG0001083	rna-XM_034643911.1	rna41135
OG0001083	rna-XM_019809980.2	rna45067
OG0001084	rna-XM_002922000.4, rna-XM_034651521.1, rna-XM_034651166.1	rna31051
OG0001085	rna-XM_002924639.3	rna31821
OG0001085	rna-XM_034650727.1	rna54378, rna54376
OG0001086	rna-XM_002931010.4, rna-XM_002931008.4, rna-XM_034667724.1	rna48354, rna48355
OG0001087	rna-XM_034669774.1	rna34169
OG0001087	rna-XM_034669769.1	rna34174
OG0001088	rna-XM_034669860.1	rna34069
OG0001088	rna-XM_019796432.2	rna31944
OG0001089	rna-XM_002912449.4	rna1530
OG0001089	rna-XM_002927301.4	rna33962
OG0001090	rna-XM_034669991.1	rna33829
OG0001090	rna-XM_034670092.1	rna33660
OG0001091	rna-XM_011232821.3	rna40891
OG0001091	rna-XM_011231773.3	rna33597
OG0001092	rna-XM_002919693.4	rna38772
OG0001092	rna-XM_034643899.1	rna41405
OG0001093	rna-XM_002927026.4	rna41431
OG0001093	rna-XM_034670471.1	rna38876
OG0001094	rna-XM_034643615.1	rna41593
OG0001094	rna-XM_002920174.4	rna47579
OG0001095	rna-XM_002927551.4	rna28697
OG0001095	rna-XM_002924212.4	rna6914
OG0001096	rna-XM_002927613.4	rna20782
OG0001096	rna-XM_034659194.1	rna996
OG0001097	rna-XM_002925335.4	rna20976
OG0001097	rna-XM_002925336.4	rna20975
OG0001098	rna-XM_002922882.4	rna27797
OG0001099	rna-XM_034665641.1	rna21842
OG0001099	rna-XM_034665640.1	rna21841
OG0001100	rna-XM_034665647.1	rna21829
OG0001100	rna-XM_034652919.1, rna-XM_002922024.4	rna21831
OG0001101	rna-XM_034655179.1	rna174
OG0001101	rna-XM_034666038.1	rna21300
OG0001102	rna-XM_011221669.3	rna21210
OG0001102	rna-XM_011236787.3	rna237
OG0001103	rna-XM_034666394.1	rna36247
OG0001103	rna-XM_034656175.1	rna14146
OG0001104	rna-XM_002930703.4	rna36105
OG0001104	rna-XM_002930697.4, rna-XM_002930698.2	rna54331, rna54332
OG0001105	rna-XM_034671897.1	rna25151
OG0001105	rna-XM_019805672.2	rna48329
OG0001106	rna-XM_002916175.4	rna48395, rna54377
OG0001107	rna-XM_034666548.1	rna48457
OG0001107	rna-XM_034643637.1	rna41151
OG0001108	rna-XM_034666760.1	rna25737
OG0001108	rna-XM_034664390.1	rna31236
OG0001109	rna-XM_011220937.3	rna25736
OG0001109	rna-XM_034667184.1	rna35424
OG0001110	rna-XM_034666777.1	rna25723
OG0001110	rna-XM_034664532.1	rna31424
OG0001111	rna-XM_002924844.4	rna25686
OG0001111	rna-XM_002915947.4	rna31311
OG0001112	rna-XM_002920796.4	rna25570
OG0001112	rna-XM_034663755.1	rna31837
OG0001113	rna-XM_002919998.4	rna31368
OG0001113	rna-XM_034666982.1	rna42742
OG0001114	rna-XM_034664491.1	rna31371
OG0001114	rna-XM_034666986.1	rna42741
OG0001115	rna-XM_002920644.4	rna15272
OG0001115	rna-XM_034667019.1	rna42677
OG0001116	rna-XM_034667208.1	rna35353
OG0001116	rna-XM_034667670.1	rna35355
OG0001117	rna-XM_034667678.1	rna49748
OG0001117	rna-XM_034664622.1	rna31549
OG0001118	rna-XM_034667578.1	rna47399
OG0001118	rna-XM_034664097.1	rna22162
OG0001119	rna-XM_034672024.1	rna38507
OG0001119	rna-XM_034660734.1	rna1226
OG0001120	rna-XM_034664135.1	rna12025
OG0001120	rna-XM_034671596.1	rna38426
OG0001121	rna-XM_002912447.4	rna1535
OG0001121	rna-XM_034671213.1	rna38177
OG0001122	rna-XM_011224518.3	rna24306
OG0001122	rna-XM_034672118.1	rna14240
OG0001123	rna-XM_034655866.1	rna23977
OG0001123	rna-XM_011221936.3	rna14227
OG0001124	rna-XM_034671429.1	rna26129
OG0001124	rna-XM_034671667.1	rna26126
OG0001125	rna-XM_034655823.1	rna23907
OG0001125	rna-XM_011219098.3	rna26462
OG0001126	rna-XM_011231045.3	rna6922
OG0001126	rna-XM_034671819.1	rna25275
OG0001127	rna-XM_002921755.4	rna25201
OG0001127	rna-XM_034656190.1	rna14126
OG0001128	rna-XM_019808911.2	rna25097
OG0001128	rna-XM_019808910.2	rna25098
OG0001129	rna-XM_011218156.3	rna48068
OG0001129	rna-XM_034672153.1	rna48074
OG0001130	rna-XM_011219256.3	rna7578
OG0001130	rna-XM_002930738.4	rna22570
OG0001131	rna-XM_002931162.4	rna21964
OG0001131	rna-XM_034664216.1	rna21959
OG0001132	rna-XM_011219698.3	rna31645
OG0001132	rna-XM_034664657.1	rna31644
OG0001133	rna-XM_002919110.4	rna7231
OG0001133	rna-XM_034665136.1	rna7198
OG0001134	rna-XM_034665250.1	rna7356
OG0001134	rna-XM_011220562.3	rna7357
OG0001135	rna-XM_034663805.1	rna7488
OG0001135	rna-XM_034655684.1, rna-XM_002924688.1	rna14074
OG0001136	rna-XM_034653428.1	rna53342
OG0001136	rna-XM_011217964.3	rna53341, rna53416
OG0001137	rna-XM_002921032.4	rna48833
OG0001137	rna-XM_034648542.1	rna48831
OG0001138	id-LOC105235011	id581361
OG0001139	rna-XM_019792732.2	rna24893
OG0001139	rna-XM_019792683.2	rna24894
OG0001140	rna-XM_019803969.2	rna25017
OG0001140	rna-XM_034647768.1	rna25015
OG0001141	rna-XM_034651736.1	rna87
OG0001142	rna-XM_002925877.4	rna207
OG0001142	rna-XM_034655423.1	rna210
OG0001143	rna-XM_011220311.3	rna1393
OG0001143	rna-XM_034656787.1	rna556
OG0001144	rna-XM_034656798.1	rna558
OG0001144	rna-XM_034656877.1	rna563
OG0001145	rna-XM_034657080.1	rna22708
OG0001145	rna-XM_034659631.1	rna1072
OG0001146	rna-XM_019796512.1	rna11977
OG0001146	rna-XM_002916349.3	rna11976
OG0001147	rna-XM_019799685.2	rna2629, rna29728
OG0001148	rna-XM_034670362.1	rna2680
OG0001148	rna-XM_034670359.1	rna2679
OG0001149	rna-XM_011230960.3	rna3210
OG0001149	rna-XM_002924161.4	rna3209
OG0001150	rna-XM_019794025.1, rna-XM_034652326.1	rna12170
OG0001151	rna-XM_002930262.2	rna23780
OG0001152	rna-XM_002929841.1	rna23783
OG0001152	rna-XM_034655680.1	rna23784
OG0001153	rna-XM_019793777.2	rna23796
OG0001154	rna-XM_002930560.4	rna23797, rna23798, rna53125
OG0001155	rna-XM_002930421.4	rna23833
OG0001156	rna-XM_002912559.4	rna24493
OG0001156	rna-XM_002912560.4	rna24492
OG0001164	rna-XM_034652733.1, rna-XM_034651159.1, rna-XM_034650280.1, rna-XM_034650436.1, rna-XM_002921010.4	rna50433
OG0001165	rna-XM_034650654.1, rna-XM_034651853.1, rna-XM_002918335.4, rna-XM_034660193.1	rna34312
OG0001166	rna-XM_034652261.1, rna-XM_034652049.1, rna-XM_034652068.1, rna-XM_034651212.1, rna-XM_002921868.3	rna34695
OG0001167	rna-XM_002930355.4	rna34446
OG0001167	rna-XM_002914987.4	rna3466
OG0001168	rna-XM_034651558.1	rna13093
OG0001169	rna-XM_034652079.1, rna-XM_002931373.4, rna-XM_034655331.1	rna53918
OG0001170	rna-XM_002927839.4	rna13009
OG0001170	rna-XM_034647289.1	rna39635
OG0001171	rna-XM_034645052.1	rna17982
OG0001171	rna-XM_002915740.4	rna12913
OG0001172	rna-XM_034653697.1	rna12609
OG0001172	rna-XM_034658846.1	rna926
OG0001173	rna-XM_034671934.1	rna2932
OG0001173	rna-XM_011224988.3	rna46779
OG0001174	rna-NM_001374249.1, rna-XM_034648196.1	rna23632
OG0001175	rna-XM_011237394.3	rna43134
OG0001175	rna-XM_002919345.4	rna48938
OG0001176	rna-XM_034651380.1, rna-XM_034641900.1	rna48864
OG0001177	rna-XM_034642051.1	rna26648
OG0001177	rna-XM_034644300.1	rna15548
OG0001178	rna-XM_034642243.1	rna6490
OG0001178	rna-XM_034643926.1	rna40703
OG0001179	rna-XM_019809435.2	rna6242
OG0001179	rna-XM_034648857.1	rna39035
OG0001180	rna-XM_034643657.1	rna45508
OG0001180	rna-XM_019798416.2	rna5842
OG0001181	rna-XM_019802140.2	rna5786
OG0001182	rna-XM_034672292.1	rna38051
OG0001182	rna-XM_019805888.2	rna5581
OG0001183	rna-XM_034650545.1, rna-XM_034651002.1, rna-XM_034651008.1, rna-XM_034641068.1	rna5420
OG0001184	rna-XM_034651860.1, rna-XM_034652913.1, rna-XM_011224704.3, rna-XM_034651152.1, rna-XM_034650250.1	rna46002
OG0001185	rna-XM_034651073.1, rna-XM_034651930.1, rna-XM_034650848.1, rna-XM_034650699.1, rna-XM_002921806.4	rna4554
OG0001186	rna-XM_034650429.1, rna-XM_034650360.1, rna-XM_034638064.1, rna-XM_011237855.2	rna52661
OG0001187	rna-XM_034650488.1, rna-XM_034650621.1, rna-XM_034650640.1, rna-XM_034650895.1, rna-XM_019797269.2	rna37991
OG0001188	rna-XM_034651293.1, rna-NM_001304930.1	rna16859
OG0001189	rna-XM_034650581.1, rna-XM_034650490.1, rna-XM_034650968.1, rna-XM_034652668.1, rna-XM_011225407.3	rna27169
OG0001190	rna-XM_034637893.1	rna32146, rna32150
OG0001191	rna-XM_034652209.1, rna-XM_034652561.1, rna-XM_034652254.1, rna-XM_034638576.1, rna-XM_034652179.1	rna32195
OG0001192	rna-XM_034651081.1, rna-XM_034651405.1, rna-XM_002912733.4	rna15873
OG0001193	rna-XM_011233080.3	rna33908
OG0001193	rna-XM_019800430.1	rna32448
OG0001194	rna-XM_002912309.4	rna35877
OG0001194	rna-XM_034637788.1	rna32559
OG0001195	rna-XM_034650325.1, rna-XM_034638002.1, rna-XM_034650232.1, rna-XM_034672368.1	rna46865
OG0001196	rna-XM_034638202.1	rna46937
OG0001196	rna-XM_019804193.2	rna35689
