Orthogroup	ailMel.longCDS.prots	ursMar.longCDS.prots
OG0002011	rna-XM_034644992.1, rna-XM_019799964.2	rna15938
OG0002012	rna-XM_034646012.1	rna15934
OG0002013	rna-XM_011225376.3	rna15930
OG0002014	rna-XM_002919526.4	rna15925, rna15924
OG0002015	rna-XM_034652053.1, rna-XM_002919528.4	rna15923
OG0002016	rna-XM_019803318.2	rna15885
OG0002017	rna-XM_002913288.4	rna15859
OG0002018	rna-XM_034646946.1	rna15854
OG0002019	rna-XM_002913302.4, rna-XM_034651225.1	rna15815
OG0002020	rna-XM_034647719.1	rna15753
OG0002021	rna-XM_034647927.1	rna15732
OG0002022	rna-XM_034648181.1	rna15711
OG0002023	rna-XM_002921870.4, rna-XM_034652071.1	rna15689
OG0002024	rna-XM_011228269.3, rna-XM_034648538.1	rna15668
OG0002025	rna-XM_034651618.1, rna-XM_011228257.3	rna15647
OG0002026	rna-XM_034648727.1, rna-XM_034648728.1	rna15631
OG0002027	rna-XM_011222231.3	rna15604
OG0002028	rna-XM_034651553.1, rna-XM_034645190.1	rna15596
OG0002029	rna-XM_002925159.4	rna15564
OG0002030	rna-XM_034645221.1, rna-XM_034645215.1	rna15542
OG0002031	rna-XM_002923893.4	rna15536
OG0002032	rna-XM_034649840.1	rna35143, rna15519
OG0002033	rna-XM_034649974.1	rna35134
OG0002034	rna-XM_034652559.1, rna-XM_002927559.4	rna35132
OG0002035	rna-XM_034650427.1	rna21209
OG0002036	rna-XM_002929417.4	rna21203
OG0002037	rna-XM_002930966.4	rna21188, rna21189, rna21190
OG0002038	rna-XM_034651505.1, rna-XM_002925550.4	rna21158
OG0002039	rna-XM_034652558.1, rna-XM_002919448.2	rna21124
OG0002040	rna-XM_034651127.1, rna-XM_002919458.4	rna21095
OG0002041	rna-XM_034653212.1, rna-XM_011225309.3	rna21092
OG0002042	rna-XM_034651873.1	rna21085
OG0002043	rna-XM_034652487.1	rna21029
OG0002044	rna-XM_002915725.4, rna-XM_034651622.1	rna21020
OG0002045	rna-XM_011220396.3, rna-XM_034651987.1	rna20993
OG0002046	rna-XM_034651298.1, rna-XM_011220390.3	rna20988
OG0002047	rna-XM_034641266.1, rna-XM_034652939.1	rna20978
OG0002048	rna-XM_034653005.1, rna-XM_034652963.1	rna20972
OG0002049	rna-XM_034652978.1	rna20970
OG0002050	rna-XM_002915749.4	rna20959
OG0002051	rna-XM_002915751.4	rna20953
OG0002052	rna-XM_011220412.3	rna20951
OG0002053	rna-XM_034653227.1	rna20946
OG0002054	rna-XM_034653300.1, rna-XM_011228349.3	rna11389
OG0002055	rna-XM_019797164.2	rna11356
OG0002056	rna-XM_034652820.1, rna-XM_019797170.2	rna11346
OG0002057	rna-XM_002922313.4, rna-XM_034651518.1	rna11338
OG0002058	rna-XM_019793922.2	rna11293
OG0002059	rna-XM_034653799.1	rna11287
OG0002060	rna-XM_034650808.1, rna-XM_002919389.4	rna11264
OG0002061	rna-XM_034653818.1, rna-XM_034651498.1	rna11248
OG0002062	rna-XM_011222976.3	rna11245
OG0002063	rna-XM_002916665.4, rna-XM_034641470.1	rna31932
OG0002064	rna-XM_034653852.1	rna11212
OG0002065	rna-XM_034653939.1	rna19284, rna19283
OG0002066	rna-XM_019795123.2	rna19274
OG0002067	rna-XM_034654014.1	rna26474
OG0002068	rna-XM_011224955.3	rna26475
OG0002069	rna-XM_034652472.1, rna-XM_019799632.2	rna26499
OG0002070	rna-XM_034652787.1, rna-XM_002928300.4	rna26548
OG0002071	rna-XM_034652952.1, rna-XM_034641692.1	rna26578
OG0002072	rna-XM_002918245.4	rna19362
OG0002073	rna-XM_011236259.3	rna29006
OG0002074	rna-XM_034654186.1, rna-XM_034654187.1	rna29004
OG0002075	rna-XM_034642937.1	rna30583
OG0002076	rna-XM_034651621.1, rna-XM_002924563.4	rna30599
OG0002077	rna-XM_011217915.3	rna17085
OG0002078	rna-XM_002919313.4, rna-XM_034651473.1	rna17053
OG0002079	rna-XM_002919362.4	rna17027
OG0002080	rna-XM_034651732.1, rna-XM_034654258.1	rna16991
OG0002081	rna-XM_034651609.1, rna-XM_034654309.1	rna16947
OG0002082	rna-XM_002931005.4	rna16928
OG0002083	rna-XM_034654357.1	rna5815
OG0002084	rna-XM_034651976.1, rna-XM_002921768.4	rna5846
OG0002085	rna-XM_034654489.1	rna17182
OG0002087	rna-XM_034652826.1, rna-XM_002923804.4	rna6923
OG0002088	rna-XM_034654600.1	rna6935
OG0002089	rna-XM_034642157.1, rna-XM_002929202.4	rna19064
OG0002090	rna-XM_034650834.1, rna-XM_011231867.3	rna6970
OG0002091	rna-XM_034652270.1, rna-XM_002924864.4	rna6978
OG0002092	rna-XM_011221378.3	rna7042
OG0002093	rna-XM_034654751.1	rna7091, rna7092
OG0002094	rna-XM_034654776.1	rna7167
OG0002095	rna-XM_019802801.2	rna7237
OG0002096	rna-XM_034652937.1, rna-XM_034652356.1, rna-XM_002922273.3	rna7238
OG0002097	rna-XM_002918668.4	rna6211, rna7287
OG0002098	rna-XM_034654852.1, rna-XM_034638166.1	rna7292
OG0002100	rna-XM_034654922.1	rna7388
OG0002101	rna-XM_034651970.1, rna-XM_011226550.3	rna7498
OG0002102	rna-XM_002922354.4, rna-XM_034652359.1, rna-XM_034652597.1	rna7564
OG0002103	rna-XM_034651787.1, rna-XM_034655130.1	rna11179
OG0002104	rna-XM_034655160.1	rna11151
OG0002105	rna-XM_002913694.4	rna11125
OG0002106	rna-XM_034655194.1	rna11120
OG0002108	rna-XM_034652658.1, rna-XM_034655230.1	rna11094
OG0002109	rna-XM_002918706.4, rna-XM_034644559.1	rna9637
OG0002110	rna-XM_034646009.1, rna-XM_034655259.1	rna11060
OG0002111	rna-XM_034655330.1	rna11000
OG0002112	rna-XM_019797738.2	rna10994
OG0002113	rna-XM_034655339.1	rna10990
OG0002114	rna-XM_034651677.1, rna-XM_034642635.1	rna10985
OG0002115	rna-XM_034655441.1	rna10909
OG0002116	rna-XM_034655444.1, rna-XM_034652778.1	rna10900
OG0002117	rna-XM_019806941.2	rna32358, rna10874
OG0002118	rna-XM_034655494.1	rna10863
OG0002119	rna-XM_019806944.2	rna10861
OG0002120	rna-XM_034651483.1, rna-XM_034655537.1	rna10842
OG0002121	rna-XM_019803686.2	rna10821
OG0002122	rna-XM_034655593.1	rna10808
OG0002123	rna-XM_034654275.1, rna-XM_034650977.1	rna33168
OG0002124	rna-XM_034651928.1, rna-XM_034668032.1	rna31353
OG0002125	rna-XM_011231961.3, rna-XM_034653199.1	rna17580
OG0002126	rna-XM_034643422.1, rna-XM_034652348.1	rna35963
OG0002127	rna-XM_034653173.1, rna-XM_034640095.1	rna15084
OG0002128	rna-XM_034650217.1, rna-XM_011229701.3	rna9902
OG0002129	rna-XM_034658103.1, rna-XM_034653369.1	rna26372
OG0002130	rna-XM_034663724.1, rna-XM_034653060.1	rna20650
OG0002131	rna-XM_034651547.1, rna-XM_002913981.4	rna9541
OG0002132	rna-XM_034653122.1, rna-XM_034652824.1	rna34288
OG0002133	rna-XM_034652328.1, rna-XM_002915252.4	rna31074
OG0002134	rna-XM_034651884.1, rna-XM_002915156.4	rna19884
OG0002135	rna-XM_034650779.1, rna-XM_002929187.4	rna16436
OG0002136	rna-XM_034645925.1, rna-XM_034652922.1	rna35549
OG0002138	rna-XM_002931092.4, rna-XM_034650066.1	rna30070
OG0002139	rna-XM_034637834.1	rna31171
OG0002140	rna-XM_034638574.1	rna31193
OG0002141	rna-XM_034651360.1, rna-XM_034638960.1	rna9027
OG0002142	rna-XM_002913090.4	rna9084
OG0002143	rna-XM_002913130.4	rna9087
OG0002144	rna-XM_002913084.4	rna9100
OG0002145	rna-XM_034637952.1	rna9110
OG0002146	rna-XM_034672334.1	rna9112
OG0002147	rna-XM_034652126.1, rna-XM_011225905.3	rna9159
OG0002148	rna-XM_019800080.2, rna-XM_002925243.4	rna9189
OG0002149	rna-XM_034651474.1, rna-XM_011232413.3	rna9215
OG0002150	rna-XM_034637978.1, rna-XM_034651233.1	rna9248
OG0002151	rna-XM_034638938.1, rna-XM_034669992.1	rna30526
OG0002152	rna-XM_034639355.1	rna30516
OG0002153	rna-XM_034652138.1, rna-XM_002930395.4	rna30510
OG0002154	rna-XM_034637896.1, rna-XM_034650303.1	rna30444
OG0002155	rna-XM_019795661.2	rna33666
OG0002156	rna-XM_034638126.1	rna33669
OG0002157	rna-XM_034639704.1	rna33676
OG0002158	rna-XM_034638867.1	rna33680
OG0002159	rna-XM_034638201.1	rna6628
OG0002160	rna-XM_019795692.2, rna-XM_034656941.1	rna6624
OG0002161	rna-XM_034638163.1, rna-XM_034652491.1	rna6618
OG0002162	rna-XM_034650293.1, rna-XM_034638034.1, rna-XM_034650251.1, rna-XM_034650441.1	rna6577
OG0002163	rna-XM_011234611.3	rna29136
OG0002165	rna-XM_034638043.1, rna-XM_034638056.1	rna29207
OG0002166	rna-XM_034639337.1	rna29201
OG0002167	rna-XM_011231683.3	rna29209
OG0002168	rna-XM_011231678.3	rna29210, rna32381
OG0002169	rna-XM_002929754.4, rna-XM_034639537.1	rna32918
OG0002170	rna-XM_019792535.2	rna32930, rna32931
OG0002171	rna-XM_034638082.1	rna32770
OG0002172	rna-XM_019807138.2	rna32812
OG0002173	rna-XM_034638095.1	rna32820
OG0002174	rna-XM_034672606.1	rna32842
OG0002175	rna-XM_034672601.1	rna32836
OG0002176	rna-XM_034638111.1	rna23712, rna23711
OG0002177	rna-XM_034639190.1, rna-XM_034659377.1	rna21993
OG0002178	rna-XM_002927586.2, rna-XM_011235187.1	rna4309
OG0002179	rna-XM_034639075.1	rna4254
OG0002180	rna-XM_034639182.1	rna4249
OG0002181	rna-XM_034639170.1	rna4227
OG0002182	rna-XM_034639157.1	rna4201
OG0002183	rna-XM_034638700.1	rna4163
OG0002184	rna-XM_002917842.3	rna4151
OG0002185	rna-XM_034650758.1, rna-XM_034672361.1	rna4127
OG0002186	rna-XM_002917853.4	rna4125
OG0002187	rna-XM_002917872.4	rna4095
OG0002188	rna-XM_002917882.2	rna4072
OG0002189	rna-XM_034652570.1, rna-XM_034638991.1	rna4047
OG0002190	rna-XM_034651247.1, rna-XM_011229684.3	rna10346
OG0002191	rna-XM_034638528.1	rna4045
OG0002192	rna-XM_002923052.4	rna4031
OG0002193	rna-XM_034638998.1	rna4007
OG0002194	rna-XM_034653158.1, rna-XM_034638473.1	rna3986
OG0002195	rna-XM_034639001.1	rna3983
OG0002196	rna-XM_011231075.3	rna3966
OG0002197	rna-XM_011231076.3	rna3964
OG0002198	rna-XM_034652936.1, rna-XM_034638142.1	rna3962
OG0002199	rna-XM_034650394.1, rna-XM_002924235.4	rna3961
OG0002200	rna-XM_011231088.3	rna3944
OG0002201	rna-XM_034639242.1	rna3934, rna3935
OG0002202	rna-XM_034639258.1	rna3932
OG0002203	rna-XM_034651055.1, rna-XM_034672764.1	rna32691
OG0002204	rna-XM_034639435.1	rna3909
OG0002205	rna-XM_034639683.1	rna29326
OG0002206	rna-XM_034638646.1	rna8974
OG0002207	rna-XM_019804311.2	rna8942
OG0002208	rna-XM_002927388.4	rna8917
OG0002209	rna-XM_034638924.1	rna8908
OG0002210	rna-XM_034672711.1	rna8900
OG0002211	rna-XM_034651715.1, rna-XM_002925843.4	rna8886
OG0002212	rna-XM_034638435.1	rna8862
OG0002213	rna-XM_034638303.1	rna34211
OG0002214	rna-XM_034639018.1	rna35360
OG0002215	rna-XM_034638414.1	rna35256
OG0002216	rna-XM_002920917.3	rna35252
OG0002217	rna-XM_019801450.2, rna-XM_034650398.1	rna35244
OG0002218	rna-XM_019801403.2	rna35242
OG0002219	rna-XM_019801428.2	rna35236
OG0002220	rna-XM_019793803.2	rna32164
OG0002221	rna-XM_002925187.4	rna32167
OG0002222	rna-XM_034672751.1, rna-XM_034652515.1	rna32177
OG0002223	rna-XM_034638014.1	rna9300
OG0002224	rna-XM_034638113.1	rna9296
OG0002225	rna-XM_034651445.1, rna-XM_011229881.3	rna24923
OG0002226	rna-XM_002930761.4	rna24913
OG0002227	rna-XM_019794103.2	rna24892
OG0002228	rna-XM_034672657.1	rna24872
OG0002229	rna-XM_034651340.1, rna-XM_002912238.4	rna24855
OG0002230	rna-XM_034637951.1	rna24807
OG0002231	rna-XM_002912264.4	rna24796
OG0002232	rna-XM_034651709.1, rna-XM_034639313.1	rna24779
OG0002233	rna-XM_002912273.4, rna-XM_034650860.1	rna24773
OG0002234	rna-XM_034651971.1, rna-XM_002912279.4	rna24754
OG0002235	rna-XM_034638773.1	rna24737
OG0002236	rna-XM_002918408.4	rna24705
OG0002237	rna-XM_019798815.2, rna-XM_019798853.2	rna24693
OG0002238	rna-XM_034639033.1	rna24683
OG0002239	rna-XM_002918433.4	rna24648
OG0002240	rna-XM_034650552.1, rna-XM_034639034.1	rna24637
OG0002241	rna-XM_034639035.1, rna-XM_034638496.1	rna24634
OG0002242	rna-XM_002923201.4	rna24611
OG0002243	rna-XM_002923652.4	rna24607
OG0002244	rna-XM_019804179.2, rna-XM_034653046.1	rna24593
OG0002245	rna-XM_002923602.4	rna24591
OG0002246	rna-XM_034664408.1	rna4526
OG0002246	rna-XM_002927716.2	rna10177
OG0002247	rna-XM_011235399.3	rna10178
OG0002248	rna-XM_002927722.4	rna10180
OG0002249	rna-XM_034652114.1, rna-XM_002927721.4	rna10181
OG0002250	rna-XM_034639417.1	rna10205
OG0002251	rna-XM_011232174.2	rna10243
OG0002252	rna-XM_034639043.1, rna-XM_034651773.1	rna10245
OG0002253	rna-XM_034639044.1	rna24948
OG0002254	rna-XM_034672506.1	rna24956
OG0002255	rna-XM_034672740.1, rna-XM_034643152.1	rna24280
OG0002256	rna-XM_034638248.1	rna25051, rna25052
OG0002257	rna-XM_019807569.2	rna25053
OG0002258	rna-XM_034652719.1, rna-XM_002917776.4	rna167
OG0002259	rna-XM_034640131.1, rna-XM_034653141.1	rna25501
OG0002260	rna-XM_034651892.1, rna-XM_002928492.4	rna14267
OG0002261	rna-XM_034644924.1, rna-XM_034653106.1	rna32112
OG0002262	rna-XM_034651807.1, rna-XM_034651821.1	rna36004
OG0002263	rna-XM_034661248.1, rna-XM_034652609.1	rna24208
OG0002264	rna-XM_011231201.3, rna-XM_034652957.1	rna11622
OG0002265	rna-XM_002913121.4	rna9124
OG0002266	rna-XM_034639073.1, rna-XM_034653187.1	rna18818
OG0002267	rna-XM_034651573.1, rna-XM_002916934.4	rna9809
OG0002268	rna-XM_034652108.1, rna-XM_034670961.1	rna5547
OG0002269	rna-XM_034652268.1, rna-XM_002918783.4	rna25630
OG0002270	rna-XM_034652214.1, rna-XM_002924016.4	rna16008
OG0002271	rna-XM_034651375.1	rna21296
OG0002272	rna-XM_002912667.4, rna-XM_034652528.1	rna27488
OG0002273	rna-XM_034653366.1, rna-XM_034657292.1	rna22329
OG0002274	rna-XM_002928758.4	rna15434
OG0002275	rna-XM_034649792.1	rna15441
OG0002276	rna-XM_034649749.1	rna15442
OG0002277	rna-XM_034649879.1	rna15447
OG0002278	rna-XM_034649676.1	rna15451
OG0002279	rna-XM_011226972.3	rna15455
OG0002280	rna-XM_019801334.2	rna15456
OG0002281	rna-XM_034650000.1	rna15458
OG0002282	rna-XM_034649892.1	rna17797
OG0002283	rna-XM_002927540.4, rna-XM_034651614.1	rna17850
OG0002284	rna-XM_011235122.3	rna17851
OG0002285	rna-XM_034649921.1	rna32331
OG0002286	rna-XM_034649780.1	rna17921
OG0002287	rna-XM_034652030.1, rna-XM_002929799.4	rna194
OG0002288	rna-XM_011235023.3, rna-XM_034663697.1	rna175
OG0002289	rna-XM_034649173.1	rna158
OG0002290	rna-XM_002917792.4	rna157
OG0002291	rna-XM_019798096.2	rna9690, rna152
OG0002292	rna-XM_019798066.2	rna6464, rna115
OG0002293	rna-XM_034649439.1	rna34800
OG0002294	rna-XM_002930931.4	rna25461
OG0002295	rna-XM_034649025.1, rna-XM_002919610.4	rna11560
OG0002296	rna-XM_019798327.2	rna35414
OG0002297	rna-XM_034649094.1	rna35405
OG0002298	rna-XM_011237043.3	rna35387, rna35386
OG0002299	rna-XM_034652890.1, rna-XM_011237047.3	rna35383
OG0002300	rna-XM_034649841.1	rna35378
OG0002301	rna-XM_034649028.1	rna32720
OG0002302	rna-XM_011216929.3	rna25299
OG0002303	rna-XM_002929168.4	rna25331
OG0002304	rna-XM_002930510.4	rna27371
OG0002305	rna-XM_002930034.3	rna27454, rna22617
OG0002306	rna-XM_034649645.1, rna-XM_034669569.1	rna18594
OG0002307	rna-XM_034649031.1	rna22631
OG0002308	rna-XM_002930764.4	rna2660
OG0002309	rna-XM_002925933.4	rna32371, rna2667
OG0002310	rna-XM_002922588.4	rna18770
OG0002312	rna-XM_002922562.4	rna29734
OG0002313	rna-XM_019803101.2	rna32745
OG0002314	rna-XM_034648731.1	rna32755
OG0002316	rna-XM_019803449.2	rna23760
OG0002317	rna-XM_034649476.1	rna23792, rna33455
OG0002318	rna-XM_034649648.1	rna23656, rna23658
OG0002319	rna-XM_002918727.4	rna10762
OG0002320	rna-XM_034649057.1	rna34068
OG0002321	rna-XM_002918729.4	rna10755
OG0002322	rna-XM_034648811.1	rna10768
OG0002323	rna-XM_011236738.3	rna32212
OG0002324	rna-XM_034649834.1, rna-XM_034649832.1	rna32194
OG0002326	rna-XM_034652885.1, rna-XM_034649601.1	rna32185
OG0002327	rna-XM_034648927.1	rna6682
OG0002328	rna-XM_002930693.4	rna6684
OG0002329	rna-XM_034652545.1, rna-XM_002929524.4	rna9674
OG0002330	rna-XM_002928046.4, rna-XM_034651965.1	rna19761
OG0002332	rna-XM_034671051.1, rna-XM_002915284.2	rna29943
OG0002333	rna-XM_034652786.1, rna-XM_002922023.4	rna10734
OG0002334	rna-XM_034651653.1, rna-XM_002928750.4	rna22682
OG0002335	rna-XM_034652659.1, rna-XM_034658678.1	rna19629
OG0002337	rna-XM_034658082.1, rna-XM_034653216.1	rna26391
OG0002338	rna-XM_034650997.1, rna-XM_002921067.4	rna31740
OG0002339	rna-XM_011228052.3, rna-XM_034652423.1	rna18913
OG0002340	rna-XM_034653147.1, rna-XM_002929928.4	rna7867
OG0002341	rna-XM_002912325.4, rna-XM_034650751.1	rna16653
OG0002342	rna-XM_034652190.1, rna-XM_002913169.4	rna24290
OG0002343	rna-XM_002915439.4, rna-XM_034650636.1	rna25388
OG0002344	rna-XM_034651385.1, rna-XM_011220303.2	rna27699
OG0002345	rna-XM_019793039.2	rna34572
OG0002346	rna-XM_019793024.2	rna34672
OG0002347	rna-XM_002930190.4	rna34675
OG0002348	rna-XM_019809262.2	rna13994
OG0002349	rna-XM_034660249.1	rna13919
OG0002350	rna-XM_034652308.1, rna-XM_019804365.2	rna30559
OG0002351	rna-XM_034660296.1, rna-XM_034650482.1	rna13686
OG0002352	rna-XM_034660197.1, rna-XM_034660198.1	rna13744
OG0002353	rna-XM_034660367.1, rna-XM_034652571.1	rna13770
OG0002354	rna-XM_034660395.1	rna32380, rna13804
OG0002355	rna-XM_034652174.1, rna-XM_019792864.2	rna13819
OG0002356	rna-XM_034650604.1, rna-XM_034660416.1	rna13822
OG0002357	rna-XM_034660421.1	rna5461
OG0002358	rna-XM_034660433.1	rna13847
OG0002359	rna-XM_034650690.1, rna-XM_011236777.3	rna13856
OG0002360	rna-XM_019792829.2	rna35037
OG0002361	rna-XM_002930015.4	rna35036
OG0002362	rna-XM_011216711.3	rna35031
OG0002363	rna-XM_019792830.2	rna35030
OG0002364	rna-XM_034652672.1, rna-XM_011216705.3	rna35024
OG0002365	rna-XM_034651909.1, rna-XM_002930018.4	rna35023
OG0002366	rna-XM_034660483.1	rna35022
OG0002367	rna-XM_011217901.3	rna35010
OG0002368	rna-XM_034651662.1, rna-XM_002929630.4	rna35007
OG0002369	rna-XM_002929633.4	rna35000
OG0002370	rna-XM_034660499.1	rna34998
OG0002371	rna-XM_019810341.2	rna34991
OG0002372	rna-XM_011236076.2	rna14580, rna32312
OG0002373	rna-XM_011218580.3	rna14568
OG0002374	rna-XM_019794233.2	rna14561
OG0002375	rna-XM_034650865.1, rna-XM_011218572.3	rna14550
OG0002376	rna-XM_034653421.1	rna14518
OG0002377	rna-XM_002914302.4	rna14499
OG0002378	rna-XM_034660593.1	rna14486
OG0002379	rna-XM_002914285.4	rna14444
OG0002380	rna-XM_034660658.1	rna33393
OG0002381	rna-XM_034660684.1, rna-XM_034668078.1	rna31400
OG0002382	rna-XM_034652061.1, rna-XM_002919700.3	rna31409
OG0002383	rna-XM_034660694.1, rna-XM_034650655.1	rna31414
OG0002384	rna-XM_034660708.1	rna31423
OG0002385	rna-XM_034660765.1, rna-XM_034652124.1	rna31467
OG0002386	rna-XM_034660824.1, rna-XM_034663962.1	rna10280
OG0002387	rna-XM_034660820.1	rna31547
OG0002388	rna-XM_002922960.4, rna-XM_034653119.1	rna28661
OG0002389	rna-XM_034660903.1	rna28655
OG0002390	rna-XM_034660917.1, rna-XM_034647539.1	rna33956
OG0002391	rna-XM_034660921.1	rna28628
OG0002392	rna-XM_034652884.1, rna-XM_019803463.2	rna28596
OG0002393	rna-XM_034660959.1	rna28573
OG0002394	rna-XM_011227824.3, rna-XM_019800682.2	rna18258
OG0002395	rna-XM_002927896.4	rna36057
OG0002396	rna-XM_034661030.1	rna36044
OG0002397	rna-XM_034653089.1, rna-XM_034661032.1	rna33874
OG0002398	rna-XM_034651960.1, rna-XM_002913170.4	rna24297
OG0002399	rna-XM_019801637.2	rna24304
OG0002400	rna-XM_011227291.3	rna24305
OG0002401	rna-XM_034653425.1, rna-XM_002913241.3	rna24315
OG0002402	rna-XM_034668889.1, rna-XM_011227481.3	rna24324
OG0002403	rna-XM_011227577.3	rna24342
OG0002404	rna-XM_034661076.1	rna24345
OG0002405	rna-XM_002913191.4	rna24346
OG0002406	rna-XM_019801893.2	rna24363
OG0002407	rna-XM_034661120.1	rna24385
OG0002408	rna-XM_011221842.3, rna-XM_034661122.1, rna-XM_034640674.1	rna904
OG0002409	rna-XM_002913209.4	rna24395
OG0002410	rna-XM_034661170.1	rna24443
OG0002411	rna-XM_011228174.3	rna24452
OG0002412	rna-XM_002917811.4	rna24473, rna24474
OG0002413	rna-XM_034661202.1	rna24489
OG0002414	rna-XM_034652307.1, rna-XM_011223154.3	rna24491
OG0002415	rna-XM_034653123.1, rna-XM_002930298.4	rna24513
OG0002416	rna-XM_002914791.4	rna24231
OG0002417	rna-XM_011219152.3	rna24236
OG0002418	rna-XM_019799294.2	rna27551
OG0002419	rna-XM_034660160.1	rna27539
OG0002420	rna-XM_011216637.3	rna27536
OG0002421	rna-XM_002928985.3	rna5264
OG0002422	rna-XM_002928983.4	rna5261
OG0002423	rna-XM_002918180.4	rna5258
OG0002424	rna-XM_011223581.3	rna5253
OG0002425	rna-XM_034661393.1	rna5246
OG0002426	rna-XM_002918184.4	rna5243
OG0002427	rna-XM_019798526.2	rna5239
OG0002428	rna-XM_034660162.1	rna5234
OG0002429	rna-XM_019808244.2	rna5214
OG0002430	rna-XM_034661443.1	rna5204
OG0002431	rna-XM_034652363.1, rna-XM_019809710.2	rna5145
OG0002432	rna-XM_002913846.4	rna5134, rna5135
OG0002433	rna-XM_011221972.3	rna5071
OG0002434	rna-XM_034661567.1	rna5046
OG0002435	rna-XM_034666839.1, rna-XM_034661599.1	rna23183
OG0002436	rna-XM_019804443.1	rna9922
OG0002437	rna-XM_002931357.4	rna26602
OG0002438	rna-XM_034651030.1, rna-XM_011227204.3	rna9488
OG0002439	rna-XM_011220881.3, rna-XM_034650673.1	rna11745
OG0002440	rna-XM_034652400.1	rna12857
OG0002441	rna-XM_034667687.1, rna-XM_034650115.1	rna17997
OG0002442	rna-XM_011232325.3, rna-XM_034653047.1	rna4446
OG0002443	rna-XM_019807650.2, rna-XM_034653252.1	rna32896
OG0002444	rna-XM_002926905.1, rna-XM_011217033.2	rna33097, rna32877
OG0002445	rna-XM_002929138.1	rna32866
OG0002446	rna-XM_034653058.1, rna-XM_019795106.2	rna13303
OG0002447	rna-XM_034652544.1, rna-XM_002929910.4	rna22717
OG0002448	rna-XM_011227352.3, rna-XM_034651579.1	rna23914
OG0002449	rna-XM_034658125.1, rna-XM_034653370.1	rna26348
OG0002450	rna-XM_034650702.1, rna-XM_002922181.4	rna3813
OG0002451	rna-XM_034653073.1	rna3070
OG0002452	rna-XM_034652804.1, rna-XM_019807787.2	rna3093
OG0002453	rna-XM_011224890.3	rna3106
OG0002454	rna-XM_034661812.1, rna-XM_034661813.1	rna3137
OG0002455	rna-XM_002923329.1	rna72, rna3202
OG0002456	rna-XM_011231798.3, rna-XM_034653180.1	rna3212
OG0002457	rna-XM_034661997.1	rna3252
OG0002458	rna-XM_034661822.1, rna-XM_034653443.1	rna3255
OG0002459	rna-XM_034662063.1	rna3342
OG0002460	rna-XM_034661830.1	rna3383
OG0002461	rna-XM_034661806.1, rna-XM_002913629.4	rna25948
OG0002462	rna-NM_001304887.1, rna-XM_034650612.1	rna3464
OG0002463	rna-XM_034662199.1	rna3469
OG0002464	rna-XM_011232148.3	rna29920
OG0002465	rna-XM_011218938.3	rna3501
OG0002466	rna-XM_034663562.1	rna34554
OG0002467	rna-XM_034661774.1	rna10048
OG0002468	rna-XM_034662388.1	rna10070
OG0002469	rna-XM_019808322.2	rna9974
OG0002470	rna-XM_034653455.1, rna-XM_034663577.1	rna9970
OG0002471	rna-XM_034663585.1, rna-XM_034661778.1	rna17312
