Orthogroup	ailMel.longCDS.prots	ursAme.longCDS.prots
OG0002267	rna-XM_034651573.1, rna-XM_002916934.4	transcript_ENSUAMT00000015162
OG0002268	rna-XM_034652108.1, rna-XM_034670961.1	transcript_ENSUAMT00000029714
OG0002269	rna-XM_002918783.4	transcript_ENSUAMT00000007814
OG0002270	rna-XM_034652214.1, rna-XM_002924016.4	transcript_ENSUAMT00000035724
OG0002271	rna-XM_034651375.1, rna-XM_002921208.4	transcript_ENSUAMT00000024986
OG0002272	rna-XM_002912667.4, rna-XM_034652528.1	transcript_ENSUAMT00000040279
OG0002273	rna-XM_034653366.1, rna-XM_034657292.1	transcript_ENSUAMT00000021368
OG0002274	rna-XM_002928758.4	transcript_ENSUAMT00000027055
OG0002275	rna-XM_034649792.1	transcript_ENSUAMT00000016760
OG0002276	rna-XM_034649749.1	transcript_ENSUAMT00000016755
OG0002277	rna-XM_034649879.1	transcript_ENSUAMT00000027085
OG0002279	rna-XM_011226972.3	transcript_ENSUAMT00000024457
OG0002280	rna-XM_019801334.2	transcript_ENSUAMT00000024458
OG0002281	rna-XM_034650000.1	transcript_ENSUAMT00000024461
OG0002282	rna-XM_034649892.1	transcript_ENSUAMT00000023646
OG0002283	rna-XM_034651614.1	transcript_ENSUAMT00000030632
OG0002284	rna-XM_011235122.3	transcript_ENSUAMT00000030634, transcript_ENSUAMT00000012456
OG0002285	rna-XM_034649921.1	transcript_ENSUAMT00000001389, transcript_ENSUAMT00000024527, transcript_ENSUAMT00000033220
OG0002286	rna-XM_019804672.2, rna-XM_034649780.1	transcript_ENSUAMT00000031596
OG0002287	rna-XM_034652030.1	transcript_ENSUAMT00000013481
OG0002288	rna-XM_011235023.3, rna-XM_034663697.1	transcript_ENSUAMT00000038074
OG0002289	rna-XM_034649173.1	transcript_ENSUAMT00000028304, transcript_ENSUAMT00000028303
OG0002290	rna-XM_002917792.4	transcript_ENSUAMT00000028302
OG0002291	rna-XM_019798096.2	transcript_ENSUAMT00000018733
OG0002292	rna-XM_019798066.2	transcript_ENSUAMT00000032447
OG0002293	rna-XM_034649439.1	transcript_ENSUAMT00000022451, transcript_ENSUAMT00000015802
OG0002294	rna-XM_002930931.4	transcript_ENSUAMT00000006343
OG0002295	rna-XM_034649025.1, rna-XM_002919610.4	transcript_ENSUAMT00000000539
OG0002296	rna-XM_019798327.2	transcript_ENSUAMT00000022072
OG0002297	rna-XM_034649094.1	transcript_ENSUAMT00000027776
OG0002298	rna-XM_011237043.3	transcript_ENSUAMT00000010983
OG0002299	rna-XM_034652890.1, rna-XM_011237047.3	transcript_ENSUAMT00000011205
OG0002300	rna-XM_034649841.1	transcript_ENSUAMT00000026630
OG0002302	rna-XM_011216929.3	transcript_ENSUAMT00000025238
OG0002303	rna-XM_002929168.4	transcript_ENSUAMT00000000743
OG0002304	rna-XM_002930510.4	transcript_ENSUAMT00000002631
OG0002305	rna-XM_002930034.3	transcript_ENSUAMT00000041066
OG0002306	rna-XM_034649645.1, rna-XM_034669569.1	transcript_ENSUAMT00000021145
OG0002307	rna-XM_034649031.1	transcript_ENSUAMT00000032516
OG0002308	rna-XM_002930764.4	transcript_ENSUAMT00000011372, transcript_ENSUAMT00000011370
OG0002309	rna-XM_002925933.4	transcript_ENSUAMT00000011385
OG0002310	rna-XM_002922588.4	transcript_ENSUAMT00000006509, transcript_ENSUAMT00000024912
OG0002311	rna-XM_034649036.1	transcript_ENSUAMT00000003814
OG0002312	rna-XM_002922562.4	transcript_ENSUAMT00000035810
OG0002313	rna-XM_019803101.2	transcript_ENSUAMT00000010178
OG0002314	rna-XM_034648731.1	transcript_ENSUAMT00000003595
OG0002316	rna-XM_019803449.2	transcript_ENSUAMT00000020491, transcript_ENSUAMT00000019380
OG0002317	rna-XM_034649476.1	transcript_ENSUAMT00000001406
OG0002318	rna-XM_034649648.1	transcript_ENSUAMT00000017487
OG0002319	rna-XM_002918727.4	transcript_ENSUAMT00000018356
OG0002320	rna-XM_034649057.1	transcript_ENSUAMT00000026860
OG0002321	rna-XM_002918729.4	transcript_ENSUAMT00000020334
OG0002322	rna-XM_034648811.1	transcript_ENSUAMT00000020402, transcript_ENSUAMT00000022469
OG0002323	rna-XM_011236738.3	transcript_ENSUAMT00000010770, transcript_ENSUAMT00000006880
OG0002324	rna-XM_034649834.1, rna-XM_034649832.1	transcript_ENSUAMT00000029593
OG0002325	rna-XM_034649065.1	transcript_ENSUAMT00000017196, transcript_ENSUAMT00000016034
OG0002326	rna-XM_034652885.1, rna-XM_034649601.1	transcript_ENSUAMT00000016082
OG0002327	rna-XM_034648927.1	transcript_ENSUAMT00000022299
OG0002328	rna-XM_002930693.4	transcript_ENSUAMT00000040647
OG0002329	rna-XM_034652545.1, rna-XM_002929524.4	transcript_ENSUAMT00000023306
OG0002330	rna-XM_002928046.4, rna-XM_034651965.1	transcript_ENSUAMT00000014264
OG0002332	rna-XM_034671051.1, rna-XM_002915284.2	transcript_ENSUAMT00000021304
OG0002333	rna-XM_034652786.1, rna-XM_002922023.4	transcript_ENSUAMT00000023607
OG0002334	rna-XM_034651653.1, rna-XM_002928750.4	transcript_ENSUAMT00000037298
OG0002335	rna-XM_034658678.1	transcript_ENSUAMT00000006948
OG0002336	rna-XM_034657350.1	transcript_ENSUAMT00000007411
OG0002337	rna-XM_034658082.1, rna-XM_034653216.1	transcript_ENSUAMT00000022923
OG0002338	rna-XM_002921067.4	transcript_ENSUAMT00000035559
OG0002339	rna-XM_011228052.3, rna-XM_034652423.1	transcript_ENSUAMT00000029845
OG0002340	rna-XM_034653147.1, rna-XM_002929928.4	transcript_ENSUAMT00000011315
OG0002341	rna-XM_002912325.4, rna-XM_034650751.1	transcript_ENSUAMT00000020455
OG0002342	rna-XM_034652190.1, rna-XM_002913169.4	transcript_ENSUAMT00000026419
OG0002343	rna-XM_034650636.1	transcript_ENSUAMT00000002421
OG0002344	rna-XM_034651385.1	transcript_ENSUAMT00000000791
OG0002345	rna-XM_019793039.2	transcript_ENSUAMT00000014144
OG0002346	rna-XM_019793024.2	transcript_ENSUAMT00000017405
OG0002347	rna-XM_002930190.4	transcript_ENSUAMT00000030872
OG0002348	rna-XM_019809262.2	transcript_ENSUAMT00000030677
OG0002349	rna-XM_034660249.1	transcript_ENSUAMT00000017416
OG0002350	rna-XM_034652308.1, rna-XM_019804365.2	transcript_ENSUAMT00000019088
OG0002351	rna-XM_034660296.1, rna-XM_034650482.1	transcript_ENSUAMT00000028749
OG0002352	rna-XM_034660197.1, rna-XM_034660198.1	transcript_ENSUAMT00000039595
OG0002353	rna-XM_034660367.1, rna-XM_034652571.1	transcript_ENSUAMT00000016131
OG0002354	rna-XM_034660395.1	transcript_ENSUAMT00000021773
OG0002355	rna-XM_034652174.1, rna-XM_019792864.2	transcript_ENSUAMT00000000844
OG0002356	rna-XM_034650604.1, rna-XM_034660416.1	transcript_ENSUAMT00000000705
OG0002357	rna-XM_034660421.1	transcript_ENSUAMT00000001143, transcript_ENSUAMT00000003268
OG0002358	rna-XM_034660433.1	transcript_ENSUAMT00000010354
OG0002359	rna-XM_034650690.1, rna-XM_011236777.3	transcript_ENSUAMT00000010270
OG0002360	rna-XM_019792829.2	transcript_ENSUAMT00000004920, transcript_ENSUAMT00000002085
OG0002361	rna-XM_002930015.4	transcript_ENSUAMT00000017293
OG0002362	rna-XM_011216711.3	transcript_ENSUAMT00000017077
OG0002363	rna-XM_019792830.2	transcript_ENSUAMT00000017075
OG0002364	rna-XM_034652672.1, rna-XM_011216705.3	transcript_ENSUAMT00000017069
OG0002365	rna-XM_002930018.4	transcript_ENSUAMT00000017068
OG0002366	rna-XM_034660483.1	transcript_ENSUAMT00000017061
OG0002367	rna-XM_011217901.3	transcript_ENSUAMT00000026162, transcript_ENSUAMT00000035658
OG0002368	rna-XM_034651662.1, rna-XM_002929630.4	transcript_ENSUAMT00000035451
OG0002369	rna-XM_002929633.4	transcript_ENSUAMT00000035230
OG0002370	rna-XM_034660499.1	transcript_ENSUAMT00000032562, transcript_ENSUAMT00000023068
OG0002371	rna-XM_019810341.2	transcript_ENSUAMT00000023052
OG0002372	rna-XM_011236076.2	transcript_ENSUAMT00000013465
OG0002373	rna-XM_011218580.3	transcript_ENSUAMT00000019470
OG0002374	rna-XM_019794233.2	transcript_ENSUAMT00000014050
OG0002375	rna-XM_034650865.1, rna-XM_011218572.3	transcript_ENSUAMT00000039476
OG0002376	rna-XM_034661685.1	transcript_ENSUAMT00000000717
OG0002377	rna-XM_002914302.4	transcript_ENSUAMT00000018213, transcript_ENSUAMT00000019921
OG0002378	rna-XM_034660593.1	transcript_ENSUAMT00000020058, transcript_ENSUAMT00000020062
OG0002379	rna-XM_002914285.4	transcript_ENSUAMT00000023019, transcript_ENSUAMT00000000248
OG0002380	rna-XM_034660658.1	transcript_ENSUAMT00000018338, transcript_ENSUAMT00000023765
OG0002381	rna-XM_034660684.1, rna-XM_034668078.1	transcript_ENSUAMT00000037021
OG0002382	rna-XM_034652061.1, rna-XM_002919700.3	transcript_ENSUAMT00000037045
OG0002383	rna-XM_034660694.1, rna-XM_034650655.1	transcript_ENSUAMT00000028272
OG0002384	rna-XM_034660708.1	transcript_ENSUAMT00000037615
OG0002385	rna-XM_034660765.1, rna-XM_034652124.1	transcript_ENSUAMT00000003973
OG0002386	rna-XM_034660824.1, rna-XM_034663962.1	transcript_ENSUAMT00000002315
OG0002387	rna-XM_034660820.1	transcript_ENSUAMT00000024122
OG0002388	rna-XM_002922960.4, rna-XM_034653119.1	transcript_ENSUAMT00000027406
OG0002389	rna-XM_034660903.1, rna-XM_034651613.1	transcript_ENSUAMT00000007540
OG0002390	rna-XM_034660917.1, rna-XM_034647539.1	transcript_ENSUAMT00000013555
OG0002391	rna-XM_034660921.1	transcript_ENSUAMT00000017429
OG0002392	rna-XM_019803463.2	transcript_ENSUAMT00000012256
OG0002393	rna-XM_034660959.1	transcript_ENSUAMT00000016959, transcript_ENSUAMT00000009978
OG0002394	rna-XM_011227824.3, rna-XM_019800682.2	transcript_ENSUAMT00000018756
OG0002395	rna-XM_002927896.4	transcript_ENSUAMT00000009974
OG0002396	rna-XM_034661030.1	transcript_ENSUAMT00000036036
OG0002397	rna-XM_034653089.1, rna-XM_034661032.1	transcript_ENSUAMT00000020170
OG0002398	rna-XM_034651960.1, rna-XM_002913170.4	transcript_ENSUAMT00000028239
OG0002399	rna-XM_019801637.2	transcript_ENSUAMT00000036909
OG0002400	rna-XM_011227291.3	transcript_ENSUAMT00000036911, transcript_ENSUAMT00000033531
OG0002401	rna-XM_034653425.1, rna-XM_002913241.3	transcript_ENSUAMT00000021179
OG0002402	rna-XM_034668889.1, rna-XM_011227481.3	transcript_ENSUAMT00000034581
OG0002403	rna-XM_011227577.3	transcript_ENSUAMT00000035671, transcript_ENSUAMT00000035672
OG0002404	rna-XM_034661076.1	transcript_ENSUAMT00000035703, transcript_ENSUAMT00000035709
OG0002405	rna-XM_002913191.4	transcript_ENSUAMT00000035711
OG0002406	rna-XM_019801893.2	transcript_ENSUAMT00000005986
OG0002407	rna-XM_034661120.1	transcript_ENSUAMT00000032020
OG0002409	rna-XM_002913209.4	transcript_ENSUAMT00000000585, transcript_ENSUAMT00000031433
OG0002410	rna-XM_034661170.1	transcript_ENSUAMT00000005256
OG0002411	rna-XM_011228174.3	transcript_ENSUAMT00000004746, transcript_ENSUAMT00000002377
OG0002412	rna-XM_002917811.4	transcript_ENSUAMT00000038754
OG0002413	rna-XM_034661202.1	transcript_ENSUAMT00000002559
OG0002414	rna-XM_034652307.1, rna-XM_011223154.3	transcript_ENSUAMT00000002566
OG0002415	rna-XM_034653123.1, rna-XM_002930298.4	transcript_ENSUAMT00000006268
OG0002416	rna-XM_002914791.4	transcript_ENSUAMT00000035831, transcript_ENSUAMT00000036391
OG0002417	rna-XM_011219152.3	transcript_ENSUAMT00000036385
OG0002418	rna-XM_019799294.2	transcript_ENSUAMT00000024706, transcript_ENSUAMT00000003423
OG0002419	rna-XM_034660160.1	transcript_ENSUAMT00000017047, transcript_ENSUAMT00000025783
OG0002420	rna-XM_011216637.3	transcript_ENSUAMT00000021578
OG0002421	rna-XM_002928985.3	transcript_ENSUAMT00000014208
OG0002422	rna-XM_002928983.4	transcript_ENSUAMT00000014179
OG0002423	rna-XM_002918180.4	transcript_ENSUAMT00000018195
OG0002424	rna-XM_011223581.3	transcript_ENSUAMT00000019649
OG0002425	rna-XM_034661393.1	transcript_ENSUAMT00000028445
OG0002426	rna-XM_002918184.4	transcript_ENSUAMT00000028447
OG0002427	rna-XM_019798526.2	transcript_ENSUAMT00000002145
OG0002428	rna-XM_034660162.1	transcript_ENSUAMT00000001460
OG0002429	rna-XM_019808244.2	transcript_ENSUAMT00000000621, transcript_ENSUAMT00000024249
OG0002430	rna-XM_034661443.1	transcript_ENSUAMT00000037757, transcript_ENSUAMT00000004815
OG0002431	rna-XM_034652363.1, rna-XM_019809710.2	transcript_ENSUAMT00000038977
OG0002432	rna-XM_002913846.4	transcript_ENSUAMT00000024767
OG0002433	rna-XM_011221972.3	transcript_ENSUAMT00000005373, transcript_ENSUAMT00000005377
OG0002435	rna-XM_034661599.1	transcript_ENSUAMT00000039897
OG0002436	rna-XM_019804443.1	transcript_ENSUAMT00000032752, transcript_ENSUAMT00000004181
OG0002437	rna-XM_002931357.4	transcript_ENSUAMT00000035068
OG0002438	rna-XM_011227204.3	transcript_ENSUAMT00000003406
OG0002439	rna-XM_011220881.3, rna-XM_034650673.1	transcript_ENSUAMT00000025479
OG0002440	rna-XM_034652400.1	transcript_ENSUAMT00000024014
OG0002441	rna-XM_034667687.1	transcript_ENSUAMT00000022199
OG0002442	rna-XM_011232325.3, rna-XM_034653047.1	transcript_ENSUAMT00000015677
OG0002443	rna-XM_019807650.2, rna-XM_034653252.1	transcript_ENSUAMT00000003061
OG0002445	rna-XM_002929138.1	transcript_ENSUAMT00000003247, transcript_ENSUAMT00000020823, transcript_ENSUAMT00000000404
OG0002446	rna-XM_034653058.1, rna-XM_019795106.2	transcript_ENSUAMT00000018820
OG0002447	rna-XM_034652544.1, rna-XM_002929910.4	transcript_ENSUAMT00000017013
OG0002448	rna-XM_011227352.3, rna-XM_034651579.1	transcript_ENSUAMT00000018055
OG0002449	rna-XM_034658125.1	transcript_ENSUAMT00000000733
OG0002450	rna-XM_034650702.1, rna-XM_002922181.4	transcript_ENSUAMT00000034128
OG0002451	rna-XM_034661835.1, rna-XM_034653073.1	transcript_ENSUAMT00000001443
OG0002452	rna-XM_034652804.1, rna-XM_019807787.2	transcript_ENSUAMT00000016815
OG0002453	rna-XM_011224890.3	transcript_ENSUAMT00000030796
OG0002454	rna-XM_034661812.1, rna-XM_034661813.1	transcript_ENSUAMT00000015010
OG0002455	rna-XM_002923329.1	transcript_ENSUAMT00000023518
OG0002456	rna-XM_011231798.3, rna-XM_034653180.1	transcript_ENSUAMT00000021288
OG0002457	rna-XM_034661997.1	transcript_ENSUAMT00000012377
OG0002458	rna-XM_034653443.1	transcript_ENSUAMT00000012353
OG0002459	rna-XM_034662063.1	transcript_ENSUAMT00000024792, transcript_ENSUAMT00000001831
OG0002460	rna-XM_011220968.3, rna-XM_034661830.1	transcript_ENSUAMT00000040939
OG0002461	rna-XM_034661806.1, rna-XM_002913629.4	transcript_ENSUAMT00000015771
OG0002462	rna-XM_034650612.1	transcript_ENSUAMT00000019262
OG0002463	rna-XM_034662199.1	transcript_ENSUAMT00000041561, transcript_ENSUAMT00000012458
OG0002464	rna-XM_002928312.4, rna-XM_011232148.3	transcript_ENSUAMT00000023760
OG0002465	rna-XM_011218938.3	transcript_ENSUAMT00000006636
OG0002466	rna-XM_034663562.1	transcript_ENSUAMT00000008082, transcript_ENSUAMT00000041350
OG0002467	rna-XM_034661774.1	transcript_ENSUAMT00000028826
OG0002468	rna-XM_034662388.1	transcript_ENSUAMT00000038141, transcript_ENSUAMT00000002456
OG0002469	rna-XM_019808322.2	transcript_ENSUAMT00000020925, transcript_ENSUAMT00000006741
OG0002470	rna-XM_034663577.1	transcript_ENSUAMT00000005166
OG0002471	rna-XM_034663585.1, rna-XM_034661778.1	transcript_ENSUAMT00000018048
OG0002472	rna-XM_034650663.1, rna-XM_002913731.4	transcript_ENSUAMT00000007314
OG0002473	rna-XM_002913725.4	transcript_ENSUAMT00000025245
OG0002474	rna-XM_034662644.1, rna-XM_011234153.3	transcript_ENSUAMT00000001384
OG0002475	rna-XM_034650757.1, rna-XM_011236033.3	transcript_ENSUAMT00000012599
OG0002476	rna-XM_034657287.1, rna-XM_002920392.4	transcript_ENSUAMT00000021460
OG0002477	rna-XM_034662713.1	transcript_ENSUAMT00000011038, transcript_ENSUAMT00000026263
OG0002478	rna-XM_002922415.4	transcript_ENSUAMT00000018074
OG0002479	rna-XM_034662787.1	transcript_ENSUAMT00000038789
OG0002480	rna-XM_034650307.1, rna-XM_002915374.4	transcript_ENSUAMT00000009287
OG0002481	rna-XM_034652949.1, rna-XM_019795478.2	transcript_ENSUAMT00000040220
OG0002482	rna-XM_034662821.1	transcript_ENSUAMT00000010430
OG0002483	rna-XM_034661782.1	transcript_ENSUAMT00000010436
OG0002484	rna-XM_002915396.4	transcript_ENSUAMT00000025281
OG0002485	rna-XM_034653159.1, rna-XM_002930073.3	transcript_ENSUAMT00000000175
OG0002486	rna-XM_011231958.3	transcript_ENSUAMT00000004632
OG0002487	rna-XM_034653447.1, rna-XM_034662847.1	transcript_ENSUAMT00000019126
OG0002488	rna-XM_002922517.4	transcript_ENSUAMT00000004503
OG0002489	rna-XM_019803078.2	transcript_ENSUAMT00000004454, transcript_ENSUAMT00000004445
OG0002490	rna-XM_002926239.4	transcript_ENSUAMT00000040714
OG0002491	rna-XM_011233624.3	transcript_ENSUAMT00000039596
OG0002492	rna-XM_034662876.1	transcript_ENSUAMT00000019334, transcript_ENSUAMT00000019335
OG0002493	rna-XM_034662906.1, rna-XM_034663605.1	transcript_ENSUAMT00000034874
OG0002494	rna-XM_011222406.3	transcript_ENSUAMT00000001583, transcript_ENSUAMT00000033319
OG0002495	rna-XM_002916094.4	transcript_ENSUAMT00000000642, transcript_ENSUAMT00000000651
OG0002496	rna-XM_034663072.1	transcript_ENSUAMT00000040965
OG0002497	rna-XM_002916975.4	transcript_ENSUAMT00000014283
OG0002498	rna-XM_034652354.1, rna-XM_002930676.4	transcript_ENSUAMT00000035207
OG0002499	rna-XM_034652275.1, rna-XM_034663123.1	transcript_ENSUAMT00000035208
OG0002500	rna-XM_002924271.4	transcript_ENSUAMT00000025932
OG0002501	rna-XM_011236083.3	transcript_ENSUAMT00000041246, transcript_ENSUAMT00000032745
OG0002502	rna-XM_002913892.4	transcript_ENSUAMT00000039078
OG0002503	rna-XM_019805770.2, rna-XM_034663293.1	transcript_ENSUAMT00000010242
OG0002504	rna-XM_034663339.1, rna-XM_034653452.1	transcript_ENSUAMT00000023989
OG0002505	rna-XM_034663378.1	transcript_ENSUAMT00000025971, transcript_ENSUAMT00000025970
OG0002506	rna-XM_002927250.3	transcript_ENSUAMT00000022254
OG0002507	rna-XM_034669462.1, rna-XM_002916117.4	transcript_ENSUAMT00000037472
OG0002508	rna-XM_034663639.1, rna-XM_034663640.1	transcript_ENSUAMT00000004729
OG0002509	rna-XM_034663458.1	transcript_ENSUAMT00000030447, transcript_ENSUAMT00000030446
OG0002510	rna-XM_034663490.1	transcript_ENSUAMT00000022322
OG0002511	rna-XM_019795940.2	transcript_ENSUAMT00000008034
OG0002512	rna-XM_002928706.4	transcript_ENSUAMT00000030416
OG0002513	rna-XM_019793931.2	transcript_ENSUAMT00000003193
OG0002514	rna-XM_034651441.1, rna-XM_034650213.1	transcript_ENSUAMT00000005982
OG0002515	rna-XM_034650598.1, rna-XM_002924961.4	transcript_ENSUAMT00000017821
OG0002516	rna-XM_034653371.1, rna-XM_034659086.1	transcript_ENSUAMT00000039668
OG0002517	rna-XM_034650861.1, rna-XM_002931093.4, rna-XM_034650362.1	transcript_ENSUAMT00000005671
OG0002518	rna-XM_034668105.1, rna-XM_034652443.1	transcript_ENSUAMT00000002760
OG0002519	rna-XM_002931377.4	transcript_ENSUAMT00000013297
OG0002520	rna-XM_034640405.1, rna-XM_034652089.1	transcript_ENSUAMT00000035895
OG0002521	rna-XM_034667743.1, rna-XM_034651634.1	transcript_ENSUAMT00000025489
OG0002523	rna-XM_034670991.1, rna-XM_034652493.1	transcript_ENSUAMT00000034573
OG0002525	rna-XM_034667782.1, rna-XM_034651811.1	transcript_ENSUAMT00000030466
OG0002526	rna-XM_034667785.1	transcript_ENSUAMT00000036166
OG0002527	rna-XM_034650882.1, rna-XM_034668878.1	transcript_ENSUAMT00000036162
OG0002528	rna-XM_034667797.1, rna-XM_034667794.1	transcript_ENSUAMT00000036158
OG0002529	rna-XM_034667798.1	transcript_ENSUAMT00000037184, transcript_ENSUAMT00000037186
OG0002530	rna-XM_011216876.3, rna-XM_019796467.1	transcript_ENSUAMT00000023994
OG0002531	rna-XM_034667827.1	transcript_ENSUAMT00000013590
OG0002532	rna-XM_019800255.2	transcript_ENSUAMT00000009168
OG0002533	rna-XM_034652934.1, rna-XM_002919781.4	transcript_ENSUAMT00000029064
OG0002534	rna-XM_002919780.4	transcript_ENSUAMT00000028175
OG0002535	rna-XM_019800240.2	transcript_ENSUAMT00000028174
OG0002536	rna-XM_034667873.1	transcript_ENSUAMT00000008030
OG0002537	rna-XM_034668905.1	transcript_ENSUAMT00000028727
OG0002538	rna-XM_019793109.2	transcript_ENSUAMT00000023121
OG0002539	rna-XM_034665002.1, rna-XM_002925477.4	transcript_ENSUAMT00000036215
OG0002540	rna-XM_002922978.4	transcript_ENSUAMT00000039146
OG0002541	rna-XM_019803518.2	transcript_ENSUAMT00000035588
OG0002542	rna-XM_002916369.4, rna-XM_034668135.1	transcript_ENSUAMT00000011621
OG0002543	rna-XM_034668143.1	transcript_ENSUAMT00000025737
OG0002545	rna-XM_034668197.1	transcript_ENSUAMT00000037386
OG0002546	rna-XM_034668206.1	transcript_ENSUAMT00000027358
OG0002547	rna-XM_002927850.4	transcript_ENSUAMT00000031018
OG0002548	rna-XM_034668232.1	transcript_ENSUAMT00000025818
OG0002549	rna-NM_001304848.1	transcript_ENSUAMT00000013672, transcript_ENSUAMT00000041589
OG0002550	rna-XM_034668324.1	transcript_ENSUAMT00000029815, transcript_ENSUAMT00000029817
OG0002551	rna-XM_034650862.1, rna-NM_001291458.1	transcript_ENSUAMT00000036297
OG0002552	rna-XM_034652293.1, rna-XM_002927836.4	transcript_ENSUAMT00000006081
OG0002553	rna-XM_002927837.4	transcript_ENSUAMT00000005936, transcript_ENSUAMT00000006085
OG0002554	rna-XM_034668555.1	transcript_ENSUAMT00000001446, transcript_ENSUAMT00000006179
OG0002555	rna-XM_034651620.1, rna-XM_002925533.4	transcript_ENSUAMT00000013351
OG0002556	rna-XM_034668575.1, rna-XM_034668573.1	transcript_ENSUAMT00000031206
