Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots
OG0003051	rna-XM_034645089.1	ENST00000425825.6
OG0003052	rna-XM_034644842.1, rna-XM_002927799.4	ENST00000320740.11
OG0003053	rna-XM_011235493.3	ENST00000419755.3, ENST00000318312.11
OG0003054	rna-XM_034652779.1, rna-XM_034645218.1	ENST00000310325.9
OG0003055	rna-XM_034644843.1, rna-XM_011227538.3	ENST00000308127.8
OG0003056	rna-XM_002921276.4	ENST00000543494.1, ENST00000312419.7
OG0003057	rna-XM_034650723.1, rna-XM_011227560.3	ENST00000322776.10
OG0003058	rna-XM_034644888.1	ENST00000313468.9
OG0003059	rna-XM_034646556.1, rna-XM_034644846.1	ENST00000265643.3
OG0003060	rna-XM_034651869.1, rna-XM_002929299.4	ENST00000255078.7
OG0003061	rna-XM_034645001.1	ENST00000538554.6
OG0003062	rna-XM_034644847.1, rna-XM_034644848.1	ENST00000334134.2
OG0003063	rna-XM_034645755.1	ENST00000397262.5, ENST00000356578.8
OG0003064	rna-XM_034646408.1	ENST00000454838.6
OG0003065	rna-XM_034646409.1	ENST00000409531.5
OG0003066	rna-XM_034652976.1, rna-XM_034645169.1	ENST00000336615.8
OG0003067	rna-XM_034645214.1	ENST00000257248.2
OG0003068	rna-XM_034645011.1, rna-XM_034645016.1	ENST00000329451.7
OG0003069	rna-XM_011237524.3	ENST00000534797.5
OG0003070	rna-XM_034644864.1	ENST00000308020.5
OG0003071	rna-XM_034645216.1	ENST00000332826.6
OG0003072	rna-XM_034646092.1	ENST00000595228.3, ENST00000342878.2
OG0003073	rna-XM_019793513.2	ENST00000308275.7
OG0003074	rna-XM_034650615.1, rna-XM_002927871.4	ENST00000264020.6
OG0003075	rna-XM_034653029.1, rna-XM_019810024.2	ENST00000394635.7
OG0003076	rna-XM_002918586.4	ENST00000521776.2, ENST00000394422.7
OG0003077	rna-XM_034651386.1, rna-XM_034651545.1	ENST00000419761.5
OG0003078	rna-XM_034652769.1, rna-XM_002913440.4	ENST00000011292.7
OG0003079	rna-XM_034651327.1, rna-NM_001304866.1	ENST00000394077.7
OG0003080	rna-XM_034669620.1	ENST00000313766.5
OG0003081	rna-XM_034669624.1	ENST00000354513.9
OG0003082	rna-XM_034669639.1	ENST00000405266.5
OG0003083	rna-XM_034669696.1	ENST00000265854.11
OG0003084	rna-XM_034669719.1	ENST00000476665.5
OG0003085	rna-XM_019792985.2	ENST00000340611.8
OG0003086	rna-XM_034669729.1	ENST00000312371.8
OG0003087	rna-XM_011221328.3	ENST00000433425.3, ENST00000417443.2
OG0003088	rna-XM_019808280.2	ENST00000403107.5, ENST00000337579.4
OG0003089	rna-XM_002927571.4	ENST00000316731.12, ENST00000325974.8
OG0003090	rna-XM_002924195.4	ENST00000638617.1, ENST00000262942.9
OG0003091	rna-XM_034669828.1	ENST00000413834.5, ENST00000292478.8
OG0003092	rna-XM_034669889.1	ENST00000292377.3
OG0003093	rna-XM_011234859.2	ENST00000310300.10
OG0003094	rna-XM_034669952.1, rna-XM_034652846.1	ENST00000422177.5
OG0003095	rna-XM_034669962.1	ENST00000262940.11, ENST00000465829.5
OG0003096	rna-XM_011230153.3, rna-XM_034650954.1	ENST00000447222.5
OG0003097	rna-XM_034669986.1	ENST00000434423.4, ENST00000607367.5
OG0003098	rna-XM_019800543.2	ENST00000573035.5
OG0003099	rna-XM_002920079.4	ENST00000451013.6, ENST00000472837.5
OG0003100	rna-XM_034669539.1	ENST00000616305.1, ENST00000454084.5
OG0003101	rna-XM_011234359.3	ENST00000620995.4, ENST00000359626.9
OG0003102	rna-XM_019807643.2	ENST00000380828.6, ENST00000437078.6
OG0003103	rna-XM_034670065.1	ENST00000285298.8, ENST00000426595.1
OG0003104	rna-XM_034670072.1, rna-XM_034650261.1	ENST00000394863.7
OG0003105	rna-XM_034652844.1, rna-XM_034670077.1	ENST00000322122.7
OG0003106	rna-XM_002924751.4	ENST00000302964.3, ENST00000247470.9
OG0003107	rna-XM_034652269.1, rna-XM_034669551.1	ENST00000568685.1
OG0003108	rna-XM_002924754.4	ENST00000529564.1, ENST00000394975.2
OG0003109	rna-XM_002924764.4	ENST00000380361.7, ENST00000262518.8
OG0003110	rna-XM_002924789.4	ENST00000380412.6
OG0003111	rna-XM_034670131.1	ENST00000395384.8, ENST00000449759.1
OG0003112	rna-XM_011234864.3	ENST00000609618.2, ENST00000567659.3
OG0003113	rna-XM_002927342.4	ENST00000320330.7, ENST00000562285.1
OG0003114	rna-XM_011234866.3, rna-XM_034653033.1	ENST00000395353.5
OG0003115	rna-XM_011234870.3	ENST00000308768.9
OG0003116	rna-XM_034670169.1	ENST00000330181.9, ENST00000251303.10
OG0003117	rna-XM_034670162.1	ENST00000635887.1, ENST00000636147.1
OG0003118	rna-XM_002927367.4	ENST00000398944.7, ENST00000566501.5
OG0003119	rna-XM_034670204.1	ENST00000320805.8
OG0003120	rna-XM_034669562.1	ENST00000399069.7
OG0003121	rna-XM_034669563.1, rna-XM_011233991.3	ENST00000256797.8
OG0003122	rna-XM_002926557.4, rna-XM_034651525.1	ENST00000300087.6
OG0003123	rna-XM_002927599.4	ENST00000543948.5
OG0003124	rna-XM_019808300.2	ENST00000261377.10
OG0003125	rna-XM_002927597.4	ENST00000636554.1
OG0003126	rna-XM_002918067.4	ENST00000311895.7
OG0003127	rna-XM_019806255.2	ENST00000356957.7
OG0003128	rna-XM_034669572.1, rna-XM_019803174.2	ENST00000575135.5
OG0003129	rna-XM_034670439.1	ENST00000219478.10
OG0003130	rna-XM_011231540.3	ENST00000572467.5, ENST00000251166.8
OG0003131	rna-XM_002930944.2	ENST00000576985.5
OG0003132	rna-XM_034670529.1, rna-XM_034648661.1	ENST00000396925.1
OG0003133	rna-XM_034669581.1	ENST00000572006.1
OG0003134	rna-XM_034670564.1	ENST00000564543.1, ENST00000293970.9
OG0003135	rna-XM_034670566.1	ENST00000293973.1
OG0003136	rna-XM_034670593.1	ENST00000326181.10
OG0003137	rna-XM_034670624.1	ENST00000399753.2
OG0003138	rna-XM_002920183.4	ENST00000382666.5
OG0003139	rna-XM_034669592.1	ENST00000454337.1, ENST00000397412.7
OG0003140	rna-XM_034670672.1	ENST00000402301.5
OG0003141	rna-XM_034670732.1	ENST00000444498.5
OG0003142	rna-XM_011226127.3	ENST00000399932.7, ENST00000600536.1
OG0003143	rna-XM_034669610.1	ENST00000369562.8, ENST00000507897.5
OG0003144	rna-XM_002925088.4	ENST00000308807.11
OG0003145	rna-XM_011226306.3	ENST00000410073.1
OG0003146	rna-XM_002927645.4	ENST00000369278.4
OG0003147	rna-XM_034670767.1, rna-XM_034670766.1	ENST00000317357.9
OG0003148	rna-XM_002917337.4	ENST00000193322.7
OG0003149	rna-XM_002917159.4	ENST00000368662.9
OG0003150	rna-XM_019809344.2	ENST00000606080.1
OG0003151	rna-XM_034669019.1	ENST00000319550.8
OG0003152	rna-XM_002928640.4	ENST00000243222.8
OG0003153	rna-XM_034669028.1	ENST00000420283.2
OG0003154	rna-XM_034669010.1	ENST00000452085.7
OG0003155	rna-XM_002924092.1	ENST00000368602.3
OG0003156	rna-XM_011230888.3	ENST00000368599.3
OG0003157	rna-XM_002924093.4	ENST00000368596.3
OG0003158	rna-XM_002924094.4	ENST00000466444.6
OG0003159	rna-XM_034669030.1	ENST00000368576.7
OG0003160	rna-XM_011230900.3	ENST00000368557.5
OG0003161	rna-XM_002924098.2	ENST00000310357.7
OG0003162	rna-XM_002927236.4	ENST00000467125.1, ENST00000368498.6
OG0003163	rna-XM_034669054.1, rna-XM_034669057.1	ENST00000368468.3
OG0003164	rna-XM_034669078.1	ENST00000275162.9
OG0003165	rna-XM_034670777.1	ENST00000525778.5, ENST00000481848.6
OG0003166	rna-XM_034669134.1, rna-XM_034669137.1	ENST00000296978.3
OG0003167	rna-XM_002918077.3, rna-XM_002930975.4	ENST00000230050.3
OG0003168	rna-XM_034669222.1	ENST00000440869.6, ENST00000545614.1
OG0003169	rna-XM_011220656.3	ENST00000454207.2, ENST00000367576.5
OG0003170	rna-XM_034670792.1	ENST00000355585.8
OG0003171	rna-XM_034669412.1	ENST00000308192.13, ENST00000316300.9
OG0003172	rna-XM_034669425.1	ENST00000366898.5
OG0003173	rna-XM_011237131.2, rna-XM_034670798.1	ENST00000326446.9
OG0003174	rna-XM_034669428.1	ENST00000361731.3
OG0003175	rna-XM_034651351.1, rna-XM_034669429.1	ENST00000360961.10
OG0003176	rna-XM_034669436.1	ENST00000620173.4, ENST00000507747.1
OG0003177	rna-XM_034652970.1, rna-XM_034670803.1	ENST00000230256.7
OG0003178	rna-XM_019799120.2	ENST00000400822.7
OG0003179	rna-XM_034669477.1, rna-XM_034669475.1	ENST00000283309.10
OG0003180	rna-XM_034669514.1	ENST00000541970.5
OG0003182	rna-XM_034651470.1, rna-XM_034671183.1	ENST00000377263.5
OG0003183	rna-XM_034650980.1, rna-XM_002921986.4	ENST00000396020.7
OG0003184	rna-XM_034651548.1, rna-XM_011224158.2	ENST00000296658.3
OG0003185	rna-XM_034667287.1, rna-XM_034650111.1	ENST00000368033.7
OG0003186	rna-XM_034651551.1, rna-XM_011226840.3	ENST00000371989.7
OG0003187	rna-XM_034652731.1, rna-XM_002913437.4	ENST00000222481.8
OG0003188	rna-XM_034671843.1, rna-XM_034650375.1	ENST00000264313.10
OG0003189	rna-XM_002922021.3	ENST00000260227.4, ENST00000380390.5
OG0003190	rna-XM_019808941.2	ENST00000302259.4, ENST00000480945.5
OG0003191	rna-XM_034665738.1	ENST00000616540.4, ENST00000622211.4
OG0003192	rna-XM_034665757.1	ENST00000527616.1, ENST00000304298.3
OG0003193	rna-XM_002921096.4	ENST00000280362.7
OG0003194	rna-XM_034650464.1, rna-XM_034665761.1	ENST00000615285.4
OG0003195	rna-XM_034651071.1, rna-XM_002928409.4	ENST00000200135.7
OG0003196	rna-XM_034665623.1, rna-XM_034667707.1	ENST00000355556.6
OG0003197	rna-XM_034665624.1, rna-XM_034653196.1	ENST00000335953.8
OG0003198	rna-XM_002926617.4	ENST00000544347.1, ENST00000375490.9
OG0003199	rna-XM_034651805.1, rna-XM_002926616.4	ENST00000611665.4
OG0003200	rna-XM_019810145.2	ENST00000292079.6, ENST00000614497.5
OG0003201	rna-XM_034652555.1, rna-XM_019810144.2	ENST00000529335.6
OG0003202	rna-XM_034665904.1	ENST00000264029.8
OG0003203	rna-XM_034665938.1	ENST00000336702.7
OG0003204	rna-XM_002928214.4	ENST00000531945.1
OG0003205	rna-XM_002928199.3	ENST00000524943.2
OG0003206	rna-XM_002923988.4	ENST00000278927.9
OG0003207	rna-XM_034666028.1	ENST00000529051.5
OG0003208	rna-XM_034666086.1	ENST00000278742.5
OG0003209	rna-XM_034666148.1, rna-XM_034666147.1	ENST00000433060.2
OG0003210	rna-XM_034666153.1	ENST00000243673.6
OG0003211	rna-XM_002929542.4	ENST00000639724.1, ENST00000638767.1
OG0003212	rna-XM_034666270.1	ENST00000400588.5, ENST00000361507.4
OG0003213	rna-XM_019796448.1	ENST00000281030.2
OG0003214	rna-XM_034666305.1	ENST00000260045.7
OG0003215	rna-XM_002915312.4	ENST00000310473.7
OG0003216	rna-XM_034666450.1, rna-XM_034667603.1	ENST00000616714.4
OG0003217	rna-XM_011236426.3	ENST00000450052.3, ENST00000312614.4
OG0003220	rna-XM_002924972.4	ENST00000640959.1, ENST00000254616.10
OG0003221	rna-XM_034666490.1	ENST00000338569.2, ENST00000307401.5
OG0003222	rna-XM_034665597.1	ENST00000299459.2
OG0003223	rna-XM_034666519.1, rna-XM_019796338.2	ENST00000305253.8
OG0003224	rna-XM_002926697.4	ENST00000272134.5, ENST00000366820.9
OG0003225	rna-XM_011216658.3	ENST00000366542.5
OG0003226	rna-XM_034666656.1	ENST00000536534.6
OG0003227	rna-XM_019798892.1	ENST00000419583.2
OG0003228	rna-XM_002918458.4	ENST00000366548.7
OG0003229	rna-XM_002918459.4	ENST00000366559.8
OG0003230	rna-XM_034666665.1	ENST00000366560.3
OG0003231	rna-XM_002918462.4	ENST00000318160.4
OG0003232	rna-XM_034666672.1	ENST00000367874.4
OG0003233	rna-XM_034666693.1	ENST00000367818.3, ENST00000367819.2
OG0003234	rna-XM_002918572.4	ENST00000367808.7
OG0003235	rna-XM_034666805.1, rna-XM_034666807.1	ENST00000367511.3
OG0003236	rna-XM_034666899.1, rna-XM_002917176.4	ENST00000367001.4
OG0003237	rna-XM_011233645.3, rna-XM_019807009.2	ENST00000322875.8
OG0003238	rna-XM_034651966.1, rna-XM_019794508.2	ENST00000622580.4
OG0003239	rna-XM_034667048.1	ENST00000391959.5
OG0003240	rna-XM_034667056.1	ENST00000367267.5
OG0003242	rna-XM_019798531.2	ENST00000308302.3
OG0003243	rna-XM_034667662.1	ENST00000367187.7
OG0003244	rna-XM_019800557.2	ENST00000421743.6
OG0003245	rna-XM_011226073.3	ENST00000531221.5, ENST00000367969.8
OG0003246	rna-XM_002928742.4	ENST00000368003.5
OG0003247	rna-XM_034667279.1, rna-XM_034667282.1	ENST00000368020.5
OG0003248	rna-XM_034667305.1	ENST00000536779.5, ENST00000368099.8
OG0003249	rna-XM_034667674.1	ENST00000368102.5, ENST00000368100.1
OG0003250	rna-XM_034667400.1	ENST00000368194.7
OG0003251	rna-XM_034651434.1, rna-XM_034667422.1	ENST00000368206.5
OG0003252	rna-XM_034667461.1	ENST00000368276.8, ENST00000368273.8
OG0003253	rna-XM_034667474.1	ENST00000368339.9, ENST00000368331.5
OG0003254	rna-XM_034667495.1, rna-XM_034667689.1	ENST00000368352.9
OG0003255	rna-XM_034667576.1	ENST00000271857.6
OG0003256	rna-XM_034670997.1, rna-XM_034672019.1	ENST00000338591.7
OG0003257	rna-XM_034671285.1	ENST00000453464.2
OG0003258	rna-XM_034652468.1, rna-XM_034671069.1	ENST00000360001.10
OG0003259	rna-XM_034671020.1	ENST00000400809.7
OG0003260	rna-XM_019792651.2	ENST00000482352.1
OG0003261	rna-XM_034671044.1	ENST00000407249.7, ENST00000378633.5
OG0003262	rna-XM_019805031.2	ENST00000617444.4, ENST00000246421.4
OG0003263	rna-XM_034650425.1, rna-XM_034672030.1	ENST00000638771.1
OG0003264	rna-XM_034671158.1	ENST00000303635.11
OG0003265	rna-XM_002918684.4	ENST00000400906.1, ENST00000377424.8
OG0003266	rna-XM_034651317.1, rna-XM_034671178.1	ENST00000302692.6
OG0003267	rna-XM_019799093.2	ENST00000343090.10
OG0003268	rna-XM_019803271.2	ENST00000240185.7, ENST00000614757.4
OG0003269	rna-XM_034652266.1, rna-XM_011227696.3	ENST00000375949.4
OG0003270	rna-XM_019801947.2	ENST00000331433.4, ENST00000375679.8
OG0003271	rna-XM_034672082.1, rna-XM_034671303.1	ENST00000375592.7
OG0003272	rna-XM_034671258.1, rna-XM_034671257.1	ENST00000375541.9
OG0003273	rna-XM_034671388.1, rna-XM_034671384.1	ENST00000265164.6
OG0003274	rna-XM_034671427.1	ENST00000296424.8
OG0003275	rna-XM_019798029.2, rna-XM_034651207.1	ENST00000336904.7
OG0003276	rna-XM_034671548.1	ENST00000302174.8
OG0003277	rna-XM_002912474.4	ENST00000273920.7
OG0003278	rna-XM_002919156.4	ENST00000311638.7
OG0003279	rna-XM_002919143.4	ENST00000226524.3, ENST00000296029.3
OG0003280	rna-XM_034651775.1, rna-XM_011225355.3	ENST00000254801.8
OG0003282	rna-XM_002919370.4	ENST00000257290.9, ENST00000507166.5
OG0003283	rna-XM_034672287.1	ENST00000226382.3
OG0003284	rna-XM_034652345.1, rna-XM_019805887.2	ENST00000316423.10
OG0003285	rna-XM_011232243.3	ENST00000381897.5
OG0003286	rna-XM_034651183.1, rna-XM_034671969.1	ENST00000381967.8
OG0003287	rna-XM_011216673.3	ENST00000264864.7, ENST00000512921.4
OG0003288	rna-XM_034672115.1	ENST00000330852.9
OG0003289	rna-XM_034672171.1, rna-XM_034672168.1	ENST00000420658.5
OG0003290	rna-XM_002916551.3	ENST00000344733.9
OG0003291	rna-XM_034670989.1, rna-XM_034653087.1	ENST00000290902.9
OG0003292	rna-XM_034653077.1, rna-XM_034645096.1	ENST00000297145.8
OG0003294	rna-XM_034651906.1, rna-XM_002926005.4	ENST00000361611.10
OG0003295	rna-XM_034651005.1, rna-XM_034643690.1	ENST00000263245.9
OG0003296	rna-XM_011218389.3, rna-XM_034648697.1	ENST00000310677.8
OG0003297	rna-XM_034663696.1	ENST00000380534.8
OG0003298	rna-XM_011221885.3	ENST00000404796.2, ENST00000580900.5
OG0003299	rna-XM_019809021.2	ENST00000360538.6
OG0003300	rna-XM_019806847.2	ENST00000561882.1, ENST00000297988.5
OG0003301	rna-XM_019793335.2	ENST00000556278.1, ENST00000555003.5
OG0003302	rna-XM_019793295.2	ENST00000603640.6
OG0003303	rna-XM_034664109.1	ENST00000377960.8
OG0003304	rna-XM_034653308.1, rna-XM_019799332.2	ENST00000464497.5
OG0003305	rna-XM_034664153.1	ENST00000269205.5, ENST00000377716.6
OG0003306	rna-XM_034664154.1	ENST00000540557.1, ENST00000377707.3
OG0003307	rna-XM_034664199.1, rna-XM_034664206.1	ENST00000262457.6
OG0003308	rna-XM_034664208.1	ENST00000374879.4, ENST00000502978.1
OG0003309	rna-XM_034664213.1	ENST00000361820.3
OG0003310	rna-XM_011232346.3	ENST00000286398.11
OG0003311	rna-XM_034664240.1	ENST00000374530.7, ENST00000434623.6
OG0003312	rna-XM_019796723.2, rna-XM_034664256.1	ENST00000374428.1
OG0003313	rna-XM_002916523.4	ENST00000313525.3, ENST00000374294.3
OG0003314	rna-XM_034653489.1, rna-XM_034664365.1	ENST00000356083.7
OG0003315	rna-XM_034664367.1	ENST00000307564.8
OG0003316	rna-XM_034664556.1	ENST00000373371.7
OG0003317	rna-XM_002916326.4	ENST00000342483.5, ENST00000619044.1
OG0003318	rna-XM_002916328.4	ENST00000419060.5
OG0003319	rna-XM_034663733.1	ENST00000373289.3
OG0003320	rna-XM_019795210.2	ENST00000421699.6
OG0003321	rna-XM_011219688.3	ENST00000308941.9
OG0003322	rna-XM_034664641.1	ENST00000372577.2, ENST00000482796.1
OG0003323	rna-XM_034664671.1, rna-XM_034663739.1	ENST00000372398.5
OG0003324	rna-XM_034664695.1, rna-XM_034652956.1	ENST00000372264.3
OG0003325	rna-XM_034664768.1	ENST00000393061.7
OG0003326	rna-XM_034664818.1	ENST00000354753.7
OG0003327	rna-XM_002924635.4	ENST00000371732.9
OG0003328	rna-XM_034664813.1	ENST00000298532.2
OG0003329	rna-XM_034664825.1	ENST00000357365.7
OG0003330	rna-XM_034664830.1	ENST00000371717.7
OG0003331	rna-XM_034664819.1	ENST00000371712.3
OG0003332	rna-XM_034664834.1	ENST00000313050.11
OG0003333	rna-XM_034664844.1	ENST00000277541.6
OG0003334	rna-XM_019805346.2	ENST00000371699.5
OG0003335	rna-XM_034664849.1	ENST00000371696.6
OG0003336	rna-XM_034664850.1	ENST00000371692.8
OG0003337	rna-XM_011216591.3	ENST00000290079.8
OG0003338	rna-XM_034664852.1	ENST00000338005.6
OG0003339	rna-XM_034664851.1	ENST00000371663.10
OG0003340	rna-XM_034664853.1	ENST00000247665.11
OG0003341	rna-XM_034664856.1	ENST00000247668.6
OG0003342	rna-XM_034664854.1	ENST00000325285.7
OG0003343	rna-XM_011216595.3	ENST00000224181.3
OG0003344	rna-XM_011216608.3	ENST00000371620.3
OG0003345	rna-XM_002929896.4	ENST00000494426.1
OG0003346	rna-XM_011216598.3	ENST00000314412.6
OG0003347	rna-XM_034664860.1	ENST00000355097.6
OG0003348	rna-XM_034664868.1	ENST00000371546.8
OG0003349	rna-XM_011233485.3	ENST00000413619.2
OG0003350	rna-XM_034664873.1	ENST00000323927.2
OG0003351	rna-XM_002926149.4	ENST00000322310.9
OG0003352	rna-XM_002926148.4	ENST00000409012.4
OG0003353	rna-XM_011233482.3	ENST00000343666.5
OG0003354	rna-XM_002926125.4	ENST00000371521.8
OG0003355	rna-XM_002926124.4	ENST00000391553.2
OG0003356	rna-XM_034664878.1	ENST00000409414.1
OG0003357	rna-XM_034664876.1	ENST00000445101.3
OG0003358	rna-XM_002926122.3	ENST00000538474.5
OG0003359	rna-XM_002926121.4	ENST00000344774.5
OG0003360	rna-XM_034664881.1	ENST00000388931.7
OG0003361	rna-XM_034664879.1	ENST00000343053.4
OG0003362	rna-XM_034664885.1	ENST00000340951.8
OG0003363	rna-XM_034664893.1	ENST00000341349.6
OG0003364	rna-XM_034663766.1	ENST00000371506.6
OG0003365	rna-XM_034664902.1	ENST00000371475.7
OG0003366	rna-XM_011233474.3	ENST00000371443.5
OG0003367	rna-XM_034663767.1	ENST00000277540.6
OG0003368	rna-XM_034664916.1	ENST00000298585.2
OG0003369	rna-XM_034664915.1	ENST00000371421.8
OG0003370	rna-XM_034664923.1	ENST00000460843.5
OG0003371	rna-XM_034664989.1	ENST00000382141.4, ENST00000424834.6
OG0003372	rna-NM_001304847.1	ENST00000311549.10
OG0003373	rna-XM_034665048.1	ENST00000399396.7
OG0003374	rna-XM_019797998.2	ENST00000618007.4, ENST00000400230.6
OG0003375	rna-XM_002914959.4	ENST00000627615.1, ENST00000441843.5
OG0003376	rna-XM_034665252.1	ENST00000379480.8
OG0003377	rna-XM_034665273.1	ENST00000535286.5
OG0003378	rna-XM_002916449.4	ENST00000409204.4, ENST00000409186.1
OG0003379	rna-XM_034665350.1	ENST00000638147.1, ENST00000636183.1
OG0003380	rna-XM_019794815.1, rna-XM_011219270.3	ENST00000376414.4
OG0003381	rna-XM_034663812.1	ENST00000267294.4
OG0003382	rna-XM_034650630.1, rna-XM_034665460.1	ENST00000400198.7
OG0003383	rna-XM_034665475.1	ENST00000257347.8
OG0003384	rna-XM_034665483.1	ENST00000267339.6
OG0003385	rna-XM_002930500.4	ENST00000375559.7, ENST00000342783.4
OG0003386	rna-XM_034665532.1	ENST00000375370.9, ENST00000310125.4
OG0003387	rna-XM_034648639.1	ENST00000555283.1, ENST00000556526.1
OG0003388	rna-XM_002929518.2	ENST00000320704.3, ENST00000540461.1
OG0003389	rna-XM_011235523.2	ENST00000298690.4, ENST00000308227.2
OG0003390	id-LOC117797298	ENST00000390452.2
OG0003392	rna-XM_011233339.3	ENST00000206474.11, ENST00000555074.1
OG0003393	rna-XM_034648580.1, rna-XM_002926020.2	ENST00000408907.3
OG0003394	rna-XM_034648633.1	ENST00000553781.5, ENST00000250405.9
OG0003395	rna-XM_034648489.1	ENST00000622501.4
OG0003396	rna-NM_001278922.1	ENST00000559411.5, ENST00000313250.9
OG0003397	rna-XM_034648386.1	ENST00000558325.2, ENST00000267426.5
OG0003398	rna-XM_034651426.1, rna-XM_002921077.4	ENST00000615264.4
OG0003399	rna-XM_011227281.3	ENST00000558468.1, ENST00000324103.10
OG0003400	rna-XM_034648389.1	ENST00000288087.11, ENST00000534348.5
OG0003401	rna-XM_034648710.1	ENST00000554411.5
OG0003402	rna-XM_034648705.1	ENST00000555591.1, ENST00000216274.9
OG0003403	rna-XM_002921054.4, rna-XM_034648531.1	ENST00000250378.7
OG0003404	rna-XM_034648630.1	ENST00000216336.2
OG0003405	rna-XM_002918511.4	ENST00000539826.6
OG0003406	rna-XM_002922815.4	ENST00000557565.1, ENST00000534898.8
OG0003407	rna-XM_002925766.4	ENST00000342213.2
OG0003408	rna-XM_002916459.3	ENST00000298097.7
OG0003409	rna-XM_019809471.2	ENST00000361462.6
OG0003410	rna-XM_034651889.1	ENST00000297440.10
OG0003411	rna-XM_034651007.1, rna-XM_002928481.4	ENST00000261047.7
OG0003412	id-LOC105235009	ENST00000390447.3
OG0003413	rna-XM_002929938.4	ENST00000314357.3, ENST00000318124.3
OG0003414	rna-XM_011216644.1	ENST00000335186.2, ENST00000335479.2
OG0003415	rna-XM_019792773.1	ENST00000334773.6, ENST00000335510.6
OG0003416	rna-XM_002929474.3	ENST00000514827.1, ENST00000623183.1
OG0003418	rna-XM_034647596.1, rna-XM_011223529.3	ENST00000199814.8
OG0003419	rna-XM_034647694.1	ENST00000524591.6
OG0003420	rna-XM_034647781.1	ENST00000523534.5
OG0003421	rna-XM_002915718.4	ENST00000286479.3, ENST00000545197.2
