Orthogroup	ailMel.longCDS.prots	homSap.longCDS.prots	ursAme.longCDS.prots	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0002559	rna-XM_011222912.2	ENST00000254627.3, ENST00000262283.5	transcript_ENSUAMT00000002810	rna9647	rna36196
OG0002560	rna-XM_034652164.1, rna-XM_034668649.1	ENST00000355849.9	transcript_ENSUAMT00000028833	rna9615	rna36231
OG0002561	rna-XM_002921606.4	ENST00000359228.3	transcript_ENSUAMT00000026350	rna54175, rna54178	rna20847
OG0002562	rna-XM_019802121.2	ENST00000317543.11, ENST00000615007.4	transcript_ENSUAMT00000026351	rna54177	rna20848
OG0002563	rna-XM_034668754.1	ENST00000442628.6	transcript_ENSUAMT00000036392	rna54022, rna54024	rna36156
OG0002564	rna-XM_034668787.1	ENST00000331890.5, ENST00000531225.1	transcript_ENSUAMT00000008412	rna51311	rna36129
OG0002565	rna-XM_034668789.1	ENST00000254853.9, ENST00000530047.5	transcript_ENSUAMT00000008419	rna51308	rna36126
OG0002566	rna-XM_011228508.3	ENST00000446747.6	transcript_ENSUAMT00000010682, transcript_ENSUAMT00000013304	rna51247	rna36095
OG0002567	rna-XM_034637766.1, rna-XM_034651379.1	ENST00000422774.1	transcript_ENSUAMT00000022300	rna3099	rna18963
OG0002568	rna-XM_019799163.2, rna-XM_034650771.1	ENST00000334534.9	transcript_ENSUAMT00000038545	rna18485	rna25733
OG0002569	rna-XM_002927273.4, rna-XM_034651052.1	ENST00000368124.8	transcript_ENSUAMT00000039064	rna49729	rna22742
OG0002570	rna-XM_002931347.4	ENST00000373519.1, ENST00000373521.3	transcript_ENSUAMT00000010989	rna49488	rna33350
OG0002571	rna-XM_011236340.3, rna-XM_034653351.1	ENST00000262962.11	transcript_ENSUAMT00000027491	rna43105	rna34414
OG0002572	rna-XM_019808549.2, rna-XM_034652284.1	ENST00000397967.4	transcript_ENSUAMT00000015749	rna52530	rna34164
OG0002573	rna-XM_034650401.1, rna-XM_034672205.1	ENST00000637812.1	transcript_ENSUAMT00000026913	rna48187	rna2898
OG0002574	rna-XM_019793947.2	ENST00000377175.1	transcript_ENSUAMT00000003494	rna53118	rna32361, rna34597
OG0002575	rna-XM_034650354.1	ENST00000640159.1	transcript_ENSUAMT00000006431, transcript_ENSUAMT00000009419	rna53921	rna6578
OG0002576	rna-XM_034652946.1, rna-XM_034657662.1	ENST00000393927.8	transcript_ENSUAMT00000007332	rna43260	rna34496
OG0002577	rna-XM_034652441.1, rna-XM_034659090.1	ENST00000405271.5	transcript_ENSUAMT00000004333	rna4747	rna21716
OG0002578	rna-XM_034652370.1, rna-XM_034652404.1	ENST00000637795.1	transcript_ENSUAMT00000004304	rna24806	rna31789
OG0002579	rna-XM_019793212.2, rna-XM_034651755.1	ENST00000303904.7	transcript_ENSUAMT00000012299	rna34018	rna20173
OG0002580	rna-XM_034653181.1, rna-XM_034660001.1	ENST00000454744.6	transcript_ENSUAMT00000020764	rna42925	rna34308
OG0002581	rna-XM_002927199.4, rna-XM_034651837.1	ENST00000308025.7	transcript_ENSUAMT00000039703	rna17431	rna26949
OG0002582	rna-XM_011217115.3, rna-XM_034653176.1	ENST00000507544.2	transcript_ENSUAMT00000020906	rna26558	rna14265
OG0002583	rna-XM_002928663.4, rna-XM_034650722.1	ENST00000435765.5	transcript_ENSUAMT00000028026	rna1977	rna5895
OG0002584	rna-XM_034650074.1, rna-XM_034650121.1	ENST00000623849.1	transcript_ENSUAMT00000020179	rna36127	rna33750
OG0002585	rna-XM_019799948.2, rna-XM_034652396.1	ENST00000227322.7	transcript_ENSUAMT00000028548	rna21591	rna10582
OG0002586	rna-XM_011226709.3, rna-XM_034652805.1	ENST00000610940.4	transcript_ENSUAMT00000015036	rna48570	rna19194
OG0002587	rna-XM_011221745.3, rna-XM_034652494.1	ENST00000344824.10	transcript_ENSUAMT00000024551	rna15716	rna29054
OG0002588	rna-XM_034647833.1	ENST00000341376.10	transcript_ENSUAMT00000038973, transcript_ENSUAMT00000040639	rna23654	rna12741
OG0002589	rna-XM_034648105.1	ENST00000335515.10, ENST00000458694.5	transcript_ENSUAMT00000031621	rna23627	rna12720
OG0002590	rna-XM_034647806.1, rna-XM_034652588.1	ENST00000304611.12	transcript_ENSUAMT00000024825	rna23571	rna12691
OG0002591	rna-XM_034648020.1	ENST00000442253.2	transcript_ENSUAMT00000003355, transcript_ENSUAMT00000023346	rna23369	rna12552
OG0002592	rna-XM_011221494.3, rna-XM_034652808.1	ENST00000370367.3	transcript_ENSUAMT00000018137	rna23181	rna4353
OG0002593	rna-XM_002925472.4, rna-XM_034652405.1	ENST00000230461.10	transcript_ENSUAMT00000035501	rna23154	rna4375
OG0002594	rna-XM_034648077.1	ENST00000620514.1	transcript_ENSUAMT00000000514, transcript_ENSUAMT00000007743	rna23108	rna4398
OG0002595	rna-XM_034650222.1, rna-XM_034651612.1	ENST00000282561.3	transcript_ENSUAMT00000039323	rna20450	rna11901
OG0002596	rna-XM_034650672.1, rna-XM_034654241.1	ENST00000361866.7	transcript_ENSUAMT00000008506	rna30	rna33167
OG0002597	rna-XM_034653000.1, rna-XM_034664751.1	ENST00000372080.6	transcript_ENSUAMT00000035772	rna31743	rna20398
OG0002598	rna-XM_002924969.4, rna-XM_034652917.1	ENST00000299427.10	transcript_ENSUAMT00000037659	rna48343	rna34030
OG0002599	rna-XM_002931012.2, rna-XM_034650088.1	ENST00000322013.4	transcript_ENSUAMT00000020180	rna36128	rna33749
OG0002600	rna-XM_002919114.4, rna-XM_034652966.1	ENST00000378654.8	transcript_ENSUAMT00000003368	rna7248	rna29584
OG0002601	rna-XM_002923518.4	ENST00000585937.1, ENST00000591899.7	transcript_ENSUAMT00000020778	rna42936	rna34317
OG0002602	rna-XM_011233192.3	ENST00000395301.7	transcript_ENSUAMT00000039296, transcript_ENSUAMT00000039299	rna42972	rna34329
OG0002603	rna-XM_034657449.1	ENST00000545664.5, ENST00000586572.1	transcript_ENSUAMT00000018617	rna43007	rna34347
OG0002604	rna-XM_011230265.3, rna-XM_034660008.1	ENST00000317243.9	transcript_ENSUAMT00000018587	rna43014	rna34350
OG0002605	rna-XM_034652530.1, rna-XM_034660012.1	ENST00000395095.7	transcript_ENSUAMT00000024485	rna43061	rna34384
OG0002606	rna-XM_034657488.1	ENST00000333651.10	transcript_ENSUAMT00000024436, transcript_ENSUAMT00000024438	rna43071	rna34390
OG0002607	rna-XM_002923561.4	ENST00000535759.1, ENST00000555978.5	transcript_ENSUAMT00000031164	rna43086	rna34398
OG0002608	rna-XM_002923583.4	ENST00000600960.1	transcript_ENSUAMT00000034792, transcript_ENSUAMT00000038734	rna43090	rna34401
OG0002609	rna-XM_002927752.4	ENST00000309061.11, ENST00000586012.1	transcript_ENSUAMT00000035689	rna43192	rna34452
OG0002610	rna-XM_002930487.4	ENST00000418389.6, ENST00000586349.5	transcript_ENSUAMT00000032892	rna43193	rna34454
OG0002611	rna-XM_002930486.4	ENST00000339485.3, ENST00000588891.1	transcript_ENSUAMT00000032893	rna43194	rna34455
OG0002612	rna-XM_034651149.1, rna-XM_034660019.1	ENST00000591403.5	transcript_ENSUAMT00000001543	rna43206	rna34459
OG0002613	rna-XM_002919099.4, rna-XM_034657644.1	ENST00000297689.3	transcript_ENSUAMT00000035697	rna37502	rna11582
OG0002614	rna-XM_002928353.4	ENST00000593729.5, ENST00000598884.1	transcript_ENSUAMT00000032325	rna43283	rna34510
OG0002615	rna-XM_002921908.4	ENST00000315599.11, ENST00000327325.9	transcript_ENSUAMT00000031031	rna43307	rna34527
OG0002616	rna-XM_002921935.4	ENST00000333598.7, ENST00000597959.1	transcript_ENSUAMT00000027209	rna43319	rna34533
OG0002617	rna-XM_019802502.2	ENST00000361664.6, ENST00000599312.1	transcript_ENSUAMT00000027268	rna43347	rna34546
OG0002618	rna-XM_034657707.1	ENST00000359920.10, ENST00000617428.2	transcript_ENSUAMT00000027275	rna43349	rna34549
OG0002619	rna-XM_019802489.2	ENST00000252840.10, ENST00000601372.5	transcript_ENSUAMT00000027460	rna43358	rna27982
OG0002620	rna-XM_002921894.3	ENST00000429566.3	transcript_ENSUAMT00000009099	rna43361, rna43362	rna27989
OG0002621	rna-XM_019793457.2	ENST00000434737.6, ENST00000589262.5	transcript_ENSUAMT00000023364	rna43384	rna28018
OG0002622	rna-XM_002921385.4	ENST00000586895.5	transcript_ENSUAMT00000017940, transcript_ENSUAMT00000026761	rna43402	rna31003
OG0002623	rna-XM_034650964.1, rna-XM_034657738.1	ENST00000247970.8	transcript_ENSUAMT00000026760	rna43405	rna31002
OG0002624	rna-XM_002921375.4	ENST00000393708.3, ENST00000452032.6	transcript_ENSUAMT00000029335	rna43432	rna30983
OG0002625	rna-XM_011227652.3	ENST00000293677.10, ENST00000586529.1	transcript_ENSUAMT00000029334	rna43433	rna30982
OG0002626	rna-XM_019801915.2, rna-XM_034652602.1	ENST00000250237.9	transcript_ENSUAMT00000028151	rna43467	rna30960
OG0002627	rna-XM_034657821.1	ENST00000293771.9, ENST00000585656.1	transcript_ENSUAMT00000000687	rna43541	rna30928
OG0002628	rna-XM_002930829.4	ENST00000252456.6	transcript_ENSUAMT00000000419, transcript_ENSUAMT00000016369	rna43544	rna30925
OG0002629	rna-XM_019801547.2	ENST00000397668.7	transcript_ENSUAMT00000028107	rna53976, rna53980	rna34906
OG0002630	rna-XM_002921005.4	ENST00000221486.4	transcript_ENSUAMT00000028089	rna53804, rna53809	rna34903
OG0002631	rna-XM_019801555.2	ENST00000322912.9	transcript_ENSUAMT00000013921	rna53803, rna53808	rna34902
OG0002632	rna-XM_034657868.1	ENST00000292431.4	transcript_ENSUAMT00000033318	rna50448	rna26640, rna34885
OG0002633	rna-XM_034651462.1, rna-XM_034657941.1	ENST00000599910.6	transcript_ENSUAMT00000000484	rna52961	rna29081
OG0002634	rna-XM_034657971.1		transcript_ENSUAMT00000022780	rna15714, rna15715	rna29056, rna32393
OG0002635	rna-XM_034657983.1	ENST00000198939.6	transcript_ENSUAMT00000024590	rna15749, rna20282	rna29035
OG0002636	rna-XM_034657990.1	ENST00000263390.7, ENST00000409035.1	transcript_ENSUAMT00000014338	rna15752	rna26453
OG0002637	rna-XM_019797072.2	ENST00000487803.5, ENST00000593991.5	transcript_ENSUAMT00000014328	rna15754	rna26452
OG0002638	rna-XM_011221929.2	ENST00000596542.1, ENST00000598188.5	transcript_ENSUAMT00000016117	rna15777	rna26439
OG0002639	rna-XM_002912716.4	ENST00000595444.1	transcript_ENSUAMT00000016104, transcript_ENSUAMT00000033378	rna15785	rna26435
OG0002640	rna-XM_034657237.1	ENST00000341130.5, ENST00000594663.1	transcript_ENSUAMT00000001915	rna15794	rna26428
OG0002641	rna-XM_019797344.2	ENST00000222254.12, ENST00000593731.1	transcript_ENSUAMT00000019801	rna15842	rna26406
OG0002642	rna-XM_034658076.1	ENST00000392413.4	transcript_ENSUAMT00000040240	rna53958, rna53959	rna26401
OG0002643	rna-XM_034658102.1	ENST00000539827.5, ENST00000596918.5	transcript_ENSUAMT00000009455	rna15895	rna26374
OG0002644	rna-XM_034658116.1	ENST00000410050.5, ENST00000514819.7	transcript_ENSUAMT00000000005	rna15911	rna26362
OG0002645	rna-XM_002912746.4	ENST00000247001.9	transcript_ENSUAMT00000000017, transcript_ENSUAMT00000000756	rna15928	rna26349
OG0002646	rna-XM_011222540.3	ENST00000428459.6, ENST00000555938.1	transcript_ENSUAMT00000000793	rna15938	rna26345
OG0002647	rna-XM_034653135.1, rna-XM_034658152.1	ENST00000326047.8	transcript_ENSUAMT00000002408	rna15953	rna26329
OG0002648	rna-XM_002912836.3	ENST00000315170.12, ENST00000460241.2	transcript_ENSUAMT00000025793	rna16013	rna26268
OG0002649	rna-XM_034658226.1	ENST00000426837.6	transcript_ENSUAMT00000024498, transcript_ENSUAMT00000024507	rna16063	rna26240
OG0002650	rna-XM_011233375.2	ENST00000320211.8, ENST00000634384.2	transcript_ENSUAMT00000027236	rna16106	rna26211
OG0002651	rna-XM_011233356.3, rna-XM_034652782.1	ENST00000328631.9	transcript_ENSUAMT00000025453	rna16129	rna26195
OG0002652	rna-XM_011226672.3, rna-XM_034651223.1	ENST00000419783.1	transcript_ENSUAMT00000013939	rna16177	rna26170
OG0002653	rna-XM_002920543.4	ENST00000273588.8, ENST00000636166.1	transcript_ENSUAMT00000009637	rna16184	rna26164
OG0002654	rna-XM_011224653.3	ENST00000636358.1, ENST00000637978.1	transcript_ENSUAMT00000030066	rna16319	rna26067
OG0002655	rna-XM_034658412.1	ENST00000360658.2, ENST00000494383.1	transcript_ENSUAMT00000030016	rna16327	rna26062
OG0002656	rna-XM_011224619.3	ENST00000468472.1, ENST00000486659.5	transcript_ENSUAMT00000017757	rna16378	rna26027
OG0002657	rna-XM_034658460.1	ENST00000355083.9, ENST00000504329.1	transcript_ENSUAMT00000017762	rna16379	rna26026
OG0002658	rna-XM_011224614.3	ENST00000296292.7, ENST00000607283.5	transcript_ENSUAMT00000009918	rna16392	rna26016
OG0002659	rna-XM_011231345.3	ENST00000311180.8	transcript_ENSUAMT00000011387, transcript_ENSUAMT00000029745	rna16453	rna25333
OG0002660	rna-XM_002913431.4, rna-XM_034657249.1	ENST00000609480.3	transcript_ENSUAMT00000030757	rna2910	rna28451
OG0002661	rna-XM_034658572.1	ENST00000476844.5	transcript_ENSUAMT00000000415, transcript_ENSUAMT00000015309	rna16535	rna25379
OG0002662	rna-XM_034658587.1	ENST00000295899.9	transcript_ENSUAMT00000003473	rna16556	rna25390, rna3021
OG0002663	rna-XM_002914658.4, rna-XM_034658643.1	ENST00000325599.12	transcript_ENSUAMT00000012471	rna16656	rna25432
OG0002664	rna-XM_034658749.1	ENST00000421412.5	transcript_ENSUAMT00000002257, transcript_ENSUAMT00000002263	rna16776	rna19587
OG0002665	rna-XM_002925023.4, rna-XM_034659156.1	ENST00000530758.1	transcript_ENSUAMT00000041587	rna16793	rna19576
OG0002666	rna-XM_019801842.2	ENST00000442415.6	transcript_ENSUAMT00000023894, transcript_ENSUAMT00000034320	rna16855	rna19526
OG0002667	rna-XM_002921250.4, rna-XM_034653368.1	ENST00000296266.7	transcript_ENSUAMT00000002756	rna16865	rna19517
OG0002668	rna-XM_002921249.4, rna-XM_034653020.1	ENST00000296271.3	transcript_ENSUAMT00000003412	rna16871	rna19514
OG0002669	rna-XM_002920687.4	ENST00000306077.4, ENST00000608606.1	transcript_ENSUAMT00000024515	rna16908	rna19482
OG0002670	rna-XM_034650036.1, rna-XM_034658848.1	ENST00000254508.6	transcript_ENSUAMT00000012110	rna16918	rna19474
OG0002671	rna-XM_011222956.3	ENST00000273541.12, ENST00000418265.1	transcript_ENSUAMT00000027107	rna16945	rna19461
OG0002672	rna-XM_002917633.4	ENST00000322623.9	transcript_ENSUAMT00000007163, transcript_ENSUAMT00000024546	rna16973	rna19443
OG0002673	rna-XM_002930950.1		transcript_ENSUAMT00000029741	rna53123, rna53126	rna34589, rna34592
OG0002674	rna-XM_034658892.1	ENST00000315891.10	transcript_ENSUAMT00000038068, transcript_ENSUAMT00000038071	rna17022	rna19404
OG0002675	rna-XM_034657261.1, rna-XM_034670893.1	ENST00000520429.5	transcript_ENSUAMT00000035603	rna28848	rna27437
OG0002676	rna-XM_002912393.4	ENST00000258424.2	transcript_ENSUAMT00000013725, transcript_ENSUAMT00000034568	rna4886	rna21632
OG0002677	rna-XM_002912418.4	ENST00000409105.5	transcript_ENSUAMT00000010643, transcript_ENSUAMT00000039670	rna4764	rna21706
OG0002678	rna-XM_019793569.2	ENST00000294947.2, ENST00000445927.6	transcript_ENSUAMT00000039665	rna4749	rna21714
OG0002679	rna-XM_002912422.4, rna-XM_034653373.1	ENST00000233146.6	transcript_ENSUAMT00000019831	rna4745	rna21717
OG0002680	rna-XM_011237933.3	ENST00000263634.7, ENST00000406625.5	transcript_ENSUAMT00000007637	rna4722	rna21733
OG0002681	rna-XM_034652220.1, rna-XM_034659202.1	ENST00000301998.4	transcript_ENSUAMT00000020843	rna4574	rna21833
OG0002682	rna-XM_002925303.4, rna-XM_034653061.1	ENST00000377957.3	transcript_ENSUAMT00000017791	rna4487	rna21892
OG0002683	rna-XM_019809508.2	ENST00000377938.2, ENST00000637675.1	transcript_ENSUAMT00000017825	rna4477	rna21900
OG0002684	rna-XM_034652361.1, rna-XM_034659279.1	ENST00000394295.5	transcript_ENSUAMT00000012542	rna4446	rna21910
OG0002685	rna-XM_011219304.3, rna-XM_034668092.1	ENST00000430566.5	transcript_ENSUAMT00000037775	rna4382	rna21932
OG0002686	rna-XM_002914896.4	ENST00000272438.8, ENST00000606025.5	transcript_ENSUAMT00000027006	rna4370	rna21948
OG0002687	rna-XM_002921502.4	ENST00000272425.3, ENST00000377712.3	transcript_ENSUAMT00000015799	rna4316	rna21976
OG0002688	rna-XM_034659391.1	ENST00000290390.9, ENST00000517883.2	transcript_ENSUAMT00000031385	rna4276	rna22005
OG0002689	rna-XM_011227765.3	ENST00000233331.11, ENST00000452361.5	transcript_ENSUAMT00000031375	rna4271	rna22010
OG0002690	rna-XM_034652669.1, rna-XM_034659456.1	ENST00000263867.8	transcript_ENSUAMT00000040496	rna4176	rna22067
OG0002691	rna-XM_019802882.2, rna-XM_034659488.1	ENST00000347055.3	transcript_ENSUAMT00000027746	rna4121	rna22111
OG0002692	id-LOC117802011	ENST00000390244.2, ENST00000390256.2, ENST00000390271.2, ENST00000436451.2	transcript_ENSUAMT00000038331		
OG0002693	rna-XM_034657285.1, rna-XM_034659499.1	ENST00000263334.9	transcript_ENSUAMT00000028337	rna4092	rna22124
OG0002694	rna-XM_019807080.2	ENST00000541869.5	transcript_ENSUAMT00000013575, transcript_ENSUAMT00000032620	rna4066	rna22143
OG0002695	rna-XM_011233893.3	ENST00000414820.5, ENST00000447036.5	transcript_ENSUAMT00000015590	rna3979	rna22221
OG0002696	rna-XM_002924044.4	ENST00000313117.10	transcript_ENSUAMT00000015961, transcript_ENSUAMT00000036608	rna3889	rna22294
OG0002697	rna-XM_034659656.1	ENST00000402297.5	transcript_ENSUAMT00000006447, transcript_ENSUAMT00000008535	rna1667, rna3848	
OG0002698	rna-XM_002927020.4, rna-XM_034657295.1	ENST00000622030.1	transcript_ENSUAMT00000016180	rna3775	rna22357
OG0002699	rna-XM_011234734.3, rna-XM_034653363.1	ENST00000260570.7	transcript_ENSUAMT00000009608	rna3698	rna22419
OG0002700	rna-XM_019808697.2, rna-XM_034657300.1	ENST00000543753.5	transcript_ENSUAMT00000009395	rna3697	rna22420
OG0002701	rna-XM_011234769.3, rna-XM_034652770.1	ENST00000233575.6	transcript_ENSUAMT00000009378	rna3689	rna22424
OG0002702	rna-XM_002913779.4, rna-XM_002930235.3	ENST00000447619.5	transcript_ENSUAMT00000000713	rna3649	rna22454
OG0002703	rna-XM_034650913.1, rna-XM_034659768.1	ENST00000233121.6	transcript_ENSUAMT00000009076	rna3639	rna22464
OG0002704	rna-XM_034639504.1, rna-XM_034659790.1	ENST00000317799.9	transcript_ENSUAMT00000012192	rna3612	rna22483
OG0002705	rna-XM_034659827.1	ENST00000610442.1, ENST00000615575.4	transcript_ENSUAMT00000036948	rna3549	rna22517
OG0002706	rna-XM_002914995.4, rna-XM_034652653.1	ENST00000175091.4	transcript_ENSUAMT00000010995	rna3488	rna22569
OG0002707	rna-XM_034657305.1	ENST00000407540.7	transcript_ENSUAMT00000003897, transcript_ENSUAMT00000010992	rna3487	rna22570
OG0002708	rna-XM_034659897.1	ENST00000381525.7	transcript_ENSUAMT00000014771, transcript_ENSUAMT00000019671	rna3435	rna6
OG0002709	rna-XM_034651735.1, rna-XM_034659908.1	ENST00000617249.4	transcript_ENSUAMT00000002867	rna3419	rna17
OG0002710	rna-XM_034650894.1, rna-XM_034659917.1	ENST00000234111.8	transcript_ENSUAMT00000018555	rna3402	rna24
OG0002711	rna-XM_011231856.3	ENST00000272067.10	transcript_ENSUAMT00000024689, transcript_ENSUAMT00000032815	rna3270	rna96
OG0002712	rna-XM_034640601.1, rna-XM_034651526.1	ENST00000617874.4	transcript_ENSUAMT00000035798	rna30357	rna840
OG0002713	rna-XM_034650182.1, rna-XM_034666457.1	ENST00000380378.1	transcript_ENSUAMT00000007441	rna36131	rna33746
OG0002714	rna-XM_034651465.1, rna-XM_034664340.1	ENST00000409155.7	transcript_ENSUAMT00000025945	rna31167	rna30902
OG0002715	rna-XM_002926156.4, rna-XM_034651708.1	ENST00000251968.3	transcript_ENSUAMT00000027326	rna29396	rna6860
OG0002716	rna-XM_019803955.2, rna-XM_034650593.1	ENST00000617429.4	transcript_ENSUAMT00000033688	rna35593	rna16809
OG0002717	rna-XM_019798705.2, rna-XM_034651494.1	ENST00000521158.5	transcript_ENSUAMT00000023006	rna47928	rna28939
OG0002718	rna-XM_034642436.1, rna-XM_034652591.1	ENST00000400384.6	transcript_ENSUAMT00000031094	rna10903	rna1391
OG0002719	rna-XM_002927433.4, rna-XM_034652905.1, rna-XM_034652908.1	ENST00000270776.12	transcript_ENSUAMT00000041763	rna38239	
OG0002720	rna-XM_034647398.1, rna-XM_034651393.1	ENST00000313485.10	transcript_ENSUAMT00000007404	rna39691	rna5692
OG0002721	rna-XM_002926491.4, rna-XM_034652216.1	ENST00000261700.7	transcript_ENSUAMT00000038686	rna42375	rna2549
OG0002722	rna-XM_034651979.1, rna-XM_034671153.1	ENST00000377658.8	transcript_ENSUAMT00000010920	rna38337	rna16188
OG0002723	rna-XM_034643157.1, rna-XM_034652892.1	ENST00000361682.10	transcript_ENSUAMT00000015200	rna48542	rna19183
OG0002724	rna-XM_034641817.1, rna-XM_034651706.1	ENST00000393795.7	transcript_ENSUAMT00000009860	rna29961	rna23386
OG0002725	rna-XM_034651749.1, rna-XM_034669402.1	ENST00000538183.6	transcript_ENSUAMT00000014403	rna20958	rna8700
OG0002726	rna-XM_002921141.4, rna-XM_034655865.1		transcript_ENSUAMT00000006375	rna54076, rna54265, rna54266	
OG0002727	rna-XM_034650843.1, rna-XM_034672084.1	ENST00000326735.12	transcript_ENSUAMT00000035715	rna38080	rna16009
OG0002728	rna-XM_002928279.4, rna-XM_034651893.1	ENST00000368324.4	transcript_ENSUAMT00000019526	rna47202	rna18009
OG0002729	rna-XM_034641906.1, rna-XM_034652889.1	ENST00000398174.7	transcript_ENSUAMT00000034149	rna18746	rna25551
OG0002730	rna-XM_034650150.1, rna-XM_034653168.1	ENST00000314191.6	transcript_ENSUAMT00000012095	rna34393	rna29358
OG0002731	rna-XM_019794015.2	ENST00000442047.2	transcript_ENSUAMT00000009750	rna48485	rna19139, rna19142
OG0002732	rna-XM_002930237.4, rna-XM_002930238.2, rna-XM_002930239.2, rna-XM_002930242.4, rna-XM_002930243.4, rna-XM_002931168.2				
