Orthogroup	ursAme.longCDS.prots	ailMel.longCDS.prots
OG0002934	transcript_ENSUAMT00000037468	rna-XM_011223577.3, rna-XM_034652299.1
OG0002935	transcript_ENSUAMT00000039443	rna-XM_019792858.2, rna-XM_034653524.1
OG0002936	transcript_ENSUAMT00000031742	rna-XM_034646249.1
OG0002937	transcript_ENSUAMT00000007376	rna-XM_002926052.4, rna-XM_034652036.1
OG0002938	transcript_ENSUAMT00000022476	rna-XM_034651926.1, rna-XM_002925339.4
OG0002939	transcript_ENSUAMT00000033959	rna-XM_034646985.1
OG0002940	transcript_ENSUAMT00000017012	rna-XM_034651218.1, rna-XM_034647264.1
OG0002941	transcript_ENSUAMT00000030933	rna-XM_034646870.1
OG0002942	transcript_ENSUAMT00000020796	rna-XM_034647201.1
OG0002943	transcript_ENSUAMT00000020958	rna-XM_034647129.1
OG0002944	transcript_ENSUAMT00000020881	rna-XM_002924423.4
OG0002945	transcript_ENSUAMT00000004459	rna-XM_019805113.2
OG0002946	transcript_ENSUAMT00000006963	rna-XM_034647271.1
OG0002947	transcript_ENSUAMT00000006787	rna-XM_034646958.1, rna-XM_034652541.1
OG0002948	transcript_ENSUAMT00000022585	rna-XM_034647209.1, rna-XM_034650378.1
OG0002949	transcript_ENSUAMT00000028205	rna-XM_034646883.1
OG0002950	transcript_ENSUAMT00000016790	rna-XM_002923128.4
OG0002951	transcript_ENSUAMT00000003726, transcript_ENSUAMT00000015002	rna-XM_019803670.2
OG0002952	transcript_ENSUAMT00000007422	rna-XM_034646877.1
OG0002953	transcript_ENSUAMT00000019420	rna-XM_034647306.1, rna-XM_034647373.1
OG0002954	transcript_ENSUAMT00000019559, transcript_ENSUAMT00000019564	rna-XM_019808410.2
OG0002955	transcript_ENSUAMT00000008043	rna-XM_034647055.1
OG0002956	transcript_ENSUAMT00000013444, transcript_ENSUAMT00000013461	rna-XM_034647067.1
OG0002957	transcript_ENSUAMT00000023142	rna-XM_034646936.1, rna-XM_034652105.1
OG0002958	transcript_ENSUAMT00000021035	rna-XM_019799536.2
OG0002959	transcript_ENSUAMT00000038515	rna-XM_034647420.1
OG0002960	transcript_ENSUAMT00000038000	rna-XM_034647009.1
OG0002961	transcript_ENSUAMT00000031615, transcript_ENSUAMT00000031616	rna-XM_011225811.3
OG0002962	transcript_ENSUAMT00000023776, transcript_ENSUAMT00000032739	rna-XM_011219112.3
OG0002963	transcript_ENSUAMT00000016697	rna-XM_034646982.1
OG0002964	transcript_ENSUAMT00000018438, transcript_ENSUAMT00000002814	rna-XM_034646963.1
OG0002965	transcript_ENSUAMT00000025724, transcript_ENSUAMT00000036904	rna-XM_034647098.1
OG0002966	transcript_ENSUAMT00000014735, transcript_ENSUAMT00000020814	rna-XM_034647158.1
OG0002967	transcript_ENSUAMT00000039727	rna-XM_034650869.1, rna-XM_034646864.1
OG0002968	transcript_ENSUAMT00000004460, transcript_ENSUAMT00000004444	rna-XM_034646666.1
OG0002969	transcript_ENSUAMT00000006801	rna-XM_034652902.1, rna-XM_011237545.3
OG0002970	transcript_ENSUAMT00000012199	rna-XM_034650701.1
OG0002971	transcript_ENSUAMT00000034129	rna-XM_002922180.4
OG0002972	transcript_ENSUAMT00000016039	rna-XM_034651416.1, rna-XM_034669086.1
OG0002973	transcript_ENSUAMT00000005387	rna-XM_034651535.1, rna-XM_011230594.3
OG0002974	transcript_ENSUAMT00000017188	rna-XM_034651383.1, rna-XM_011221586.3
OG0002975	transcript_ENSUAMT00000018709	rna-XM_034653146.1
OG0002976	transcript_ENSUAMT00000030604	rna-XM_034653191.1, rna-XM_002927648.4
OG0002977	transcript_ENSUAMT00000006827	rna-XM_034650963.1, rna-XM_011227983.3
OG0002978	transcript_ENSUAMT00000027850	rna-XM_034645326.1, rna-XM_034651780.1
OG0002979	transcript_ENSUAMT00000033042	rna-XM_034651424.1, rna-XM_034667129.1
OG0002980	transcript_ENSUAMT00000007029	rna-XM_034652489.1, rna-XM_002914933.4
OG0002981	transcript_ENSUAMT00000023445	rna-XM_011236105.3
OG0002982	transcript_ENSUAMT00000037272	rna-XM_034652610.1, rna-XM_034667272.1
OG0002983	transcript_ENSUAMT00000008079	rna-XM_034650582.1
OG0002984	transcript_ENSUAMT00000011962	rna-XM_034658077.1, rna-XM_034650886.1
OG0002985	transcript_ENSUAMT00000017868	rna-XM_002920170.3, rna-XM_034653182.1
OG0002986	transcript_ENSUAMT00000017863	rna-XM_034670693.1, rna-XM_034653184.1
OG0002987	transcript_ENSUAMT00000028983	rna-XM_034653309.1, rna-XM_019803936.2
OG0002988	transcript_ENSUAMT00000017804	rna-XM_002923286.4, rna-XM_034653516.1
OG0002989	transcript_ENSUAMT00000037763	rna-XM_034645972.1
OG0002990	transcript_ENSUAMT00000033211	rna-XM_002922235.4, rna-XM_034651546.1
OG0002991	transcript_ENSUAMT00000039527	rna-XM_002922222.4
OG0002992	transcript_ENSUAMT00000007230	rna-XM_019802769.2
OG0002993	transcript_ENSUAMT00000032749	rna-XM_011237140.3
OG0002994	transcript_ENSUAMT00000000304, transcript_ENSUAMT00000032677	rna-XM_034645116.1
OG0002995	transcript_ENSUAMT00000015950	rna-XM_034645114.1
OG0002996	transcript_ENSUAMT00000012162	rna-XM_034645624.1, rna-XM_034644115.1
OG0002997	transcript_ENSUAMT00000037688	rna-XM_002924831.3
OG0002998	transcript_ENSUAMT00000017887	rna-XM_034645993.1
OG0002999	transcript_ENSUAMT00000006199	rna-XM_019799144.2, rna-XM_034651734.1
OG0003000	transcript_ENSUAMT00000019480, transcript_ENSUAMT00000014518	rna-XM_034645915.1
OG0003001	transcript_ENSUAMT00000037746, transcript_ENSUAMT00000024945	rna-XM_034644713.1
OG0003002	transcript_ENSUAMT00000040873	rna-XM_034653193.1, rna-XM_002915278.4
OG0003003	transcript_ENSUAMT00000012188, transcript_ENSUAMT00000002413	rna-XM_034644592.1
OG0003004	transcript_ENSUAMT00000013509, transcript_ENSUAMT00000002400	rna-XM_002917108.4
OG0003005	transcript_ENSUAMT00000033535	rna-XM_019797355.1
OG0003006	transcript_ENSUAMT00000036380	rna-XM_034644585.1, rna-XM_034653079.1
OG0003007	transcript_ENSUAMT00000034612	rna-XM_034656242.1, rna-XM_002916595.4
OG0003008	transcript_ENSUAMT00000031875	rna-XM_002927869.4
OG0003009	transcript_ENSUAMT00000000224	rna-XM_034644727.1, rna-XM_011226321.3
OG0003010	transcript_ENSUAMT00000016093	rna-XM_034656484.1, rna-XM_034644779.1
OG0003011	transcript_ENSUAMT00000020632, transcript_ENSUAMT00000020629	rna-XM_034645023.1
OG0003012	transcript_ENSUAMT00000018334	rna-XM_034644787.1, rna-XM_002921571.4
OG0003013	transcript_ENSUAMT00000037708	rna-XM_034652604.1, rna-XM_002921562.4
OG0003014	transcript_ENSUAMT00000005176, transcript_ENSUAMT00000019609	rna-XM_034645345.1
OG0003015	transcript_ENSUAMT00000019611	rna-XM_011227856.3, rna-XM_034650569.1
OG0003016	transcript_ENSUAMT00000024416	rna-XM_034652115.1, rna-XM_011229907.3
OG0003017	transcript_ENSUAMT00000012385	rna-XM_034644747.1
OG0003018	transcript_ENSUAMT00000038556, transcript_ENSUAMT00000001371	rna-XM_034645249.1
OG0003019	transcript_ENSUAMT00000038558, transcript_ENSUAMT00000038557	rna-XM_002923430.4
OG0003020	transcript_ENSUAMT00000028452	rna-XM_002923304.4
OG0003021	transcript_ENSUAMT00000003683	rna-XM_034646527.1
OG0003022	transcript_ENSUAMT00000011196	rna-XM_034646314.1
OG0003024	transcript_ENSUAMT00000019547, transcript_ENSUAMT00000031423	rna-XM_011222755.2
OG0003025	transcript_ENSUAMT00000011532	rna-XM_034646447.1, rna-XM_019802837.2
OG0003026	transcript_ENSUAMT00000019275, transcript_ENSUAMT00000025957	rna-XM_034644692.1
OG0003028	transcript_ENSUAMT00000016202	rna-XM_034645684.1
OG0003029	transcript_ENSUAMT00000015890	rna-XM_011229245.3
OG0003030	transcript_ENSUAMT00000036808	rna-XM_034645712.1
OG0003031	transcript_ENSUAMT00000001094, transcript_ENSUAMT00000027766	rna-XM_002930882.2
OG0003032	transcript_ENSUAMT00000027767	rna-XM_002930881.4, rna-XM_011217784.3
OG0003033	transcript_ENSUAMT00000011824, transcript_ENSUAMT00000023247	rna-XM_034646026.1
OG0003034	transcript_ENSUAMT00000011813	rna-XM_019808336.2
OG0003035	transcript_ENSUAMT00000025345	rna-XM_002926216.4
OG0003036	transcript_ENSUAMT00000026404	rna-XM_019806969.2, rna-XM_034651711.1
OG0003037	transcript_ENSUAMT00000039982	rna-XM_034644825.1, rna-XM_011232538.3
OG0003038	transcript_ENSUAMT00000039973	rna-XM_011232537.3
OG0003039	transcript_ENSUAMT00000039972	rna-XM_034646400.1
OG0003040	transcript_ENSUAMT00000037984	rna-XM_019806104.2
OG0003041	transcript_ENSUAMT00000007191	rna-XM_011232506.3, rna-XM_034664292.1
OG0003042	transcript_ENSUAMT00000006154	rna-XM_034651754.1, rna-XM_034644828.1
OG0003043	transcript_ENSUAMT00000007102, transcript_ENSUAMT00000035154	rna-XM_034644829.1
OG0003044	transcript_ENSUAMT00000006259	rna-XM_034644831.1
OG0003045	transcript_ENSUAMT00000021562	rna-XM_002916674.4
OG0003046	transcript_ENSUAMT00000000678, transcript_ENSUAMT00000021545	rna-XM_002916672.4
OG0003047	transcript_ENSUAMT00000017133	rna-XM_002916657.4
OG0003048	transcript_ENSUAMT00000017147	rna-XM_019796868.2, rna-XM_034645306.1
OG0003049	transcript_ENSUAMT00000029957	rna-XM_034651901.1, rna-XM_034644839.1
OG0003050	transcript_ENSUAMT00000029933	rna-XM_019796887.2, rna-XM_034645254.1
OG0003051	transcript_ENSUAMT00000039549, transcript_ENSUAMT00000039546	rna-XM_034645089.1
OG0003052	transcript_ENSUAMT00000021017	rna-XM_034644842.1, rna-XM_002927799.4
OG0003053	transcript_ENSUAMT00000021008	rna-XM_011235493.3
OG0003054	transcript_ENSUAMT00000020860	rna-XM_034652779.1, rna-XM_034645218.1
OG0003055	transcript_ENSUAMT00000007583	rna-XM_034644843.1, rna-XM_011227538.3
OG0003056	transcript_ENSUAMT00000007579	rna-XM_002921276.4
OG0003057	transcript_ENSUAMT00000013570	rna-XM_034650723.1, rna-XM_011227560.3
OG0003058	transcript_ENSUAMT00000014187, transcript_ENSUAMT00000027800	rna-XM_034644888.1
OG0003059	transcript_ENSUAMT00000036286	rna-XM_034646556.1, rna-XM_034644846.1
OG0003060	transcript_ENSUAMT00000036275	rna-XM_034651869.1, rna-XM_002929299.4
OG0003061	transcript_ENSUAMT00000029723	rna-XM_034645001.1
OG0003062	transcript_ENSUAMT00000036246	rna-XM_034644847.1, rna-XM_034644848.1
OG0003063	transcript_ENSUAMT00000030098	rna-XM_034645755.1
OG0003064	transcript_ENSUAMT00000036114	rna-XM_034646408.1
OG0003065	transcript_ENSUAMT00000036112	rna-XM_034646409.1
OG0003066	transcript_ENSUAMT00000031876	rna-XM_034652976.1, rna-XM_034645169.1
OG0003067	transcript_ENSUAMT00000001082	rna-XM_034645214.1
OG0003068	transcript_ENSUAMT00000032121	rna-XM_034645011.1, rna-XM_034645016.1
OG0003069	transcript_ENSUAMT00000040418	rna-XM_011237524.3
OG0003070	transcript_ENSUAMT00000040417	rna-XM_034644864.1
OG0003071	transcript_ENSUAMT00000040277	rna-XM_034645216.1
OG0003072	transcript_ENSUAMT00000019545	rna-XM_034646092.1
OG0003073	transcript_ENSUAMT00000029482	rna-XM_019793513.2
OG0003074	transcript_ENSUAMT00000011037	rna-XM_034650615.1, rna-XM_002927871.4
OG0003075	transcript_ENSUAMT00000036039	rna-XM_034653029.1, rna-XM_019810024.2
OG0003076	transcript_ENSUAMT00000003133	rna-XM_002918586.4
OG0003077	transcript_ENSUAMT00000021306	rna-XM_034651386.1, rna-XM_034651545.1
OG0003078	transcript_ENSUAMT00000037730	rna-XM_034652769.1, rna-XM_002913440.4
OG0003079	transcript_ENSUAMT00000039375	rna-XM_034651327.1, rna-NM_001304866.1
OG0003080	transcript_ENSUAMT00000010028	rna-XM_034669620.1
OG0003081	transcript_ENSUAMT00000010001	rna-XM_034669624.1
OG0003082	transcript_ENSUAMT00000017274	rna-XM_034669639.1
OG0003083	transcript_ENSUAMT00000026040, transcript_ENSUAMT00000002102	rna-XM_034669696.1
OG0003084	transcript_ENSUAMT00000000764	rna-XM_034669719.1
OG0003085	transcript_ENSUAMT00000000647	rna-XM_019792985.2
OG0003086	transcript_ENSUAMT00000000125	rna-XM_034669729.1
OG0003087	transcript_ENSUAMT00000003402	rna-XM_011221328.3
OG0003088	transcript_ENSUAMT00000026898	rna-XM_019808280.2
OG0003089	transcript_ENSUAMT00000026894	rna-XM_002927571.4
OG0003090	transcript_ENSUAMT00000010904	rna-XM_002924195.4
OG0003091	transcript_ENSUAMT00000010925	rna-XM_034669828.1
OG0003092	transcript_ENSUAMT00000010505	rna-XM_034669889.1
OG0003093	transcript_ENSUAMT00000041482, transcript_ENSUAMT00000041480	rna-XM_011234859.2
OG0003094	transcript_ENSUAMT00000022966	rna-XM_034669952.1, rna-XM_034652846.1
OG0003095	transcript_ENSUAMT00000015801	rna-XM_034669962.1
OG0003096	transcript_ENSUAMT00000017885	rna-XM_011230153.3, rna-XM_034650954.1
OG0003097	transcript_ENSUAMT00000023553	rna-XM_034669986.1
OG0003098	transcript_ENSUAMT00000011738, transcript_ENSUAMT00000011743	rna-XM_019800543.2
OG0003099	transcript_ENSUAMT00000011741	rna-XM_002920079.4
OG0003100	transcript_ENSUAMT00000011732	rna-XM_034669539.1
OG0003101	transcript_ENSUAMT00000001630	rna-XM_011234359.3
OG0003102	transcript_ENSUAMT00000006145	rna-XM_019807643.2
OG0003103	transcript_ENSUAMT00000003694	rna-XM_034670065.1
OG0003104	transcript_ENSUAMT00000019723	rna-XM_034670072.1, rna-XM_034650261.1
OG0003105	transcript_ENSUAMT00000011655	rna-XM_034652844.1, rna-XM_034670077.1
OG0003106	transcript_ENSUAMT00000011661	rna-XM_002924751.4
OG0003107	transcript_ENSUAMT00000011666	rna-XM_034652269.1, rna-XM_034669551.1
OG0003108	transcript_ENSUAMT00000011942	rna-XM_002924754.4
OG0003109	transcript_ENSUAMT00000035303	rna-XM_002924764.4
OG0003110	transcript_ENSUAMT00000032043, transcript_ENSUAMT00000006174	rna-XM_002924789.4
OG0003111	transcript_ENSUAMT00000040251	rna-XM_034670131.1
OG0003112	transcript_ENSUAMT00000005862	rna-XM_011234864.3
OG0003113	transcript_ENSUAMT00000008539	rna-XM_002927342.4
OG0003114	transcript_ENSUAMT00000004884	rna-XM_011234866.3, rna-XM_034653033.1
OG0003115	transcript_ENSUAMT00000027737, transcript_ENSUAMT00000035103	rna-XM_011234870.3
OG0003116	transcript_ENSUAMT00000014135	rna-XM_034670169.1
OG0003117	transcript_ENSUAMT00000014104	rna-XM_034670162.1
OG0003118	transcript_ENSUAMT00000001714	rna-XM_002927367.4
OG0003119	transcript_ENSUAMT00000022315, transcript_ENSUAMT00000022316	rna-XM_034670204.1
OG0003120	transcript_ENSUAMT00000024836, transcript_ENSUAMT00000022783	rna-XM_034669562.1
OG0003121	transcript_ENSUAMT00000030435	rna-XM_034669563.1, rna-XM_011233991.3
OG0003122	transcript_ENSUAMT00000005737	rna-XM_002926557.4, rna-XM_034651525.1
OG0003123	transcript_ENSUAMT00000006529	rna-XM_002927599.4
OG0003124	transcript_ENSUAMT00000025253	rna-XM_019808300.2
OG0003125	transcript_ENSUAMT00000007461, transcript_ENSUAMT00000007460	rna-XM_002927597.4
OG0003126	transcript_ENSUAMT00000017053, transcript_ENSUAMT00000013350	rna-XM_002918067.4
OG0003127	transcript_ENSUAMT00000025784	rna-XM_019806255.2
OG0003128	transcript_ENSUAMT00000009589	rna-XM_034669572.1, rna-XM_019803174.2
OG0003129	transcript_ENSUAMT00000023314	rna-XM_034670439.1
OG0003130	transcript_ENSUAMT00000007312	rna-XM_011231540.3
OG0003131	transcript_ENSUAMT00000010733, transcript_ENSUAMT00000010730	rna-XM_002930944.2
OG0003132	transcript_ENSUAMT00000010755	rna-XM_034670529.1, rna-XM_034648661.1
OG0003133	transcript_ENSUAMT00000010790	rna-XM_034669581.1
OG0003134	transcript_ENSUAMT00000018387	rna-XM_034670564.1
OG0003135	transcript_ENSUAMT00000018391	rna-XM_034670566.1
OG0003136	transcript_ENSUAMT00000005563, transcript_ENSUAMT00000022726	rna-XM_034670593.1
OG0003137	transcript_ENSUAMT00000020325, transcript_ENSUAMT00000027664	rna-XM_034670624.1
OG0003138	transcript_ENSUAMT00000018785	rna-XM_002920183.4
OG0003139	transcript_ENSUAMT00000018755	rna-XM_034669592.1
OG0003140	transcript_ENSUAMT00000018658	rna-XM_034670672.1
OG0003141	transcript_ENSUAMT00000022272, transcript_ENSUAMT00000039884	rna-XM_034670732.1
OG0003142	transcript_ENSUAMT00000003022	rna-XM_011226127.3
OG0003143	transcript_ENSUAMT00000018601	rna-XM_034669610.1
OG0003144	transcript_ENSUAMT00000035577	rna-XM_002925088.4
OG0003145	transcript_ENSUAMT00000025390, transcript_ENSUAMT00000004322	rna-XM_011226306.3
OG0003146	transcript_ENSUAMT00000032337	rna-XM_002927645.4
OG0003147	transcript_ENSUAMT00000024617	rna-XM_034670767.1
OG0003148	transcript_ENSUAMT00000005595, transcript_ENSUAMT00000024618	rna-XM_002917337.4
OG0003149	transcript_ENSUAMT00000020302, transcript_ENSUAMT00000021373	rna-XM_002917159.4
OG0003150	transcript_ENSUAMT00000018136	rna-XM_019809344.2
OG0003151	transcript_ENSUAMT00000018154	rna-XM_034669019.1
OG0003152	transcript_ENSUAMT00000018165	rna-XM_002928640.4
OG0003153	transcript_ENSUAMT00000036132	rna-XM_034669028.1
OG0003154	transcript_ENSUAMT00000036129	rna-XM_034669010.1
OG0003155	transcript_ENSUAMT00000021147	rna-XM_002924092.1
OG0003156	transcript_ENSUAMT00000021149	rna-XM_011230888.3
OG0003157	transcript_ENSUAMT00000021146	rna-XM_002924093.4
OG0003158	transcript_ENSUAMT00000017789	rna-XM_002924094.4
OG0003159	transcript_ENSUAMT00000017760	rna-XM_034669030.1
OG0003160	transcript_ENSUAMT00000017696	rna-XM_011230900.3
OG0003161	transcript_ENSUAMT00000017694	rna-XM_002924098.2
OG0003162	transcript_ENSUAMT00000006096	rna-XM_002927236.4
OG0003163	transcript_ENSUAMT00000008911	rna-XM_034669054.1, rna-XM_034669057.1
OG0003164	transcript_ENSUAMT00000011928, transcript_ENSUAMT00000024347	rna-XM_034669078.1
OG0003165	transcript_ENSUAMT00000036123	rna-XM_034670777.1
OG0003166	transcript_ENSUAMT00000025645	rna-XM_034669134.1, rna-XM_034669137.1
OG0003167	transcript_ENSUAMT00000025248	rna-XM_002918077.3, rna-XM_002930975.4
OG0003168	transcript_ENSUAMT00000040044	rna-XM_034669222.1
OG0003169	transcript_ENSUAMT00000040053	rna-XM_011220656.3
OG0003170	transcript_ENSUAMT00000031713, transcript_ENSUAMT00000038950	rna-XM_034670792.1
OG0003171	transcript_ENSUAMT00000008022	rna-XM_034669412.1
OG0003172	transcript_ENSUAMT00000018292, transcript_ENSUAMT00000007752	rna-XM_034669425.1
OG0003173	transcript_ENSUAMT00000024589	rna-XM_011237131.2, rna-XM_034670798.1
OG0003174	transcript_ENSUAMT00000032809, transcript_ENSUAMT00000012873	rna-XM_034669428.1
OG0003175	transcript_ENSUAMT00000012877	rna-XM_034651351.1, rna-XM_034669429.1
OG0003176	transcript_ENSUAMT00000013111	rna-XM_034669436.1
OG0003177	transcript_ENSUAMT00000032216	rna-XM_034652970.1, rna-XM_034670803.1
OG0003178	transcript_ENSUAMT00000025532	rna-XM_019799120.2
OG0003179	transcript_ENSUAMT00000023496	rna-XM_034669477.1, rna-XM_034669475.1
OG0003180	transcript_ENSUAMT00000004174, transcript_ENSUAMT00000008151	rna-XM_034669514.1
OG0003181	transcript_ENSUAMT00000012822	rna-XM_034653275.1, rna-XM_034653213.1, rna-XM_002931278.3
OG0003182	transcript_ENSUAMT00000021704	rna-XM_034651470.1, rna-XM_034671183.1
OG0003183	transcript_ENSUAMT00000033077	rna-XM_034650980.1, rna-XM_002921986.4
OG0003184	transcript_ENSUAMT00000034653	rna-XM_034651548.1, rna-XM_011224158.2
OG0003185	transcript_ENSUAMT00000037300	rna-XM_034650111.1
OG0003186	transcript_ENSUAMT00000020656	rna-XM_034651551.1, rna-XM_011226840.3
OG0003187	transcript_ENSUAMT00000037725	rna-XM_034652731.1, rna-XM_002913437.4
OG0003188	transcript_ENSUAMT00000013388	rna-XM_034671843.1, rna-XM_034650375.1
OG0003189	transcript_ENSUAMT00000023394	rna-XM_002922021.3
OG0003190	transcript_ENSUAMT00000018700	rna-XM_019808941.2
OG0003191	transcript_ENSUAMT00000011916	rna-XM_034665738.1
OG0003192	transcript_ENSUAMT00000026509	rna-XM_034665757.1
OG0003193	transcript_ENSUAMT00000036823, transcript_ENSUAMT00000004104	rna-XM_002921096.4
OG0003194	transcript_ENSUAMT00000032145	rna-XM_034650464.1, rna-XM_034665761.1
OG0003195	transcript_ENSUAMT00000025711	rna-XM_034651071.1, rna-XM_002928409.4
OG0003196	transcript_ENSUAMT00000023632	rna-XM_034665623.1, rna-XM_034667707.1
OG0003197	transcript_ENSUAMT00000014556	rna-XM_034665624.1, rna-XM_034653196.1
OG0003198	transcript_ENSUAMT00000027285	rna-XM_002926617.4
OG0003199	transcript_ENSUAMT00000027300	rna-XM_034651805.1, rna-XM_002926616.4
OG0003200	transcript_ENSUAMT00000004519	rna-XM_019810145.2
OG0003201	transcript_ENSUAMT00000004516	rna-XM_034652555.1, rna-XM_019810144.2
OG0003202	transcript_ENSUAMT00000011090	rna-XM_034665904.1
OG0003203	transcript_ENSUAMT00000020469	rna-XM_034665938.1
OG0003204	transcript_ENSUAMT00000004751, transcript_ENSUAMT00000027993	rna-XM_002928214.4
OG0003206	transcript_ENSUAMT00000031465	rna-XM_002923988.4
OG0003207	transcript_ENSUAMT00000025325	rna-XM_034666028.1
OG0003208	transcript_ENSUAMT00000019815, transcript_ENSUAMT00000018005	rna-XM_034666086.1
OG0003209	transcript_ENSUAMT00000038078	rna-XM_034666148.1, rna-XM_034666147.1
OG0003210	transcript_ENSUAMT00000039068, transcript_ENSUAMT00000024283	rna-XM_034666153.1
OG0003211	transcript_ENSUAMT00000039404	rna-XM_002929542.4
OG0003212	transcript_ENSUAMT00000001938	rna-XM_034666270.1
OG0003213	transcript_ENSUAMT00000034079, transcript_ENSUAMT00000034074	rna-XM_019796448.1
OG0003214	transcript_ENSUAMT00000030803, transcript_ENSUAMT00000002686	rna-XM_034666305.1
OG0003215	transcript_ENSUAMT00000025169	rna-XM_002915312.4
OG0003216	transcript_ENSUAMT00000023432	rna-XM_034666450.1, rna-XM_034667603.1
OG0003217	transcript_ENSUAMT00000026626	rna-XM_011236426.3
OG0003218	transcript_ENSUAMT00000003332, transcript_ENSUAMT00000002757, transcript_ENSUAMT00000007473	rna-XM_019793524.2
