Orthogroup	ursAme.longCDS.prots	ursMar.longCDS.prots
OG0003904	transcript_ENSUAMT00000027882	rna20961
OG0003905	transcript_ENSUAMT00000027879	rna20958
OG0003906	transcript_ENSUAMT00000018593	rna20955
OG0003907	transcript_ENSUAMT00000018590	rna20954
OG0003908	transcript_ENSUAMT00000018574	rna20952
OG0003909	transcript_ENSUAMT00000015337	rna20950
OG0003910	transcript_ENSUAMT00000015343	rna20949
OG0003911	transcript_ENSUAMT00000015353	rna20948
OG0003912	transcript_ENSUAMT00000025526	rna20947
OG0003913	transcript_ENSUAMT00000025541	rna20945
OG0003914	transcript_ENSUAMT00000011364	rna20942
OG0003915	transcript_ENSUAMT00000000028	rna20938
OG0003916	transcript_ENSUAMT00000015181	rna20937
OG0003917	transcript_ENSUAMT00000015194	rna20936
OG0003918	transcript_ENSUAMT00000010089	rna20933
OG0003919	transcript_ENSUAMT00000010148	rna20928
OG0003920	transcript_ENSUAMT00000010152	rna20927
OG0003921	transcript_ENSUAMT00000012828	rna20924
OG0003922	transcript_ENSUAMT00000015524	rna11492
OG0003923	transcript_ENSUAMT00000015530	rna11491
OG0003924	transcript_ENSUAMT00000039288	rna11478
OG0003925	transcript_ENSUAMT00000039386	rna11476
OG0003926	transcript_ENSUAMT00000002871	rna11475
OG0003927	transcript_ENSUAMT00000029780	rna11474
OG0003928	transcript_ENSUAMT00000029785	rna11473
OG0003929	transcript_ENSUAMT00000032421	rna11472
OG0003930	transcript_ENSUAMT00000021971	rna11468
OG0003931	transcript_ENSUAMT00000010128	rna11465
OG0003932	transcript_ENSUAMT00000023308	rna11457
OG0003933	transcript_ENSUAMT00000012635	rna11453
OG0003934	transcript_ENSUAMT00000025005	rna11452
OG0003935	transcript_ENSUAMT00000010664	rna11451
OG0003936	transcript_ENSUAMT00000012924	rna11450
OG0003937	transcript_ENSUAMT00000030965	rna11435
OG0003938	transcript_ENSUAMT00000030959	rna11434
OG0003939	transcript_ENSUAMT00000030956	rna11430
OG0003940	transcript_ENSUAMT00000029351	rna11406
OG0003941	transcript_ENSUAMT00000029350	rna11405
OG0003942	transcript_ENSUAMT00000029348	rna11403
OG0003943	transcript_ENSUAMT00000029362	rna11402
OG0003944	transcript_ENSUAMT00000029359	rna11397
OG0003945	transcript_ENSUAMT00000029358	rna11396
OG0003946	transcript_ENSUAMT00000029354	rna11395
OG0003947	transcript_ENSUAMT00000030842	rna11394
OG0003948	transcript_ENSUAMT00000040010	rna11385
OG0003949	transcript_ENSUAMT00000015393	rna11381
OG0003950	transcript_ENSUAMT00000025735	rna11380
OG0003951	transcript_ENSUAMT00000025734	rna11378
OG0003952	transcript_ENSUAMT00000011344	rna11377
OG0003953	transcript_ENSUAMT00000011454	rna11376
OG0003954	transcript_ENSUAMT00000011463	rna11373
OG0003955	transcript_ENSUAMT00000011484	rna11369
OG0003956	transcript_ENSUAMT00000033573	rna11368
OG0003957	transcript_ENSUAMT00000033570	rna11367
OG0003958	transcript_ENSUAMT00000015157	rna11358
OG0003959	transcript_ENSUAMT00000015078	rna11355
OG0003960	transcript_ENSUAMT00000015069	rna11354
OG0003961	transcript_ENSUAMT00000015066	rna11353
OG0003962	transcript_ENSUAMT00000015054	rna11351
OG0003963	transcript_ENSUAMT00000017612	rna11345
OG0003964	transcript_ENSUAMT00000006406	rna11343
OG0003965	transcript_ENSUAMT00000006408	rna11342
OG0003966	transcript_ENSUAMT00000034485	rna11341
OG0003967	transcript_ENSUAMT00000033186	rna11340
OG0003968	transcript_ENSUAMT00000033383	rna11339
OG0003969	transcript_ENSUAMT00000018878	rna11337
OG0003970	transcript_ENSUAMT00000021556	rna11334
OG0003971	transcript_ENSUAMT00000007650	rna11331
OG0003972	transcript_ENSUAMT00000006980	rna11319
OG0003973	transcript_ENSUAMT00000006287	rna11316
OG0003974	transcript_ENSUAMT00000006581	rna11313
OG0003975	transcript_ENSUAMT00000026998	rna11312
OG0003976	transcript_ENSUAMT00000026996	rna11310
OG0003977	transcript_ENSUAMT00000018558	rna11306
OG0003978	transcript_ENSUAMT00000014862	rna11303
OG0003979	transcript_ENSUAMT00000006164	rna11298
OG0003980	transcript_ENSUAMT00000001690	rna11296
OG0003981	transcript_ENSUAMT00000001696	rna11294
OG0003982	transcript_ENSUAMT00000001744	rna11292
OG0003983	transcript_ENSUAMT00000001785	rna11291
OG0003984	transcript_ENSUAMT00000009953	rna11284
OG0003985	transcript_ENSUAMT00000009933	rna11283
OG0003986	transcript_ENSUAMT00000003390	rna11281
OG0003987	transcript_ENSUAMT00000027618	rna11275
OG0003988	transcript_ENSUAMT00000027617	rna11274
OG0003989	transcript_ENSUAMT00000027616	rna11273
OG0003990	transcript_ENSUAMT00000027615	rna11271
OG0003991	transcript_ENSUAMT00000004974	rna11260
OG0003992	transcript_ENSUAMT00000004976	rna11259
OG0003993	transcript_ENSUAMT00000016706	rna11255
OG0003994	transcript_ENSUAMT00000016738	rna11253
OG0003995	transcript_ENSUAMT00000005800	rna11246
OG0003996	transcript_ENSUAMT00000025517	rna11242
OG0003997	transcript_ENSUAMT00000038368	rna11230
OG0003998	transcript_ENSUAMT00000038369	rna11228
OG0003999	transcript_ENSUAMT00000016516	rna11214
OG0004000	transcript_ENSUAMT00000011963	rna11203
OG0004001	transcript_ENSUAMT00000011967	rna11200
OG0004002	transcript_ENSUAMT00000011980	rna11197
OG0004003	transcript_ENSUAMT00000011996	rna11194
OG0004004	transcript_ENSUAMT00000012018	rna11192
OG0004005	transcript_ENSUAMT00000028310	rna19320
OG0004006	transcript_ENSUAMT00000015737	rna19319
OG0004007	transcript_ENSUAMT00000015748	rna19315
OG0004008	transcript_ENSUAMT00000015754	rna19312
OG0004009	transcript_ENSUAMT00000030480	rna19310
OG0004010	transcript_ENSUAMT00000001764	rna19303
OG0004011	transcript_ENSUAMT00000032731	rna19300
OG0004012	transcript_ENSUAMT00000032140	rna19298
OG0004013	transcript_ENSUAMT00000017226	rna19295
OG0004014	transcript_ENSUAMT00000015091	rna19293
OG0004015	transcript_ENSUAMT00000040510	rna19288
OG0004016	transcript_ENSUAMT00000040509	rna19287
OG0004017	transcript_ENSUAMT00000031668	rna19285
OG0004018	transcript_ENSUAMT00000031653	rna19282
OG0004019	transcript_ENSUAMT00000034016	rna19279
OG0004020	transcript_ENSUAMT00000037540	rna19278
OG0004021	transcript_ENSUAMT00000013766	rna19277
OG0004022	transcript_ENSUAMT00000004103	rna19272
OG0004023	transcript_ENSUAMT00000020704	rna19264
OG0004024	transcript_ENSUAMT00000014151	rna19259
OG0004025	transcript_ENSUAMT00000016773	rna19258
OG0004026	transcript_ENSUAMT00000006219	rna19257
OG0004027	transcript_ENSUAMT00000034985	rna19256
OG0004028	transcript_ENSUAMT00000000481	rna19255
OG0004029	transcript_ENSUAMT00000006898	rna19252
OG0004030	transcript_ENSUAMT00000004606	rna19250
OG0004031	transcript_ENSUAMT00000004869	rna19248
OG0004032	transcript_ENSUAMT00000024512	rna19246
OG0004033	transcript_ENSUAMT00000024519	rna19239
OG0004034	transcript_ENSUAMT00000024523	rna19237
OG0004035	transcript_ENSUAMT00000024529	rna19235
OG0004036	transcript_ENSUAMT00000005691	rna19229
OG0004037	transcript_ENSUAMT00000015896	rna19225
OG0004038	transcript_ENSUAMT00000015899	rna19224
OG0004039	transcript_ENSUAMT00000004001	rna19223
OG0004040	transcript_ENSUAMT00000006710	rna19208
OG0004041	transcript_ENSUAMT00000009139	rna19207
OG0004042	transcript_ENSUAMT00000020383	rna19205
OG0004043	transcript_ENSUAMT00000011143	rna19201
OG0004044	transcript_ENSUAMT00000016818	rna26455
OG0004045	transcript_ENSUAMT00000034611	rna26466
OG0004046	transcript_ENSUAMT00000034606	rna26471
OG0004047	transcript_ENSUAMT00000034600	rna26472
OG0004048	transcript_ENSUAMT00000034595	rna26473
OG0004049	transcript_ENSUAMT00000034276	rna26483
OG0004050	transcript_ENSUAMT00000034277	rna26486
OG0004051	transcript_ENSUAMT00000034279	rna26487
OG0004052	transcript_ENSUAMT00000034281	rna26488
OG0004053	transcript_ENSUAMT00000031801	rna26490
OG0004054	transcript_ENSUAMT00000031782	rna26494
OG0004055	transcript_ENSUAMT00000031763	rna26503
OG0004056	transcript_ENSUAMT00000008971	rna26508
OG0004057	transcript_ENSUAMT00000008993	rna26509
OG0004058	transcript_ENSUAMT00000008995	rna26513
OG0004059	transcript_ENSUAMT00000008996	rna26516
OG0004060	transcript_ENSUAMT00000008997	rna26517
OG0004061	transcript_ENSUAMT00000009161	rna26520
OG0004062	transcript_ENSUAMT00000004672	rna26526
OG0004063	transcript_ENSUAMT00000004664	rna26527
OG0004064	transcript_ENSUAMT00000032351	rna26531
OG0004065	transcript_ENSUAMT00000031491	rna26539
OG0004066	transcript_ENSUAMT00000036669	rna26540
OG0004067	transcript_ENSUAMT00000024603	rna26543
OG0004068	transcript_ENSUAMT00000024598	rna26546
OG0004069	transcript_ENSUAMT00000038932	rna26549
OG0004070	transcript_ENSUAMT00000004810	rna26551
OG0004071	transcript_ENSUAMT00000017497	rna26556
OG0004072	transcript_ENSUAMT00000000409	rna26557
OG0004073	transcript_ENSUAMT00000012667	rna26560
OG0004074	transcript_ENSUAMT00000034007	rna26562
OG0004075	transcript_ENSUAMT00000013658	rna26564
OG0004076	transcript_ENSUAMT00000013749	rna26570
OG0004078	transcript_ENSUAMT00000025218	rna26575
OG0004079	transcript_ENSUAMT00000020571	rna26579
OG0004080	transcript_ENSUAMT00000020574	rna26580
OG0004081	transcript_ENSUAMT00000016450	rna26581
OG0004082	transcript_ENSUAMT00000020127	rna26589
OG0004083	transcript_ENSUAMT00000027128	rna26590
OG0004084	transcript_ENSUAMT00000008840	rna26592
OG0004085	transcript_ENSUAMT00000008841	rna26593
OG0004086	transcript_ENSUAMT00000008852	rna26597
OG0004087	transcript_ENSUAMT00000008862	rna26600
OG0004088	transcript_ENSUAMT00000021961	rna19372
OG0004089	transcript_ENSUAMT00000030509	rna19370
OG0004090	transcript_ENSUAMT00000029488	rna19369
OG0004091	transcript_ENSUAMT00000026679	rna19364
OG0004092	transcript_ENSUAMT00000026675	rna19360
OG0004093	transcript_ENSUAMT00000026673	rna19358
OG0004094	transcript_ENSUAMT00000026672	rna19353
OG0004095	transcript_ENSUAMT00000030537	rna19350
OG0004096	transcript_ENSUAMT00000030148	rna19347
OG0004097	transcript_ENSUAMT00000030143	rna19346
OG0004098	transcript_ENSUAMT00000031475	rna19340
OG0004099	transcript_ENSUAMT00000017358	rna19336
OG0004100	transcript_ENSUAMT00000017354	rna19334
OG0004101	transcript_ENSUAMT00000035177	rna19333
OG0004102	transcript_ENSUAMT00000031802	rna19326
OG0004103	transcript_ENSUAMT00000031800	rna19325
OG0004104	transcript_ENSUAMT00000010116	rna19321
OG0004105	transcript_ENSUAMT00000010136	rna33367
OG0004106	transcript_ENSUAMT00000010170	rna33368
OG0004107	transcript_ENSUAMT00000038244	rna33371
OG0004108	transcript_ENSUAMT00000038246	rna33373
OG0004109	transcript_ENSUAMT00000038247	rna33375
OG0004110	transcript_ENSUAMT00000038249	rna33379
OG0004111	transcript_ENSUAMT00000011306	rna33382
OG0004112	transcript_ENSUAMT00000033904	rna33384
OG0004113	transcript_ENSUAMT00000033852	rna33387
OG0004114	transcript_ENSUAMT00000033574	rna29012
OG0004115	transcript_ENSUAMT00000030954	rna29011
OG0004116	transcript_ENSUAMT00000041593	rna29008
OG0004117	transcript_ENSUAMT00000005134	rna29007
OG0004118	transcript_ENSUAMT00000036435	rna29005
OG0004119	transcript_ENSUAMT00000036438	rna29003
OG0004120	transcript_ENSUAMT00000036439	rna29002
OG0004121	transcript_ENSUAMT00000037764	rna29000
OG0004122	transcript_ENSUAMT00000031735	rna30569
OG0004123	transcript_ENSUAMT00000031736	rna30570
OG0004124	transcript_ENSUAMT00000032357	rna30572
OG0004125	transcript_ENSUAMT00000024103	rna30576
OG0004126	transcript_ENSUAMT00000024098	rna30579
OG0004127	transcript_ENSUAMT00000024094	rna30580
OG0004128	transcript_ENSUAMT00000024086	rna30581
OG0004129	transcript_ENSUAMT00000032303	rna30585
OG0004130	transcript_ENSUAMT00000013545	rna30586
OG0004131	transcript_ENSUAMT00000031639	rna30589
OG0004132	transcript_ENSUAMT00000031644	rna30591
OG0004133	transcript_ENSUAMT00000031650	rna30593
OG0004134	transcript_ENSUAMT00000031660	rna30594
OG0004135	transcript_ENSUAMT00000031662	rna30595
OG0004136	transcript_ENSUAMT00000031663	rna30596
OG0004137	transcript_ENSUAMT00000031672	rna30600
OG0004138	transcript_ENSUAMT00000031675	rna30601
OG0004139	transcript_ENSUAMT00000031678	rna30602
OG0004140	transcript_ENSUAMT00000031682	rna30605
OG0004141	transcript_ENSUAMT00000031684	rna30606
OG0004142	transcript_ENSUAMT00000032537	rna17070
OG0004143	transcript_ENSUAMT00000032535	rna17068
OG0004144	transcript_ENSUAMT00000032533	rna17067
OG0004145	transcript_ENSUAMT00000032532	rna17064
OG0004146	transcript_ENSUAMT00000032531	rna17063
OG0004147	transcript_ENSUAMT00000032530	rna17062
OG0004148	transcript_ENSUAMT00000032529	rna17057
OG0004149	transcript_ENSUAMT00000012848	rna17054
OG0004150	transcript_ENSUAMT00000012855	rna17051
OG0004151	transcript_ENSUAMT00000012859	rna17048
OG0004152	transcript_ENSUAMT00000012862	rna17045
OG0004153	transcript_ENSUAMT00000012870	rna17040
OG0004154	transcript_ENSUAMT00000034859	rna17037
OG0004155	transcript_ENSUAMT00000034881	rna17035
OG0004156	transcript_ENSUAMT00000020566	rna17033
OG0004157	transcript_ENSUAMT00000020722	rna17030
OG0004158	transcript_ENSUAMT00000020740	rna17029
OG0004159	transcript_ENSUAMT00000014436	rna17024
OG0004160	transcript_ENSUAMT00000014427	rna17023
OG0004161	transcript_ENSUAMT00000014423	rna17021
OG0004162	transcript_ENSUAMT00000014416	rna17018
OG0004163	transcript_ENSUAMT00000014412	rna17014
OG0004164	transcript_ENSUAMT00000039171	rna17013
OG0004165	transcript_ENSUAMT00000039170	rna17011
OG0004166	transcript_ENSUAMT00000040299	rna17010
OG0004167	transcript_ENSUAMT00000040300	rna17009
OG0004168	transcript_ENSUAMT00000040291	rna17008
OG0004169	transcript_ENSUAMT00000040284	rna17007
OG0004170	transcript_ENSUAMT00000040276	rna17006
OG0004171	transcript_ENSUAMT00000040270	rna17003
OG0004172	transcript_ENSUAMT00000040267	rna17001
OG0004173	transcript_ENSUAMT00000040236	rna16999
OG0004174	transcript_ENSUAMT00000040081	rna16997
OG0004175	transcript_ENSUAMT00000040080	rna16995
OG0004176	transcript_ENSUAMT00000040079	rna16994
OG0004177	transcript_ENSUAMT00000040077	rna16993
OG0004178	transcript_ENSUAMT00000040298	rna16990
OG0004179	transcript_ENSUAMT00000040296	rna16984
OG0004180	transcript_ENSUAMT00000040294	rna16982
OG0004181	transcript_ENSUAMT00000027812	rna16975
OG0004182	transcript_ENSUAMT00000027815	rna16970
OG0004183	transcript_ENSUAMT00000028023	rna16969
OG0004184	transcript_ENSUAMT00000028028	rna16968
OG0004185	transcript_ENSUAMT00000028030	rna16963
OG0004186	transcript_ENSUAMT00000028061	rna16961
OG0004187	transcript_ENSUAMT00000028062	rna16960
OG0004188	transcript_ENSUAMT00000028067	rna16959
OG0004189	transcript_ENSUAMT00000028072	rna16958
OG0004190	transcript_ENSUAMT00000025569	rna16956
OG0004191	transcript_ENSUAMT00000025570	rna16954
OG0004192	transcript_ENSUAMT00000025573	rna16953
OG0004193	transcript_ENSUAMT00000028163	rna16950
OG0004194	transcript_ENSUAMT00000026375	rna16946
OG0004195	transcript_ENSUAMT00000026377	rna16945
OG0004196	transcript_ENSUAMT00000026378	rna16943
OG0004197	transcript_ENSUAMT00000026163	rna16939
OG0004198	transcript_ENSUAMT00000013644	rna16932
OG0004199	transcript_ENSUAMT00000013642	rna16929
OG0004200	transcript_ENSUAMT00000012477	rna5788
OG0004201	transcript_ENSUAMT00000035511	rna5795
OG0004202	transcript_ENSUAMT00000035512	rna5797
OG0004203	transcript_ENSUAMT00000040587	rna5799
OG0004204	transcript_ENSUAMT00000040556	rna5811
OG0004205	transcript_ENSUAMT00000004861	rna5813
OG0004206	transcript_ENSUAMT00000017302	rna5814
OG0004207	transcript_ENSUAMT00000013280	rna5817
OG0004208	transcript_ENSUAMT00000013277	rna5818
OG0004209	transcript_ENSUAMT00000013254	rna5820
OG0004210	transcript_ENSUAMT00000020253	rna5838
OG0004211	transcript_ENSUAMT00000031245	rna5844
OG0004212	transcript_ENSUAMT00000006273	rna5849
OG0004213	transcript_ENSUAMT00000001908	rna5853
OG0004214	transcript_ENSUAMT00000014586	rna5855
OG0004215	transcript_ENSUAMT00000000815	rna5860
OG0004216	transcript_ENSUAMT00000018789	rna5861
OG0004217	transcript_ENSUAMT00000007839	rna5864
OG0004218	transcript_ENSUAMT00000007852	rna5865
OG0004219	transcript_ENSUAMT00000007858	rna5866
OG0004220	transcript_ENSUAMT00000007864	rna5867
OG0004221	transcript_ENSUAMT00000007867	rna5869
OG0004222	transcript_ENSUAMT00000007872	rna5873
OG0004223	transcript_ENSUAMT00000030975	rna5874
OG0004224	transcript_ENSUAMT00000007167	rna5885
OG0004225	transcript_ENSUAMT00000023619	rna5886
OG0004226	transcript_ENSUAMT00000033293	rna17155
OG0004227	transcript_ENSUAMT00000033296	rna17156
OG0004228	transcript_ENSUAMT00000009731	rna17157
OG0004229	transcript_ENSUAMT00000009739	rna17158
OG0004230	transcript_ENSUAMT00000027351	rna17160
OG0004231	transcript_ENSUAMT00000000265	rna17167
OG0004232	transcript_ENSUAMT00000000263	rna17168
OG0004233	transcript_ENSUAMT00000013779	rna17174
OG0004234	transcript_ENSUAMT00000026717	rna17176
OG0004235	transcript_ENSUAMT00000036208	rna17179
OG0004236	transcript_ENSUAMT00000024159	rna17183
OG0004237	transcript_ENSUAMT00000024139	rna17184
OG0004238	transcript_ENSUAMT00000009528	rna17185
OG0004239	transcript_ENSUAMT00000035499	rna17187
OG0004240	transcript_ENSUAMT00000023997	rna17192
OG0004241	transcript_ENSUAMT00000033851	rna17195
OG0004242	transcript_ENSUAMT00000024171	rna17201
OG0004243	transcript_ENSUAMT00000028019	rna17210
OG0004244	transcript_ENSUAMT00000028013	rna17217
OG0004245	transcript_ENSUAMT00000039343	rna17220
OG0004246	transcript_ENSUAMT00000016866	rna17239
OG0004247	transcript_ENSUAMT00000002153	rna6871
OG0004248	transcript_ENSUAMT00000016168	rna6874
OG0004249	transcript_ENSUAMT00000022902	rna6878
OG0004250	transcript_ENSUAMT00000024320	rna6885
OG0004251	transcript_ENSUAMT00000024322	rna6887
OG0004252	transcript_ENSUAMT00000029836	rna6888
OG0004253	transcript_ENSUAMT00000025744	rna6891
OG0004254	transcript_ENSUAMT00000025749	rna6894
OG0004255	transcript_ENSUAMT00000038704	rna6895
OG0004256	transcript_ENSUAMT00000038637	rna6896
OG0004257	transcript_ENSUAMT00000004338	rna6900
OG0004258	transcript_ENSUAMT00000008315	rna6906
OG0004259	transcript_ENSUAMT00000017331	rna6916
OG0004260	transcript_ENSUAMT00000036211	rna6919
OG0004261	transcript_ENSUAMT00000005590	rna6922
OG0004262	transcript_ENSUAMT00000025292	rna6925
OG0004263	transcript_ENSUAMT00000025299	rna6926
OG0004264	transcript_ENSUAMT00000004380	rna6927
OG0004265	transcript_ENSUAMT00000002298	rna6934
OG0004266	transcript_ENSUAMT00000028565	rna6941
OG0004267	transcript_ENSUAMT00000035320	rna6945
OG0004268	transcript_ENSUAMT00000032501	rna6949
OG0004269	transcript_ENSUAMT00000032493	rna6953
OG0004270	transcript_ENSUAMT00000032406	rna6954
OG0004271	transcript_ENSUAMT00000032329	rna6957
OG0004272	transcript_ENSUAMT00000041378	rna6965
OG0004273	transcript_ENSUAMT00000041377	rna6967
OG0004274	transcript_ENSUAMT00000029076	rna6968
OG0004275	transcript_ENSUAMT00000022320	rna6973
OG0004276	transcript_ENSUAMT00000022356	rna6974
OG0004277	transcript_ENSUAMT00000023426	rna6976
OG0004278	transcript_ENSUAMT00000032837	rna6981
OG0004279	transcript_ENSUAMT00000024629	rna6983
OG0004280	transcript_ENSUAMT00000024632	rna6984
OG0004281	transcript_ENSUAMT00000038275	rna6985
OG0004282	transcript_ENSUAMT00000001008	rna6994
OG0004283	transcript_ENSUAMT00000028280	rna7010
OG0004284	transcript_ENSUAMT00000041601	rna7011
OG0004285	transcript_ENSUAMT00000017502	rna7017
OG0004286	transcript_ENSUAMT00000004064	rna7022
OG0004287	transcript_ENSUAMT00000027585	rna7030
OG0004288	transcript_ENSUAMT00000027548	rna7041
