Orthogroup	ursMar.longCDS.prots	ursArc.longCDS.prots
OG0002487	rna17585	rna43575
OG0002488	rna18161	rna47443
OG0002489	rna18151	rna47434
OG0002490	rna17607	rna43609
OG0002491	rna17608	rna54327, rna54328
OG0002492	rna17633	rna43642
OG0002493	rna17663	rna43676
OG0002494	rna17672	rna43685
OG0002495	rna17728	rna43754
OG0002496	rna238	rna7781
OG0002497	rna264	rna7814
OG0002498	rna286	rna7856
OG0002499	rna288	rna7857
OG0002500	rna315	rna7902
OG0002501	rna358	rna7978
OG0002502	rna385	rna8028
OG0002503	rna485	rna8199
OG0002504	rna530	rna8264
OG0002505	rna584	rna8368
OG0002506	rna605	rna8397
OG0002507	rna6270	rna2526
OG0002508	rna639	rna8456
OG0002509	rna673	rna8539
OG0002510	rna36179	rna52120, rna51422
OG0002511	rna36180	rna51424
OG0002512	rna697	rna8592
OG0002513	rna10158	rna54310, rna9429
OG0002514	rna25819	rna1798
OG0002515	rna1057	rna30065
OG0002516	rna21712	rna4750
OG0002517	rna30068	rna36168
OG0002518	rna29430	rna34292
OG0002519	rna32316	rna53301
OG0002520	rna23343	rna30022
OG0002521	rna8026	rna27429
OG0002522	rna4034, rna4035	rna44021, rna44020
OG0002523	rna34790	rna38548
OG0002524	rna10256	rna53930
OG0002524	rna10255	rna54238
OG0002525	rna7995	rna27404
OG0002526	rna7988	rna27394
OG0002527	rna7977	rna27383
OG0002528	rna7965	rna27347
OG0002529	rna7952	rna27331
OG0002530	rna7933	rna27300
OG0002531	rna7916	rna27278
OG0002532	rna7911	rna27264
OG0002533	rna7883	rna27217
OG0002534	rna7882	rna27216
OG0002535	rna7881	rna27215
OG0002536	rna7869	rna27200
OG0002538	rna28966	rna26984
OG0002539	rna35201	rna51986
OG0002540	rna31374	rna40244
OG0002541	rna31384, rna31383	rna40231
OG0002542	rna29451	rna34263
OG0002543	rna29464	rna34247
OG0002544	rna33272	rna10414
OG0002544	rna33797	rna10409
OG0002545	rna33830	rna10368
OG0002546	rna33849	rna10348
OG0002547	rna11875, rna9347	rna10299
OG0002548	rna9350	rna10295
OG0002549	rna9358	rna10282
OG0002550	rna9464	rna10091
OG0002551	rna9571	rna9954
OG0002552	rna9652	rna9844
OG0002553	rna9653	rna9843
OG0002554	rna9671	rna9820
OG0002555	rna9685	rna9798
OG0002556	rna9700	rna9781
OG0002557	rna9708	rna9761
OG0002558	rna9733	rna9712
OG0002559	rna36196	rna9647
OG0002560	rna36231	rna9615
OG0002561	rna20847	rna54175, rna54178
OG0002562	rna20848	rna54177
OG0002563	rna36156	rna54022, rna54024
OG0002564	rna36129	rna51311
OG0002565	rna36126	rna51308
OG0002566	rna36095	rna51247
OG0002567	rna18963	rna3099
OG0002568	rna25733	rna18485
OG0002569	rna22742	rna49729
OG0002570	rna33350	rna49488
OG0002571	rna34414	rna43105
OG0002572	rna34164	rna52530
OG0002573	rna2898	rna48187
OG0002574	rna32361, rna34597	rna53118
OG0002575	rna6578	rna53921
OG0002576	rna34496	rna43260
OG0002577	rna21716	rna4747
OG0002578	rna31789	rna24806
OG0002579	rna20173	rna34018
OG0002580	rna34308	rna42925
OG0002581	rna26949	rna17431
OG0002582	rna14265	rna26558
OG0002583	rna5895	rna1977
OG0002584	rna33750	rna36127
OG0002585	rna10582	rna21591
OG0002586	rna19194	rna48570
OG0002587	rna29054	rna15716
OG0002588	rna12741	rna23654
OG0002589	rna12720	rna23627
OG0002590	rna12691	rna23571
OG0002591	rna12552	rna23369
OG0002592	rna4353	rna23181
OG0002593	rna4375	rna23154
OG0002594	rna4398	rna23108
OG0002595	rna11901	rna20450
OG0002596	rna33167	rna30
OG0002597	rna20398	rna31743
OG0002598	rna34030	rna48343
OG0002599	rna33749	rna36128
OG0002600	rna29584	rna7248
OG0002601	rna34317	rna42936
OG0002602	rna34329	rna42972
OG0002603	rna34347	rna43007
OG0002604	rna34350	rna43014
OG0002605	rna34384	rna43061
OG0002606	rna34390	rna43071
OG0002607	rna34398	rna43086
OG0002608	rna34401	rna43090
OG0002609	rna34452	rna43192
OG0002610	rna34454	rna43193
OG0002611	rna34455	rna43194
OG0002612	rna34459	rna43206
OG0002613	rna11582	rna37502
OG0002614	rna34510	rna43283
OG0002615	rna34527	rna43307
OG0002616	rna34533	rna43319
OG0002617	rna34546	rna43347
OG0002618	rna34549	rna43349
OG0002619	rna27982	rna43358
OG0002620	rna27989	rna43361, rna43362
OG0002621	rna28018	rna43384
OG0002622	rna31003	rna43402
OG0002623	rna31002	rna43405
OG0002624	rna30983	rna43432
OG0002625	rna30982	rna43433
OG0002626	rna30960	rna43467
OG0002627	rna30928	rna43541
OG0002628	rna30925	rna43544
OG0002629	rna34906	rna53980, rna53976
OG0002630	rna34903	rna53804, rna53809
OG0002631	rna34902	rna53803, rna53808
OG0002632	rna34885, rna26640	rna50448
OG0002633	rna29081	rna52961
OG0002634	rna29056, rna32393	rna15715, rna15714
OG0002635	rna29035	rna15749, rna20282
OG0002636	rna26453	rna15752
OG0002637	rna26452	rna15754
OG0002638	rna26439	rna15777
OG0002639	rna26435	rna15785
OG0002640	rna26428	rna15794
OG0002641	rna26406	rna15842
OG0002642	rna26401	rna53958, rna53959
OG0002643	rna26374	rna15895
OG0002644	rna26362	rna15911
OG0002645	rna26349	rna15928
OG0002646	rna26345	rna15938
OG0002647	rna26329	rna15953
OG0002648	rna26268	rna16013
OG0002649	rna26240	rna16063
OG0002650	rna26211	rna16106
OG0002651	rna26195	rna16129
OG0002652	rna26170	rna16177
OG0002653	rna26164	rna16184
OG0002654	rna26067	rna16319
OG0002655	rna26062	rna16327
OG0002656	rna26027	rna16378
OG0002657	rna26026	rna16379
OG0002658	rna26016	rna16392
OG0002659	rna25333	rna16453
OG0002660	rna28451	rna2910
OG0002661	rna25379	rna16535
OG0002662	rna25390, rna3021	rna16556
OG0002663	rna25432	rna16656
OG0002664	rna19587	rna16776
OG0002665	rna19576	rna16793
OG0002666	rna19526	rna16855
OG0002667	rna19517	rna16865
OG0002668	rna19514	rna16871
OG0002669	rna19482	rna16908
OG0002670	rna19474	rna16918
OG0002671	rna19461	rna16945
OG0002672	rna19443	rna16973
OG0002673	rna34592	rna53123
OG0002673	rna34589	rna53126
OG0002674	rna19404	rna17022
OG0002675	rna27437	rna28848
OG0002676	rna21632	rna4886
OG0002677	rna21706	rna4764
OG0002678	rna21714	rna4749
OG0002679	rna21717	rna4745
OG0002680	rna21733	rna4722
OG0002681	rna21833	rna4574
OG0002682	rna21892	rna4487
OG0002683	rna21900	rna4477
OG0002684	rna21910	rna4446
OG0002685	rna21932	rna4382
OG0002686	rna21948	rna4370
OG0002687	rna21976	rna4316
OG0002688	rna22005	rna4276
OG0002689	rna22010	rna4271
OG0002690	rna22067	rna4176
OG0002691	rna22111	rna4121
OG0002693	rna22124	rna4092
OG0002694	rna22143	rna4066
OG0002695	rna22221	rna3979
OG0002696	rna22294	rna3889
OG0002698	rna22357	rna3775
OG0002699	rna22419	rna3698
OG0002700	rna22420	rna3697
OG0002701	rna22424	rna3689
OG0002702	rna22454	rna3649
OG0002703	rna22464	rna3639
OG0002704	rna22483	rna3612
OG0002705	rna22517	rna3549
OG0002706	rna22569	rna3488
OG0002707	rna22570	rna3487
OG0002708	rna6	rna3435
OG0002709	rna17	rna3419
OG0002710	rna24	rna3402
OG0002711	rna96	rna3270
OG0002712	rna840	rna30357
OG0002713	rna33746	rna36131
OG0002714	rna30902	rna31167
OG0002715	rna6860	rna29396
OG0002716	rna16809	rna35593
OG0002717	rna28939	rna47928
OG0002718	rna1391	rna10903
OG0002720	rna5692	rna39691
OG0002721	rna2549	rna42375
OG0002722	rna16188	rna38337
OG0002723	rna19183	rna48542
OG0002724	rna23386	rna29961
OG0002725	rna8700	rna20958
OG0002727	rna16009	rna38080
OG0002728	rna18009	rna47202
OG0002729	rna25551	rna18746
OG0002730	rna29358	rna34393
OG0002731	rna19142, rna19139	rna48485
OG0002733	rna22226	rna3974
OG0002734	rna23608	rna25362
OG0002735	rna1773	rna25917
OG0002736	rna5719	rna39657
OG0002737	rna19744	rna19245
OG0002738	rna25474	rna18855
OG0002739	rna2550	rna42373
OG0002740	rna8352	rna19484
OG0002741	rna17121	rna36998
OG0002742	rna952	rna30194
OG0002743	rna35436	rna17712
OG0002744	rna15085	rna46090
OG0002745	rna23340	rna30024
OG0002746	rna31116	rna922
OG0002747	rna2523	rna42404
OG0002748	rna2489	rna49206, rna49129
OG0002749	rna2559	rna42357
OG0002750	rna2480	rna49211, rna49135
OG0002751	rna2479	rna49216, rna49139
OG0002752	rna2471	rna49223, rna49148
OG0002753	rna2468	rna49152, rna49227
OG0002754	rna2467	rna49230, rna49155
OG0002755	rna2465	rna49236, rna49161
OG0002756	rna2464	rna49243, rna49168
OG0002757	rna2461	rna49245, rna49171
OG0002758	rna2459	rna49173, rna49247
OG0002759	rna2457	rna49251, rna49177
OG0002760	rna2446	rna49182, rna49259
OG0002761	rna2434	rna49274, rna49200
OG0002762	rna2430	rna52272, rna52242
OG0002763	rna2429	rna52243, rna52273
OG0002764	rna2425	rna52274, rna52244
OG0002765	rna2419	rna52284, rna52253
OG0002766	rna2418	rna52285, rna52254
OG0002767	rna2416	rna52256, rna52288
OG0002768	rna2410	rna52264, rna52302
OG0002769	rna2407	rna52305, rna52268
OG0002770	rna2405	rna52307, rna52270
OG0002771	rna2364	rna37982
OG0002772	rna2347	rna37957
OG0002773	rna2311	rna37880
OG0002774	rna2292	rna37856
OG0002775	rna2271	rna37833
OG0002776	rna2267	rna37828
OG0002777	rna2222	rna37765
OG0002778	rna2209	rna37747
OG0002779	rna2203	rna37730
OG0002780	rna2173	rna37704
OG0002781	rna2170	rna49481, rna33279
OG0002782	rna2157	rna33255
OG0002783	rna2136	rna33229
OG0002784	rna2091	rna33178
OG0002785	rna2084	rna33171
OG0002786	rna2082	rna33166
OG0002787	rna2075	rna33154
OG0002788	rna2029	rna33091
OG0002789	rna2022	rna33081
OG0002790	rna36274	rna32866
OG0002791	rna28733	rna32806
OG0002792	rna28728	rna32786
OG0002793	gene21085	rna32712
OG0002794	rna19075	rna50302
OG0002795	rna19147	rna48496
OG0002796	rna19144	rna48488
OG0002797	rna19116	rna50224
OG0002798	gene14086	rna50242
OG0002799	rna19095	rna50262
OG0002800	rna19094	rna50269
OG0002801	rna19087	rna50284
OG0002802	rna24274	rna48610
OG0002803	rna14228	rna26603
OG0002804	rna1083	rna10422
OG0002805	rna1092	rna10434
OG0002806	rna1124	rna10495
OG0002807	rna1241	rna10677
OG0002808	rna1248	rna21869
OG0002809	rna1264	rna10709
OG0002810	rna1286	rna10749
OG0002811	rna1331	rna10808
OG0002812	rna1400	rna10909
OG0002813	rna2794	rna11049
OG0002814	rna2774	rna11070
OG0002815	rna5593	rna11094
OG0002816	rna5618	rna11126
OG0002817	rna5631, rna5630	rna11137
OG0002818	rna32701	rna44231
OG0002819	rna28040	rna37024
OG0002819	rna28043	rna37026
OG0002820	rna32426	rna31777
OG0002821	rna18018	rna47233
OG0002822	rna29981	rna26185
OG0002823	rna16547	rna36005
OG0002824	rna31970	rna45361
OG0002825	rna32376, rna33742	rna36134
OG0002826	rna32004	rna45306
OG0002827	rna1642	rna26090
OG0002828	rna8081	rna39216
OG0002829	rna29740	rna17965
OG0002830	rna29741	rna17964
OG0002831	rna29742	rna17963
OG0002832	rna4966	rna33652
OG0002833	rna31817	rna24849
OG0002834	rna1942	rna25664
OG0002835	rna2923	rna48143
OG0002836	rna31830	rna24875
OG0002837	rna15291	rna49378
OG0002838	rna16506	rna36062
OG0002839	rna16516	rna36052
OG0002840	rna16524	rna36046
OG0002841	rna16652	rna35824
OG0002842	rna16660	rna35814
OG0002843	rna16663	rna35811
OG0002844	rna16669	rna35802
OG0002845	rna16671	rna35801
OG0002846	rna16683	rna35782
OG0002847	rna16692	rna35775
OG0002848	rna16742	rna35704
OG0002849	rna16748	rna35698
OG0002850	rna16762	rna35669
OG0002851	rna32385, rna16783	rna35650
OG0002852	rna32386, rna16824	rna35565
OG0002853	rna16837	rna35549
OG0002854	rna19108	rna35541
OG0002855	rna16853	rna35539
OG0002856	rna852	rna30330
OG0002857	rna929	rna30223
OG0002858	rna934	rna30219
OG0002859	rna32366, rna984	rna30147
OG0002860	rna998	rna30120
OG0002861	rna1029	rna30085
OG0002862	rna1043	rna30084
OG0002863	rna23319	rna30050
OG0002864	rna23339	rna30028
OG0002865	rna23345	rna30020
OG0002866	rna23364	rna29996
OG0002867	rna23408	rna29924
OG0002868	rna14593	rna29884
OG0002869	rna14607	rna29864
OG0002870	rna14639	rna29805
OG0002871	rna14670	rna29734
OG0002872	rna14677	rna29727
OG0002873	rna14686	rna29699
OG0002874	rna14689	rna29696
OG0002875	rna14694	rna29688
OG0002876	rna14701	rna29660
OG0002877	rna32405, rna14708	rna29652
OG0002878	rna14718	rna29640
OG0002879	rna14875	rna29418
OG0002880	rna14893	rna46365
OG0002881	rna14896	rna46362
OG0002882	rna14897	rna46354
OG0002883	rna14977	rna46252
OG0002884	rna14984	rna46241
OG0002885	rna15017	rna46194
OG0002886	rna15031	rna46179
OG0002887	rna15115	rna46028
OG0002888	rna8295	rna19581
OG0002889	rna8298	rna19566
OG0002890	rna8313	rna19548
OG0002891	rna8333	rna19517
OG0002892	rna21266	rna19454
OG0002893	rna21295	rna19426
OG0002894	rna21299	rna19424
OG0002895	rna19642	rna19403
OG0002896	rna19660	rna19380
OG0002897	rna19671	rna19364
OG0002898	rna19678	rna19348
OG0002899	rna19708	rna19313
OG0002900	rna19775	rna19202
OG0002901	rna19780	rna19198
OG0002903	rna19835	rna19096
OG0002904	rna19842	rna19082
OG0002905	rna19871	rna19047
OG0002906	rna19914	rna18975, rna18966
OG0002907	rna19918	rna18955
OG0002908	rna19920	rna18950
OG0002909	rna19938	rna18914
OG0002910	rna25466	rna18866
OG0002911	rna25490	rna18828
OG0002912	rna25494	rna18824
OG0002913	rna25613	rna18669
OG0002914	rna25629	rna18647
OG0002915	rna25635	rna18635
OG0002916	rna25661	rna18582
OG0002917	rna25677	rna18559
OG0002918	rna25700	rna18530
OG0002919	rna25715	rna18506
OG0002920	rna33024	rna18435
OG0002921	rna33056	rna18383
OG0002922	rna25275	rna41445
OG0002923	rna12411	rna24339
OG0002924	rna25068	rna40356
OG0002925	rna34017	rna48356
OG0002926	rna10331	rna22537
OG0002927	rna30164	rna36310
OG0002928	rna19042	rna18045
OG0002929	rna22733	rna49722
OG0002930	rna32472	rna23995
OG0002931	rna13010	rna6989
OG0002932	rna21459	rna44944
OG0002933	rna11887	rna20462
OG0002934	rna6264	rna2520
OG0002935	rna34001	rna53105
OG0002936	rna27190	rna17080
OG0002937	rna18728	rna33322
OG0002938	rna8695	rna20964
OG0002939	rna8032, rna32400	rna39119
OG0002940	rna8062	rna39174
OG0002941	rna8097	rna39245
OG0002942	rna8110	rna39274
OG0002943	rna8114	rna39281
OG0002944	rna8123	rna39298
OG0002945	rna8135	rna39317
OG0002946	rna8145	rna39335
OG0002947	rna8173	rna39380
OG0002948	rna8206	rna39453
OG0002949	rna5760	rna39578
OG0002950	rna5731	rna39634
OG0002951	rna5727	rna39640
OG0002952	rna5694	rna39687
OG0002953	rna11502	rna37373
OG0002954	rna11521	rna37398
OG0002955	rna11536	rna37424
OG0002956	rna11556	rna37447
OG0002957	rna11568	rna37474
OG0002958	rna11573	rna37485
OG0002959	rna11584	rna37505
OG0002960	rna11593	rna37527
OG0002961	rna11651	rna37611
OG0002962	rna11672	rna37650
OG0002963	rna11720	rna37077
OG0002964	rna11725	rna37063
OG0002965	rna17113	rna37018
OG0002966	rna17137	rna36973
OG0002967	rna17141	rna36970
OG0002968	rna34938	rna36920
OG0002969	rna22802	rna49785
OG0002970	rna10586	rna21596
OG0002971	rna3812	rna15365
OG0002972	rna11878	rna20474
OG0002973	rna16196	rna38354
OG0002974	rna31982	rna45349
OG0002975	rna18244	rna47598
OG0002976	rna27465	rna28884
OG0002977	rna23059	rna29041
OG0002978	rna21506	rna45009
OG0002979	rna21363	rna42481
OG0002980	rna30721	rna22065
OG0002981	rna31788	rna24802
OG0002982	rna22666	rna49630
OG0002983	rna34553	rna52341
OG0002984	rna29285	rna799
OG0002985	rna18218	rna47557
OG0002986	rna18217	rna47553
OG0002987	rna13598	rna22831
OG0002988	rna5447	rna31879
OG0002989	rna27209	rna18380
OG0002990	rna35560	rna18149
OG0002991	rna35535	rna18120
OG0002992	rna35515	rna18097
OG0002993	rna35508	rna18091
OG0002994	rna35502	rna18085
OG0002995	rna35496	rna18081
OG0002996	rna27946	rna40477
OG0002997	rna29743	rna17962
OG0002998	rna29816, rna29818	rna17889
OG0002999	rna29830	rna17874
OG0003000	rna29836	rna17867
OG0003001	rna29840	rna17859
OG0003002	rna14172	rna17801
OG0003003	rna14211	rna17736
OG0003004	rna14216	rna17731
OG0003005	rna14221, rna35431	rna17726
OG0003006	rna35438	rna17705
OG0003007	rna35466	rna17666
OG0003008	rna26832	rna17616
OG0003009	rna26919	rna17474
OG0003010	rna22872	rna13560
OG0003011	rna26973	rna17404
OG0003012	rna27019	rna17321
OG0003013	rna27037	rna17287
OG0003014	rna27054	rna17253
OG0003015	rna27055	rna17252
OG0003016	rna27093	rna17212
OG0003017	rna27146	rna17144
OG0003018	rna27168	rna17114
OG0003019	rna27170	rna17113
OG0003020	rna35106	rna49117
OG0003021	rna35112	rna54393, rna54392
OG0003022	rna31882	rna53711
OG0003023	rna6850	rna29386
OG0003024	rna6750	rna29274
OG0003025	rna23134	rna29165
OG0003026	rna23124	rna29149
OG0003028	rna15336	rna49413
OG0003029	rna15350	rna49432
OG0003030	rna15380	rna49458
OG0003031	rna15398	rna53154
OG0003032	rna15399	rna53155
OG0003034	rna30254	rna50189
OG0003035	rna30300	rna50121
OG0003036	rna30308	rna50108
OG0003037	rna30322	rna50081
OG0003038	rna30331	rna50065
OG0003039	rna30332, rna28685	rna50064
OG0003040	rna30339	rna50055
OG0003041	rna30865	rna31127
OG0003042	rna30382	rna49988
OG0003043	rna36000	rna49985
OG0003044	rna31889	rna45503
OG0003045	rna31908	rna45480
OG0003046	rna31912	rna45476
OG0003047	rna31968	rna45366
OG0003048	rna31973	rna45359
OG0003049	rna32040	rna45247
OG0003050	rna32043	rna45243
OG0003051	rna32061	rna45220
OG0003052	rna32068	rna45210
OG0003053	rna32077	rna45203
OG0003054	rna32080	rna45196
OG0003055	rna32103	rna45150
OG0003056	rna32106	rna45147
OG0003057	rna32124	rna45114
OG0003058	rna32135	rna45102
OG0003059	rna32155	rna45069
OG0003060	rna32160	rna45063
OG0003061	rna21520	rna45044
OG0003062	rna21518	rna45036
OG0003063	rna21479	rna44977
OG0003064	rna21446	rna53659, rna53639
OG0003065	rna21445	rna53640, rna53660
OG0003066	rna21440	rna53092
OG0003067	rna15430	rna54019, rna54017
OG0003068	rna21424	rna53050
OG0003069	rna21418	rna54197, rna54195
OG0003070	rna21417	rna54198, rna54196
OG0003071	rna21416, rna16022	rna53034
OG0003072	rna21391	rna52994
OG0003073	rna35204	rna53727, rna51992
OG0003074	rna10531	rna21512
OG0003075	rna9818	rna14252
OG0003076	rna17111	rna39013
OG0003077	rna35921	rna45627
OG0003078	rna28482	rna2959
OG0003079	rna24178	rna722
OG0003080	rna19979	rna52648, rna52620
OG0003081	rna19984	rna52615, rna52644
OG0003082	rna19988	rna52635, rna52606
OG0003083	rna20008	rna51459
OG0003084	rna20024	rna53950, rna53947
OG0003085	rna20025	rna53962, rna53969
OG0003086	rna20026	rna53934, rna53933
OG0003088	rna20101	rna34133
OG0003089	rna20105	rna34131
OG0003090	rna20122	rna34101
OG0003091	rna20127	rna34091
OG0003092	rna20189, rna20190	rna33998
OG0003093	rna20215	rna33975
OG0003094	rna20257	rna33911
OG0003095	rna20270	rna33889
OG0003096	rna20286	rna33866
OG0003097	rna20292	rna33858
OG0003098	rna20330	rna33782
OG0003099	rna20336	rna33774
OG0003100	rna20339	rna33769
OG0003101	rna20344	rna33756
OG0003102	rna20348	rna33747
OG0003103	rna20389	rna33706
OG0003104	rna4993	rna33692
OG0003105	rna4984	rna33683
OG0003106	rna4983	rna33682
OG0003107	rna4981	rna33676
OG0003108	rna4976	rna33670
OG0003109	rna4948	rna33624
OG0003110	rna4933	rna33602
OG0003111	rna4915	rna33580
OG0003112	rna4903	rna33570
OG0003113	rna4902	rna33567
OG0003114	rna4901	rna33566
OG0003115	rna4888	rna33551
OG0003116	rna4853	rna33512
OG0003117	rna4844	rna33500
OG0003118	rna4843	rna33499
OG0003119	rna4832	rna33469
OG0003120	rna4794	rna33414
OG0003121	rna18674	rna33382
OG0003122	rna18676	rna33380
OG0003123	rna18733, rna32348	rna33318
OG0003124	rna18751	rna33294
OG0003125	rna32320	rna54141
OG0003126	rna18568	rna38694
OG0003127	rna18553	rna38707
OG0003128	rna18537	rna38738
OG0003129	rna18468	rna38819
OG0003130	rna18450	rna38848
OG0003131	rna18355	rna47791
OG0003132	rna18345	rna47781
OG0003133	rna18329	rna54201, rna47766
OG0003134	rna18307	rna47729
OG0003135	rna8208, rna18306	rna47728
OG0003136	rna18291	rna47691
OG0003137	rna18269	rna47658
OG0003138	rna18265	rna47651
OG0003139	rna18256	rna47620
OG0003140	rna18239	rna47590
OG0003141	rna18194	rna47498
OG0003142	rna18182	rna47476
OG0003143	rna736	rna28963
OG0003144	rna776	rna28908
OG0003145	rna21821	rna4600
OG0003146	rna27473	rna45595, rna28893
OG0003147	rna27398	rna28767
OG0003148	rna27390	rna28759
OG0003149	rna28840	rna28660
OG0003150	rna11967	rna51734, rna51775
OG0003151	rna11965	rna51773, rna51732
OG0003152	rna11966	rna51774, rna51733
OG0003153	rna11949	rna51760, rna51725
OG0003154	rna11940	rna51716, rna51753
OG0003155	rna11936	rna51749, rna51712
OG0003156	rna11937	rna51750, rna51713
OG0003157	rna11935	rna51748, rna51711
OG0003158	rna11932	rna51746, rna51709
OG0003159	rna11929	rna51741, rna51705
OG0003160	rna11927	rna51703, rna51736
