Orthogroup	ursMar.longCDS.prots	ailMel.longCDS.prots
OG0000930	rna514	rna-XM_034663626.1
OG0000930	rna25653	rna-XM_034640968.1
OG0000931	rna524	rna-XM_034663333.1
OG0000931	rna25657	rna-XM_034639853.1
OG0000932	rna622	rna-XM_011234056.3
OG0000932	rna2866	rna-XM_019805065.2
OG0000933	rna645	rna-XM_034663430.1
OG0000933	rna25639	rna-XM_034641858.1
OG0000934	rna713, rna714	rna-XM_034663542.1
OG0000935	rna22774	rna-XM_034650102.1, rna-XM_002927252.2
OG0000936	rna8024	rna-XM_034667752.1
OG0000936	rna16358	rna-XM_034664004.1
OG0000937	rna8000	rna-XM_034668877.1
OG0000937	rna13629	rna-XM_034657036.1
OG0000938	rna7912	rna-XM_034667833.1
OG0000938	rna11984	rna-XM_034656401.1
OG0000939	rna7890	rna-XM_034667858.1
OG0000939	rna34305	rna-XM_034660000.1
OG0000940	rna7888	rna-XM_011225689.3
OG0000940	rna27336	rna-XM_002919942.4
OG0000941	rna7886	rna-XM_002919785.4
OG0000941	rna16746	rna-XM_019804187.2
OG0000942	rna32454	rna-XM_034655894.1
OG0000942	rna7868	rna-XM_034667877.1
OG0000943	rna12030	rna-XM_002917207.4
OG0000943	rna7689	rna-XM_034667896.1
OG0000944	rna22946	rna-XM_034656556.1
OG0000944	rna7671	rna-XM_034668898.1
OG0000945	rna20732	rna-XM_034655960.1
OG0000945	rna7606	rna-XM_034668902.1
OG0000946	rna11675	rna-XM_034647205.1
OG0000946	rna7590	rna-XM_034667971.1
OG0000947	rna11686	rna-XM_034646697.1
OG0000947	rna7584	rna-XM_019804740.1
OG0000948	rna31371	rna-XM_034668050.1
OG0000948	rna31373	rna-XM_011229599.3
OG0000949	rna11883	rna-XM_034669080.1
OG0000949	rna29433	rna-XM_034668114.1
OG0000950	rna33274	rna-XM_019796558.2
OG0000950	rna19717	rna-XM_019799774.2
OG0000951	rna33798	rna-XM_002925213.4
OG0000951	rna19718	rna-XM_034639807.1
OG0000952	rna33800	rna-XM_034668155.1
OG0000952	rna19719	rna-XM_034639864.1
OG0000953	rna11794	rna-XM_011228766.3
OG0000953	rna33823	rna-XM_034668177.1
OG0000954	rna33859	rna-XM_034668865.1
OG0000954	rna19814	rna-XM_019797661.2
OG0000955	rna9506	rna-XM_034668361.1
OG0000955	rna19786	rna-XM_002917372.4
OG0000956	rna22593	rna-XM_034659881.1
OG0000956	rna9756	rna-XM_019794956.2
OG0000957	rna22504	rna-XM_019808533.2
OG0000957	rna36195	rna-XM_011222913.3
OG0000958	rna27986	rna-XM_034653349.1, rna-XM_034660030.1
OG0000958	rna27984	rna-XM_034660029.1
OG0000959	rna10388	rna-XM_002918621.4, rna-XM_034651512.1, rna-XM_034652187.1
OG0000960	rna12643	rna-XM_034647918.1
OG0000960	rna1694	rna-XM_019807460.2
OG0000961	rna8515	rna-XM_019797136.2
OG0000961	rna4344	rna-XM_034648126.1
OG0000962	rna4444	rna-XM_034648285.1
OG0000962	rna26807	rna-XM_019805893.2
OG0000963	rna16337	rna-XM_034663993.1
OG0000963	rna34328	rna-XM_034657420.1
OG0000964	rna20751	rna-XM_034655948.1
OG0000964	rna34339	rna-XM_034657441.1
OG0000965	rna12106	rna-XM_011225077.3
OG0000965	rna34349	rna-XM_019804122.2
OG0000966	rna34392	rna-XM_034657490.1
OG0000966	rna34844	rna-XM_034657917.1
OG0000967	rna34444	rna-XM_034657577.1
OG0000967	rna34445	rna-XM_034657580.1
OG0000968	rna12117	rna-XM_002919303.4
OG0000968	rna34494	rna-XM_034657645.1
OG0000969	rna30965	rna-XM_019801916.2
OG0000969	rna29047	rna-XM_002912706.3
OG0000970	rna29098	rna-XM_034657928.1
OG0000970	rna13587	rna-XM_034657011.1
OG0000971	rna20495	rna-XM_034664609.1
OG0000971	rna26426	rna-XM_034658029.1
OG0000972	rna26423	rna-XM_034658037.1
OG0000972	rna23160	rna-XM_034666808.1
OG0000973	rna26286	rna-XM_011222807.3
OG0000973	rna26284	rna-XM_011222796.3
OG0000974	rna3615	rna-XM_019796131.2
OG0000974	rna26242	rna-XM_034657207.1
OG0000975	rna26171	rna-XM_034658309.1
OG0000975	rna3740	rna-XM_011225439.3
OG0000976	rna26090	rna-XM_034658384.1
OG0000976	rna6406	rna-XM_034670743.1
OG0000977	rna26083	rna-XM_034658391.1
OG0000977	rna5962	rna-XM_034667203.1
OG0000978	rna26065	rna-XM_034658404.1
OG0000978	rna7711	rna-XM_002928477.4
OG0000979	rna26044	rna-XM_034657214.1
OG0000979	rna28293	rna-XM_002915473.4
OG0000980	rna26015	rna-XM_034658470.1
OG0000980	rna27912	rna-XM_034644268.1
OG0000981	rna27242	rna-XM_002914122.4
OG0000981	rna25995	rna-XM_034658484.1
OG0000982	rna27247, rna25991	rna-XM_034658485.1, rna-XM_034645035.1
OG0000983	rna25334	rna-XM_011231373.3
OG0000983	rna28420	rna-XM_002913417.3
OG0000984	rna25335	rna-XM_034658504.1
OG0000984	rna25108	rna-XM_034643649.1
OG0000985	rna28393	rna-XM_034671268.1
OG0000985	rna25386	rna-XM_034658585.1
OG0000986	rna26862	rna-XM_034645962.1
OG0000986	rna25395	rna-XM_034658598.1
OG0000987	rna25397	rna-XM_034658606.1
OG0000987	rna5933	rna-XM_034641709.1
OG0000988	rna19523	rna-XM_034658803.1
OG0000988	rna3783	rna-XM_002918324.4
OG0000989	rna19486	rna-XM_034658822.1
OG0000989	rna3781	rna-XM_034643413.1
OG0000990	rna19478	rna-XM_002920689.4
OG0000990	rna25156	rna-XM_034644204.1
OG0000991	rna2518	rna-XM_034643201.1
OG0000992	rna2499	rna-XM_019800114.2
OG0000992	rna21689	rna-XM_002912411.4
OG0000993	rna21695	rna-XM_019793495.2
OG0000993	rna2491	rna-XM_002914165.4
OG0000994	rna21727	rna-XM_011217440.3
OG0000994	rna21726	rna-XM_034659100.1
OG0000995	rna21845	rna-XM_002926269.4
OG0000995	rna2603	rna-XM_034648627.1
OG0000996	rna32053	rna-XM_002916617.4
OG0000996	rna21863	rna-XM_002927662.4
OG0000997	rna21886	rna-XM_034659235.1
OG0000997	rna30775	rna-XM_002926466.4
OG0000998	rna14250	rna-XM_011225362.3
OG0000998	rna21995	rna-XM_002921484.4
OG0000999	rna7795	rna-XM_002919236.4
OG0000999	rna22055	rna-XM_011233704.3
OG0001000	rna32475	rna-XM_034655869.1
OG0001000	rna22106	rna-XM_002922338.4
OG0001001	rna5542	rna-XM_034672026.1
OG0001001	rna22220	rna-XM_034659581.1
OG0001002	rna22279	rna-XM_034659618.1
OG0001002	rna1449	rna-XM_034648593.1
OG0001003	rna22282	rna-XM_002924049.4
OG0001003	rna1463	rna-XM_034648584.1
OG0001004	rna22319	rna-XM_002914827.4
OG0001004	rna33415	rna-XM_034648514.1
OG0001005	rna1158	rna-XM_034642744.1
OG0001005	rna5	rna-XM_002922741.4
OG0001006	rna1155	rna-XM_011229154.3
OG0001006	rna13	rna-XM_019802053.2
OG0001007	rna86	rna-XM_034659977.1
OG0001007	rna29342	rna-XM_034650166.1
OG0001008	rna95	rna-XM_034659983.1
OG0001008	rna29368	rna-XM_019800056.2
OG0001009	rna20570	rna-XM_011221121.3, rna-XM_034650228.1, rna-XM_034651623.1, rna-XM_034651770.1, rna-XM_034651231.1
OG0001010	rna33745	rna-XM_034650330.1
OG0001010	rna33744, rna33743	rna-XM_034650068.1, rna-XM_034650090.1
OG0001011	rna32728, rna34159	rna-XM_034650323.1, rna-XM_019793784.2
OG0001011	rna32955	rna-XM_034651543.1, rna-XM_034653294.1
OG0001012	rna12863	rna-XM_019793188.2
OG0001012	rna11555	rna-XM_034647308.1
OG0001013	rna5292	rna-XM_011232602.3
OG0001013	rna2229	rna-XM_034643254.1
OG0001014	rna25739	rna-XM_034641610.1
OG0001014	rna2206	rna-XM_002926349.3
OG0001015	rna31936	rna-XM_011221663.3
OG0001015	rna2122	rna-XM_034642630.1
OG0001016	rna1984	rna-XM_034643072.1
OG0001016	rna5336	rna-XM_002914189.4
OG0001017	rna1710	rna-XM_011228915.3
OG0001017	rna1978	rna-XM_002917464.4
OG0001018	rna28693	rna-XM_034643092.1
OG0001018	rna25738	rna-XM_011224340.3
OG0001019	rna32050	rna-XM_011221547.3
OG0001019	rna28691	rna-XM_034643323.1
OG0001020	rna19073	rna-XM_034642181.1
OG0001020	rna16597	rna-XM_034640590.1
OG0001021	gene20009	id-LOC105235224
OG0001022	rna19163	rna-XM_034642839.1
OG0001022	rna16843	rna-XM_011229995.3
OG0001023	rna4856	rna-XM_034670158.1
OG0001023	rna19107	rna-XM_034642779.1
OG0001024	rna24278	rna-XM_034641941.1
OG0001024	rna21256	rna-XM_002915515.4
OG0001025	rna1100	rna-XM_034642580.1
OG0001025	rna11850	rna-XM_034669119.1
OG0001026	rna8346	rna-XM_034641572.1
OG0001026	rna1208	rna-XM_002912678.4
OG0001027	rna8349	rna-XM_034641573.1
OG0001027	rna1218	rna-XM_034642678.1
OG0001028	rna28995	rna-XM_019792711.2
OG0001029	rna5644	rna-XM_034642301.1
OG0001029	rna19659	rna-XM_034640143.1
OG0001030	rna3065	rna-XM_034651497.1, rna-XM_002923455.4
OG0001031	rna33088	rna-XM_034647021.1
OG0001031	rna33090, rna33089	rna-XM_034650583.1
OG0001032	rna4870	rna-XM_034670148.1
OG0001032	rna16576	rna-XM_011223427.3
OG0001033	rna25801	rna-XM_034665073.1
OG0001033	rna16725	rna-XM_034640509.1
OG0001034	rna792	rna-XM_011233310.3
OG0001034	rna18259	rna-XM_034670635.1
OG0001035	rna18598	rna-XM_019807751.2
OG0001035	rna800	rna-XM_034639977.1
OG0001036	rna867	rna-XM_002916823.4
OG0001036	rna6287	rna-XM_034669582.1
OG0001037	rna923	rna-XM_034640027.1
OG0001037	rna12855	rna-XM_002913152.4
OG0001038	rna18965	rna-XM_034672885.1
OG0001038	rna23378	rna-XM_034641728.1
OG0001039	rna23390	rna-XM_034640776.1
OG0001039	rna23389	rna-XM_002922142.4
OG0001040	rna18821	rna-XM_011230506.3
OG0001040	rna23394	rna-XM_034639818.1
OG0001041	rna14652	rna-XM_002919751.4
OG0001041	rna12791	rna-XM_034643853.1
OG0001042	rna31155	rna-XM_002929333.2
OG0001042	rna14672	rna-XM_002928777.4
OG0001043	rna14684	rna-XM_034639740.1
OG0001043	rna26259	rna-XM_034652005.1
OG0001044	rna14753	rna-XM_019805169.2
OG0001044	rna20119	rna-XM_019804821.2
OG0001045	rna14922	rna-XM_011225802.3
OG0001045	rna5696	rna-XM_011237660.3
OG0001046	rna5721	rna-XM_002923131.4
OG0001046	rna14942	rna-XM_034640335.1
OG0001047	rna5728	rna-XM_034646930.1
OG0001047	rna14998	rna-XM_034640253.1
OG0001048	rna15024	rna-XM_034641653.1
OG0001048	rna18483	rna-XM_034670410.1
OG0001049	rna20062	rna-XM_034669767.1
OG0001050	rna15148	rna-XM_011224635.2
OG0001050	rna20021	rna-XM_034669713.1
OG0001051	rna15156	rna-XM_034641045.1
OG0001051	rna28098	rna-XM_034644059.1
OG0001052	rna21287	rna-XM_002915524.4
OG0001052	rna31715	rna-XM_034648370.1
OG0001053	rna19828	rna-XM_034641589.1
OG0001053	rna11790	rna-XM_002922291.4
OG0001054	rna25628	rna-XM_034641601.1
OG0001054	rna11707	rna-XM_034647338.1
OG0001055	rna12356	rna-XM_019795843.2
OG0001055	rna25685	rna-XM_034641727.1
OG0001056	rna14412	rna-XM_011232510.3
OG0001056	rna25690	rna-XM_034640389.1
OG0001057	rna2566	rna-XM_034648393.1
OG0001057	rna25711	rna-XM_034641057.1
OG0001058	rna25716	rna-XM_034640285.1
OG0001058	rna31925	rna-XM_019796927.2
OG0001059	rna33040	rna-XM_034641670.1
OG0001059	rna1530	rna-XM_002916452.4
OG0001060	rna8060	rna-XM_034646679.1
OG0001060	rna19097	rna-XM_034650381.1
OG0001061	rna8095	rna-XM_034646867.1
OG0001061	rna8094	rna-XM_002924474.4
OG0001062	rna27744	rna-XM_019795793.2
OG0001062	rna8105	rna-XM_034647180.1
OG0001063	rna8160	rna-XM_011219816.3
OG0001064	rna34925	rna-XM_002920318.4
OG0001064	rna34927	rna-XM_002920319.4
OG0001065	rna15364, rna15365	rna-XM_034650356.1, rna-XM_011229261.1, rna-XM_034651939.1
OG0001066	rna35769	rna-XM_002931248.4
OG0001066	rna35768	rna-XM_002931252.1
OG0001067	rna27224	rna-XM_034646041.1
OG0001067	rna35080	rna-XM_034645367.1
OG0001068	rna27802	rna-XM_002912458.4
OG0001068	rna35545	rna-XM_002922229.4
OG0001069	rna31859	rna-XM_034646107.1
OG0001069	rna14177	rna-XM_019795326.2
OG0001070	rna35468	rna-XM_034646078.1
OG0001070	rna35840	rna-XM_011220930.3
OG0001071	rna26947	rna-XM_019807931.2
OG0001071	rna31025	rna-XM_034670712.1
OG0001072	rna26993	rna-XM_034650658.1, rna-XM_034652989.1, rna-XM_034651138.1, rna-XM_034650940.1, rna-XM_034650978.1, rna-XM_019802930.2
OG0001073	rna27051	rna-XM_011227859.3
OG0001073	rna30741	rna-XM_034665564.1
OG0001074	rna6848	rna-XM_034645911.1
OG0001075	rna6792	rna-XM_019804759.2
OG0001075	rna25196	rna-XM_034643958.1
OG0001076	rna28234	rna-XM_002927658.4
OG0001076	rna23125	rna-XM_019802824.2
OG0001077	rna23121	rna-XM_034644686.1
OG0001077	rna28218	rna-XM_034643724.1
OG0001078	rna18971	rna-XM_034647002.1
OG0001078	rna23115	rna-XM_034646294.1
OG0001079	rna23053	rna-XM_034645689.1
OG0001079	rna27935	rna-XM_034643778.1
OG0001080	rna15257	rna-XM_034644897.1
OG0001080	rna15258	rna-XM_002926867.4, rna-XM_002926850.4
OG0001081	rna15383	rna-XM_034645878.1
OG0001081	rna15385	rna-XM_034646293.1, rna-XM_034650838.1
OG0001082	rna32134	rna-XM_034644887.1
OG0001082	rna32128	rna-XM_034645864.1
OG0001083	rna25095	rna-XM_034643911.1
OG0001083	rna32157	rna-XM_019809980.2
OG0001085	rna26632	rna-XM_002924639.3
OG0001086	rna34019, rna34018	rna-XM_002931010.4, rna-XM_002931008.4, rna-XM_034667724.1
OG0001087	rna20080	rna-XM_034669774.1
OG0001087	rna20073	rna-XM_034669769.1
OG0001088	rna20140	rna-XM_034669860.1
OG0001088	rna5493	rna-XM_019796432.2
OG0001089	rna27809	rna-XM_002912449.4
OG0001089	rna20223	rna-XM_002927301.4
OG0001090	rna20308	rna-XM_034669991.1
OG0001090	rna4969	rna-XM_034670092.1
OG0001091	rna12762	rna-XM_011232821.3
OG0001091	rna4929	rna-XM_011231773.3
OG0001092	rna18509	rna-XM_002919693.4
OG0001092	rna25246	rna-XM_034643899.1
OG0001093	rna25265	rna-XM_002927026.4
OG0001093	rna18432	rna-XM_034670471.1
OG0001094	rna28140	rna-XM_034643615.1
OG0001094	rna18230	rna-XM_002920174.4
OG0001095	rna28869	rna-XM_002927551.4
OG0001095	rna12953	rna-XM_002924212.4
OG0001096	rna16263	rna-XM_002927613.4
OG0001096	rna31068	rna-XM_034659194.1
OG0001097	rna8686	rna-XM_002925335.4
OG0001097	rna8687	rna-XM_002925336.4
OG0001098	rna13227	rna-XM_034652582.1, rna-XM_034652510.1, rna-XM_034650925.1, rna-XM_034652529.1, rna-XM_034663799.1, rna-XM_002922882.4
OG0001099	rna10742	rna-XM_034665641.1
OG0001099	rna10741	rna-XM_034665640.1
OG0001100	rna10731	rna-XM_034665647.1
OG0001100	rna10733	rna-XM_034652919.1, rna-XM_002922024.4
OG0001101	rna33239	rna-XM_034655179.1
OG0001101	rna8389	rna-XM_034666038.1
OG0001102	rna8471	rna-XM_011221669.3
OG0001102	rna24081	rna-XM_011236787.3
OG0001103	rna30126	rna-XM_034666394.1
OG0001103	rna12257	rna-XM_034656175.1
OG0001104	rna33773	rna-XM_002930703.4
OG0001104	rna33778	rna-XM_002930697.4, rna-XM_002930698.2
OG0001105	rna23504	rna-XM_034671897.1
OG0001105	rna34042	rna-XM_019805672.2
OG0001106	rna35863, rna35864	rna-XM_002916175.4
OG0001106	rna35862	rna-XM_002916174.2
OG0001107	rna35823	rna-XM_034666548.1
OG0001107	rna25106	rna-XM_034643637.1
OG0001108	rna1900	rna-XM_034666760.1
OG0001108	rna20691	rna-XM_034664390.1
OG0001109	rna1901	rna-XM_011220937.3
OG0001109	rna5289	rna-XM_034667184.1
OG0001110	rna1909	rna-XM_034666777.1
OG0001110	rna20546	rna-XM_034664532.1
OG0001111	rna1929	rna-XM_002924844.4
OG0001111	rna20642	rna-XM_002915947.4
OG0001112	rna23210	rna-XM_002920796.4
OG0001112	rna26642	rna-XM_034663755.1
OG0001113	rna20592	rna-XM_002919998.4
OG0001113	rna4668	rna-XM_034666982.1
OG0001114	rna20587	rna-XM_034664491.1
OG0001114	rna4669	rna-XM_034666986.1
OG0001115	rna3874	rna-XM_002920644.4
OG0001115	rna4722	rna-XM_034667019.1
OG0001116	rna5319	rna-XM_034667208.1
OG0001116	rna5316	rna-XM_034667670.1
OG0001117	rna22767	rna-XM_034667678.1
OG0001117	rna20488	rna-XM_034664622.1
OG0001118	rna18119	rna-XM_034667578.1
OG0001118	rna16476	rna-XM_034664097.1
OG0001119	rna34769	rna-XM_034672024.1
OG0001119	rna31216	rna-XM_034660734.1
OG0001120	rna3020	rna-XM_034664135.1
OG0001120	rna30625	rna-XM_034671596.1
OG0001121	rna27812	rna-XM_002912447.4
OG0001121	rna16076	rna-XM_034671213.1
OG0001122	rna12432	rna-XM_011224518.3
OG0001122	rna9813	rna-XM_034672118.1
OG0001123	rna32485	rna-XM_034655866.1
OG0001123	rna9810	rna-XM_011221936.3
OG0001124	rna30034	rna-XM_034671429.1
OG0001124	rna30038	rna-XM_034671667.1
OG0001125	rna32533	rna-XM_034655823.1
OG0001125	rna14342	rna-XM_011219098.3
OG0001126	rna23570, rna12962	rna-XM_011231045.3
OG0001127	rna23524	rna-XM_002921755.4
OG0001127	rna12241	rna-XM_034656190.1
OG0001128	rna23467	rna-XM_019808911.2
OG0001128	rna23471	rna-XM_019808910.2
OG0001129	rna2953	rna-XM_011218156.3
OG0001129	rna2951	rna-XM_034672153.1
OG0001130	rna4599	rna-XM_011219256.3
OG0001130	rna10347	rna-XM_002930738.4
OG0001131	rna30789	rna-XM_002931162.4
OG0001131	rna30792	rna-XM_034664216.1
OG0001132	rna20451	rna-XM_011219698.3
OG0001132	rna20452	rna-XM_034664657.1
OG0001133	rna29596	rna-XM_002919110.4
OG0001133	rna29630	rna-XM_034665136.1
OG0001134	rna29508	rna-XM_034665250.1
OG0001134	rna29505	rna-XM_011220562.3
OG0001135	rna6564	rna-XM_034663805.1
OG0001135	rna12207	rna-XM_034655684.1, rna-XM_002924688.1
OG0001136	rna36058	rna-XM_034653428.1
OG0001136	rna36059, rna35428	rna-XM_011217964.3
OG0001137	rna31766	rna-XM_002921032.4
OG0001137	rna31764	rna-XM_034648542.1
OG0001138	gene24363	id-LOC105235011
OG0001139	rna32251	rna-XM_019792732.2
OG0001139	rna32250	rna-XM_019792683.2
OG0001140	rna33482	rna-XM_019803969.2
OG0001140	rna33483	rna-XM_034647768.1
OG0001141	rna33196	rna-XM_034648400.1
OG0001141	rna32302, rna33195	rna-XM_034651736.1
OG0001142	rna33263	rna-XM_002925877.4
OG0001142	rna33265	rna-XM_034655423.1
OG0001143	rna27706	rna-XM_011220311.3
OG0001143	rna23843	rna-XM_034656787.1
OG0001144	rna23841	rna-XM_034656798.1
OG0001144	rna23840	rna-XM_034656877.1
OG0001145	rna10374	rna-XM_034657080.1
OG0001145	rna31017	rna-XM_034659631.1
OG0001146	rna3049	rna-XM_019796512.1
OG0001146	rna3050	rna-XM_002916349.3
OG0001147	rna6323, rna14676	rna-XM_019799685.2
OG0001148	rna6367	rna-XM_034670362.1
OG0001148	rna6364	rna-XM_034670359.1
OG0001149	rna18885	rna-XM_011230960.3
OG0001149	rna18886	rna-XM_002924161.4
OG0001150	rna19200, rna19199	rna-XM_019794025.1, rna-XM_034652326.1
OG0001151	rna32344	rna-XM_002930262.2
OG0001152	rna35728	rna-XM_002929841.1
OG0001152	rna35729	rna-XM_034655680.1
OG0001153	rna35741	rna-XM_019793777.2
OG0001154	rna35743, rna35742	rna-XM_034655709.1
OG0001154	rna35744, rna34590	rna-XM_002930560.4
OG0001155	rna35761	rna-XM_002930421.4
OG0001156	rna12311	rna-XM_002912559.4
OG0001156	rna12312	rna-XM_002912560.4
OG0001164	rna34893	rna-XM_034652733.1, rna-XM_034651159.1, rna-XM_034650280.1, rna-XM_034650436.1, rna-XM_002921010.4
OG0001165	rna29411	rna-XM_034650654.1, rna-XM_034651853.1, rna-XM_002918335.4, rna-XM_034660193.1
OG0001166	rna15680	rna-XM_034652261.1, rna-XM_034652049.1, rna-XM_034652068.1, rna-XM_034651212.1, rna-XM_002921868.3
OG0001167	rna15513	rna-XM_002930355.4
OG0001167	rna22588	rna-XM_002914987.4
OG0001168	rna21117	rna-XM_034651558.1
OG0001169	rna21066	rna-XM_034652079.1, rna-XM_002931373.4, rna-XM_034655331.1
OG0001170	rna21051	rna-XM_002927839.4
OG0001171	rna18978	rna-XM_034645052.1
OG0001171	rna20981	rna-XM_002915740.4
OG0001172	rna11363	rna-XM_034653697.1
OG0001172	rna31110	rna-XM_034658846.1
OG0001173	rna28461	rna-XM_034671934.1
OG0001173	rna26538	rna-XM_011224988.3
OG0001174	rna26576, rna26577	rna-NM_001374249.1
OG0001174	rna12722	rna-XM_034648196.1
OG0001175	rna16998	rna-XM_002919345.4
OG0001176	rna16940	rna-XM_034641904.1
OG0001176	rna16941	rna-XM_034651380.1, rna-XM_034641900.1
OG0001177	rna17196	rna-XM_034642051.1
OG0001177	rna3676	rna-XM_034644300.1
OG0001178	rna7058	rna-XM_034642243.1
OG0001178	rna32667	rna-XM_034643926.1
OG0001179	rna7266	rna-XM_019809435.2
OG0001179	rna23741	rna-XM_034648857.1
OG0001180	rna7531	rna-XM_034643657.1, rna-XM_019798416.2
OG0001181	rna7568	rna-XM_019802140.2
OG0001182	rna15994	rna-XM_034672292.1
OG0001182	rna11071	rna-XM_019805888.2
OG0001183	rna3888	rna-XM_034650545.1, rna-XM_034651002.1, rna-XM_034651008.1, rna-XM_034641068.1
OG0001184	rna15132	rna-XM_011224704.3, rna-XM_034651152.1, rna-XM_034650250.1
OG0001185	rna21841	rna-XM_002921806.4
OG0001186	rna32917, rna29246	rna-XM_034650429.1, rna-XM_034650360.1
OG0001186	rna32919	rna-XM_034638064.1, rna-XM_011237855.2
OG0001187	rna2370	rna-XM_034650488.1, rna-XM_034650621.1, rna-XM_034650640.1, rna-XM_034650895.1, rna-XM_019797269.2
OG0001188	rna7941	rna-XM_034651293.1, rna-NM_001304930.1
OG0001188	rna19521	rna-XM_034651181.1, rna-XM_034651201.1
OG0001189	rna7843	rna-XM_034650581.1, rna-XM_034650490.1, rna-XM_034650968.1, rna-XM_034652668.1, rna-XM_011225407.3
OG0001190	rna31195, rna31197	rna-XM_034637893.1
OG0001191	rna8992	rna-XM_034652209.1, rna-XM_034652561.1, rna-XM_034652254.1, rna-XM_034638576.1, rna-XM_034652179.1
OG0001192	rna26387	rna-XM_034651081.1, rna-XM_034651405.1, rna-XM_002912733.4
OG0001193	rna20259	rna-XM_011233080.3
OG0001193	rna9162	rna-XM_019800430.1
OG0001194	rna16619	rna-XM_002912309.4
OG0001194	rna9263	rna-XM_034637788.1
OG0001195	rna6579, rna33617	rna-XM_034650325.1, rna-XM_034638002.1, rna-XM_034650232.1, rna-XM_034672368.1
OG0001196	rna16756	rna-XM_034638202.1, rna-XM_019804193.2
OG0001197	rna29227	rna-XM_034639497.1
OG0001198	rna29230	rna-XM_034639540.1
OG0001198	rna8181	rna-XM_034647033.1
OG0001199	rna29239	rna-XM_034639539.1
OG0001199	rna29244, rna29245	rna-XM_034639535.1
OG0001200	rna32791	rna-XM_034651539.1, rna-XM_034651049.1, rna-XM_034651051.1, rna-XM_034651048.1, rna-NM_001304854.1
OG0001201	rna32830	rna-XM_034650290.1, rna-XM_034650337.1
OG0001201	rna23663	rna-XM_034650363.1, rna-XM_034638107.1
OG0001202	rna4272	rna-XM_034639149.1
OG0001203	rna4235	rna-XM_011237874.3
OG0001204	rna3940	rna-XM_034672888.1, rna-XM_011237746.3
OG0001205	rna17656	rna-XM_034662904.1
OG0001206	rna24904	rna-XM_034639357.1
OG0001206	rna27752	rna-XM_034661871.1
OG0001207	rna24845	rna-XM_034638961.1
OG0001207	rna31685	rna-XM_019799247.2
OG0001208	rna13905	rna-XM_034638571.1, rna-XM_011220460.3
OG0001209	rna10195	rna-XM_034639606.1
OG0001209	rna31668	rna-XM_034655676.1
OG0001210	rna7580	rna-XM_002925117.4, rna-XM_034650889.1, rna-XM_034651407.1, rna-XM_034651237.1
OG0001211	rna17796	rna-XM_034649891.1
OG0001211	rna24981	rna-XM_019803562.2
OG0001212	rna25020	rna-XM_034651921.1, rna-XM_034651838.1, rna-XM_034651851.1
OG0001213	rna31577	rna-XM_034652365.1, rna-XM_034652088.1, rna-XM_034651489.1, rna-XM_034652221.1, rna-XM_002914240.4
OG0001214	rna33733	rna-XM_034666459.1
OG0001214	rna33737	rna-XM_002931295.4
OG0001214	rna33734	rna-XM_034666460.1
OG0001215	gene21083	rna-XM_034652871.1, id-LOC105235358, id-LOC117798902
