Orthogroup	ursMar.longCDS.prots	ursAme.longCDS.prots
OG0000580	rna19349	transcript_ENSUAMT00000028244
OG0000581	rna19327	transcript_ENSUAMT00000031807
OG0000581	rna22710	transcript_ENSUAMT00000028598
OG0000582	rna10288	transcript_ENSUAMT00000028637
OG0000582	rna7942	transcript_ENSUAMT00000027636
OG0000583	rna5787	transcript_ENSUAMT00000033250
OG0000583	rna4609	transcript_ENSUAMT00000041852, transcript_ENSUAMT00000000093
OG0000584	rna7342	transcript_ENSUAMT00000036091
OG0000584	rna25842	transcript_ENSUAMT00000019356, transcript_ENSUAMT00000015411
OG0000585	rna6212	transcript_ENSUAMT00000010953
OG0000585	rna7408	transcript_ENSUAMT00000009023, transcript_ENSUAMT00000015697
OG0000586	rna7533, rna7551	transcript_ENSUAMT00000039361
OG0000586	rna7534	transcript_ENSUAMT00000013035
OG0000587	rna11155	transcript_ENSUAMT00000035417
OG0000587	rna11154	transcript_ENSUAMT00000035419
OG0000589	rna6171	transcript_ENSUAMT00000026316
OG0000589	rna10846	transcript_ENSUAMT00000015271
OG0000590	rna2970	transcript_ENSUAMT00000040715
OG0000590	rna29633	transcript_ENSUAMT00000013239
OG0000591	rna11714	transcript_ENSUAMT00000006691
OG0000592	rna12626	transcript_ENSUAMT00000023708
OG0000592	rna32058	transcript_ENSUAMT00000039502
OG0000593	rna29395, rna17485	transcript_ENSUAMT00000002790
OG0000594	rna32432	transcript_ENSUAMT00000011650
OG0000594	rna31047	transcript_ENSUAMT00000027310
OG0000595	rna16789	transcript_ENSUAMT00000012716
OG0000595	rna30456	transcript_ENSUAMT00000040351, transcript_ENSUAMT00000014767
OG0000596	rna33623	transcript_ENSUAMT00000026936
OG0000596	rna20280	transcript_ENSUAMT00000015827
OG0000597	rna6634	transcript_ENSUAMT00000019473
OG0000597	rna392	transcript_ENSUAMT00000041393, transcript_ENSUAMT00000041392
OG0000598	rna6607	transcript_ENSUAMT00000017165
OG0000598	rna16566	transcript_ENSUAMT00000018675
OG0000599	rna29200	transcript_ENSUAMT00000002811
OG0000599	rna29195	transcript_ENSUAMT00000002788
OG0000601	rna23682	transcript_ENSUAMT00000006739
OG0000601	rna23689	transcript_ENSUAMT00000006749
OG0000601	rna23692	transcript_ENSUAMT00000006751
OG0000602	rna4302	transcript_ENSUAMT00000014719
OG0000602	rna10653	transcript_ENSUAMT00000036259
OG0000603	rna14158	transcript_ENSUAMT00000004475
OG0000603	rna4122	transcript_ENSUAMT00000014829
OG0000604	rna31080	transcript_ENSUAMT00000013581
OG0000604	rna32689	transcript_ENSUAMT00000017063
OG0000605	rna8872	transcript_ENSUAMT00000031262
OG0000605	rna8874	transcript_ENSUAMT00000031266
OG0000606	rna32168	transcript_ENSUAMT00000024596
OG0000607	rna24772	transcript_ENSUAMT00000023918
OG0000607	rna25570	transcript_ENSUAMT00000005781
OG0000608	rna33565	transcript_ENSUAMT00000032702
OG0000608	rna24629	transcript_ENSUAMT00000022671
OG0000609	rna25003	transcript_ENSUAMT00000028764
OG0000609	rna1078	transcript_ENSUAMT00000008134
OG0000610	rna9436	transcript_ENSUAMT00000005189
OG0000610	rna25011	transcript_ENSUAMT00000037495
OG0000611	rna31713	transcript_ENSUAMT00000034922
OG0000611	rna25021	transcript_ENSUAMT00000029290
OG0000612	rna12812	transcript_ENSUAMT00000040238
OG0000613	rna6396	transcript_ENSUAMT00000032064
OG0000613	rna19733	transcript_ENSUAMT00000031272
OG0000614	rna27821	transcript_ENSUAMT00000021313
OG0000614	rna15503	transcript_ENSUAMT00000038502
OG0000615	rna17824	transcript_ENSUAMT00000012200
OG0000615	rna32711	transcript_ENSUAMT00000041127
OG0000616	rna32721	transcript_ENSUAMT00000038083
OG0000616	rna31648	transcript_ENSUAMT00000019652, transcript_ENSUAMT00000004669, transcript_ENSUAMT00000032613
OG0000617	rna31633	transcript_ENSUAMT00000020564, transcript_ENSUAMT00000015559
OG0000617	rna31632	transcript_ENSUAMT00000040588
OG0000618	rna33302, rna32323	transcript_ENSUAMT00000015535
OG0000618	rna173, rna35888	transcript_ENSUAMT00000041279
OG0000619	rna27979	transcript_ENSUAMT00000016150
OG0000619	rna18560	transcript_ENSUAMT00000005271, transcript_ENSUAMT00000005608
OG0000620	rna10284	transcript_ENSUAMT00000002180
OG0000620	rna25457	transcript_ENSUAMT00000006001
OG0000621	rna6033	transcript_ENSUAMT00000000126
OG0000621	rna22636	transcript_ENSUAMT00000016772
OG0000622	rna4502	transcript_ENSUAMT00000013701
OG0000622	rna32742	transcript_ENSUAMT00000010055
OG0000623	rna23642	transcript_ENSUAMT00000018639
OG0000624	rna3102	transcript_ENSUAMT00000022396
OG0000624	rna4572, rna23646	transcript_ENSUAMT00000033483
OG0000625	rna6829	transcript_ENSUAMT00000035308, transcript_ENSUAMT00000016663
OG0000625	rna32220	transcript_ENSUAMT00000022950
OG0000626	rna32213	transcript_ENSUAMT00000006882
OG0000626	rna14353	transcript_ENSUAMT00000028915
OG0000627	rna24248	transcript_ENSUAMT00000039382
OG0000627	rna17252	transcript_ENSUAMT00000008021
OG0000629	rna6239	transcript_ENSUAMT00000020863
OG0000629	rna14596	transcript_ENSUAMT00000010499
OG0000630	rna9772	transcript_ENSUAMT00000021864
OG0000630	rna17347	transcript_ENSUAMT00000004680
OG0000631	rna25807	transcript_ENSUAMT00000020009
OG0000631	rna17603	transcript_ENSUAMT00000022842
OG0000632	rna34595	transcript_ENSUAMT00000029747
OG0000632	rna34596	transcript_ENSUAMT00000029750
OG0000633	rna10378	transcript_ENSUAMT00000041595
OG0000633	rna14414, rna33401	transcript_ENSUAMT00000000359
OG0000634	rna31524	transcript_ENSUAMT00000006859
OG0000634	rna34431	transcript_ENSUAMT00000037009
OG0000635	rna34495	transcript_ENSUAMT00000007318
OG0000635	rna28648	transcript_ENSUAMT00000008561
OG0000636	rna11716	transcript_ENSUAMT00000016677
OG0000636	rna28545	transcript_ENSUAMT00000035467
OG0000637	rna24313	transcript_ENSUAMT00000021157
OG0000638	rna33688	transcript_ENSUAMT00000004914, transcript_ENSUAMT00000006839, transcript_ENSUAMT00000005047
OG0000638	rna33694	transcript_ENSUAMT00000004146, transcript_ENSUAMT00000019435
OG0000639	rna5209	transcript_ENSUAMT00000040385
OG0000639	rna20719	transcript_ENSUAMT00000035225
OG0000640	rna5092	transcript_ENSUAMT00000010888, transcript_ENSUAMT00000002614, transcript_ENSUAMT00000002075
OG0000641	rna36093	transcript_ENSUAMT00000010666
OG0000642	rna3367	transcript_ENSUAMT00000018004
OG0000642	rna1024	transcript_ENSUAMT00000000883
OG0000643	rna17409	transcript_ENSUAMT00000037798, transcript_ENSUAMT00000016352
OG0000643	rna12489	transcript_ENSUAMT00000037799
OG0000644	rna5471	transcript_ENSUAMT00000037998
OG0000644	rna17701	transcript_ENSUAMT00000015172
OG0000645	rna21638	transcript_ENSUAMT00000023706
OG0000645	rna390	transcript_ENSUAMT00000034576, transcript_ENSUAMT00000041383
OG0000646	rna6504	transcript_ENSUAMT00000033279
OG0000646	rna592	transcript_ENSUAMT00000025979
OG0000647	rna11969	transcript_ENSUAMT00000008728
OG0000647	rna7920	transcript_ENSUAMT00000013853
OG0000648	rna7905	transcript_ENSUAMT00000009261
OG0000648	rna2816	transcript_ENSUAMT00000000612
OG0000649	rna29028	transcript_ENSUAMT00000007768
OG0000649	rna7838	transcript_ENSUAMT00000000523
OG0000650	rna33813	transcript_ENSUAMT00000008471
OG0000650	rna9873	transcript_ENSUAMT00000020936
OG0000651	rna20534	transcript_ENSUAMT00000005222
OG0000652	rna22472	transcript_ENSUAMT00000023498
OG0000652	rna9721	transcript_ENSUAMT00000031344
OG0000653	rna1628	transcript_ENSUAMT00000015400
OG0000653	rna28712	transcript_ENSUAMT00000011997
OG0000654	rna32413	transcript_ENSUAMT00000020641
OG0000655	rna8513	transcript_ENSUAMT00000020517
OG0000655	rna8514	transcript_ENSUAMT00000016458
OG0000656	rna27928	transcript_ENSUAMT00000019538
OG0000657	rna12568	transcript_ENSUAMT00000002403
OG0000657	rna12567	transcript_ENSUAMT00000003572
OG0000658	rna34351	transcript_ENSUAMT00000018586
OG0000659	rna34371	transcript_ENSUAMT00000006185
OG0000659	rna34354, rna34359	transcript_ENSUAMT00000014625
OG0000660	rna20508	transcript_ENSUAMT00000013869
OG0000660	rna34474	transcript_ENSUAMT00000033538
OG0000661	rna30950	transcript_ENSUAMT00000020689
OG0000661	rna11641	transcript_ENSUAMT00000036944
OG0000662	rna26265	transcript_ENSUAMT00000037359
OG0000662	rna26264	transcript_ENSUAMT00000037362
OG0000662	rna26261	transcript_ENSUAMT00000037364
OG0000663	rna28432	transcript_ENSUAMT00000009812
OG0000663	rna26185	transcript_ENSUAMT00000025381
OG0000664	rna25891	transcript_ENSUAMT00000014688
OG0000664	rna26181	transcript_ENSUAMT00000013968
OG0000665	rna19455	transcript_ENSUAMT00000027101
OG0000665	rna35198, rna28488	transcript_ENSUAMT00000003895
OG0000666	rna20863	transcript_ENSUAMT00000008278
OG0000666	rna20862	transcript_ENSUAMT00000002998, transcript_ENSUAMT00000003693
OG0000667	rna2413	transcript_ENSUAMT00000012838
OG0000667	rna21666	transcript_ENSUAMT00000015346
OG0000668	rna22040	transcript_ENSUAMT00000035432
OG0000668	rna9766	transcript_ENSUAMT00000021860
OG0000669	rna22322	transcript_ENSUAMT00000021429
OG0000669	rna33408	transcript_ENSUAMT00000014466
OG0000670	rna22491	transcript_ENSUAMT00000015351
OG0000670	rna1249	transcript_ENSUAMT00000028364
OG0000671	rna23998	transcript_ENSUAMT00000041613
OG0000671	rna22516	transcript_ENSUAMT00000036927
OG0000672	rna25600	transcript_ENSUAMT00000028977
OG0000672	rna22522	transcript_ENSUAMT00000037028
OG0000673	rna755	transcript_ENSUAMT00000023237
OG0000673	rna756	transcript_ENSUAMT00000023234
OG0000674	rna35205	transcript_ENSUAMT00000029477
OG0000674	rna18074	transcript_ENSUAMT00000020202
OG0000675	rna30330	transcript_ENSUAMT00000039975
OG0000676	rna1313	transcript_ENSUAMT00000025959
OG0000677	rna32604	transcript_ENSUAMT00000020806
OG0000677	rna32603	transcript_ENSUAMT00000020804
OG0000678	rna16237	transcript_ENSUAMT00000021079
OG0000678	rna2472	transcript_ENSUAMT00000031104
OG0000679	rna1594	transcript_ENSUAMT00000021252
OG0000679	rna2343	transcript_ENSUAMT00000016294
OG0000680	rna36276	transcript_ENSUAMT00000038195
OG0000680	rna1658	transcript_ENSUAMT00000041122
OG0000681	rna5599	transcript_ENSUAMT00000002384
OG0000681	rna21312, rna19640	transcript_ENSUAMT00000040887
OG0000682	rna19990, rna19991, rna16710	transcript_ENSUAMT00000018691
OG0000683	rna16830	transcript_ENSUAMT00000025067
OG0000683	rna32113	transcript_ENSUAMT00000007556
OG0000684	rna23372	transcript_ENSUAMT00000015655
OG0000684	rna23370	transcript_ENSUAMT00000034972
OG0000685	rna3595	transcript_ENSUAMT00000020672
OG0000685	rna14983	transcript_ENSUAMT00000005335
OG0000686	rna15140	transcript_ENSUAMT00000024078
OG0000686	rna1692	transcript_ENSUAMT00000041804
OG0000687	rna28093	transcript_ENSUAMT00000010265
OG0000687	rna15157	transcript_ENSUAMT00000016235
OG0000688	rna8264	transcript_ENSUAMT00000001385
OG0000688	rna29362	transcript_ENSUAMT00000040026, transcript_ENSUAMT00000000213
OG0000689	rna25749, rna33005	transcript_ENSUAMT00000003663
OG0000689	rna31911	transcript_ENSUAMT00000021555
OG0000690	rna32142	transcript_ENSUAMT00000028420
OG0000690	rna29759	transcript_ENSUAMT00000002133
OG0000691	rna35602	transcript_ENSUAMT00000032864
OG0000691	rna21517	transcript_ENSUAMT00000030819
OG0000692	rna14162, rna32403	transcript_ENSUAMT00000011162
OG0000692	rna31877	transcript_ENSUAMT00000040312
OG0000693	rna35833	transcript_ENSUAMT00000009360
OG0000693	rna35460	transcript_ENSUAMT00000017846
OG0000694	rna26834	transcript_ENSUAMT00000025059
OG0000694	rna4707	transcript_ENSUAMT00000038900
OG0000695	rna32086	transcript_ENSUAMT00000006045
OG0000695	rna32085	transcript_ENSUAMT00000021024
OG0000696	rna22821	transcript_ENSUAMT00000004309
OG0000696	rna32123, rna32122	transcript_ENSUAMT00000007273
OG0000697	rna6431	transcript_ENSUAMT00000030825
OG0000698	rna32617	transcript_ENSUAMT00000037530
OG0000698	rna32611	transcript_ENSUAMT00000037536
OG0000698	rna32612	transcript_ENSUAMT00000037535
OG0000699	rna33248	transcript_ENSUAMT00000037292
OG0000699	rna10493	transcript_ENSUAMT00000020474
OG0000700	rna10405	transcript_ENSUAMT00000006475, transcript_ENSUAMT00000002044, transcript_ENSUAMT00000003624
OG0000700	rna10406	transcript_ENSUAMT00000006478, transcript_ENSUAMT00000003975
OG0000701	rna8474	transcript_ENSUAMT00000021205
OG0000701	rna24071	transcript_ENSUAMT00000003941, transcript_ENSUAMT00000002567
OG0000702	rna30055	transcript_ENSUAMT00000035070
OG0000703	rna26637	transcript_ENSUAMT00000016736
OG0000703	rna33554	transcript_ENSUAMT00000037851
OG0000704	rna22803	transcript_ENSUAMT00000006795
OG0000704	rna22811	transcript_ENSUAMT00000006750
OG0000705	rna13148	transcript_ENSUAMT00000031990, transcript_ENSUAMT00000036737
OG0000705	rna29977	transcript_ENSUAMT00000007227
OG0000706	rna3470	transcript_ENSUAMT00000012459
OG0000706	rna29921	transcript_ENSUAMT00000037414
OG0000707	rna13033	transcript_ENSUAMT00000015104
OG0000707	rna23554	transcript_ENSUAMT00000013099
OG0000708	rna32330, rna36283, rna33451, rna36285, rna33691	transcript_ENSUAMT00000000138
OG0000709	rna23939	transcript_ENSUAMT00000006844
OG0000709	rna23941	transcript_ENSUAMT00000006853
OG0000710	rna29262	transcript_ENSUAMT00000038352
OG0000711	rna31032	transcript_ENSUAMT00000010343
OG0000711	rna10394	transcript_ENSUAMT00000002470
OG0000712	rna12480	transcript_ENSUAMT00000016922
OG0000712	rna12481	transcript_ENSUAMT00000021630
OG0000713	rna13372	transcript_ENSUAMT00000033877
OG0000713	rna13370	transcript_ENSUAMT00000033870
OG0000714	rna3663	transcript_ENSUAMT00000015141
OG0000714	rna3656	transcript_ENSUAMT00000031417
OG0000720	rna14894	transcript_ENSUAMT00000034446
OG0000720	rna18284	transcript_ENSUAMT00000005547
OG0000722	rna15945	transcript_ENSUAMT00000009716
OG0000722	rna27736	transcript_ENSUAMT00000002118
OG0000723	rna4469	transcript_ENSUAMT00000011678
OG0000723	rna15911	transcript_ENSUAMT00000039657
OG0000724	rna12511	transcript_ENSUAMT00000004032
OG0000724	rna15895	transcript_ENSUAMT00000012239
OG0000725	rna8738	transcript_ENSUAMT00000027256
OG0000725	rna15806	transcript_ENSUAMT00000038335
OG0000726	rna15676	transcript_ENSUAMT00000020119
OG0000726	rna28828	transcript_ENSUAMT00000001817
OG0000727	rna17807	transcript_ENSUAMT00000010764
OG0000728	rna758	transcript_ENSUAMT00000023222
OG0000728	rna15527	transcript_ENSUAMT00000010672
OG0000729	rna21242	transcript_ENSUAMT00000033937
OG0000729	rna17802	transcript_ENSUAMT00000010619
OG0000730	rna21075	transcript_ENSUAMT00000004722
OG0000730	rna34327	transcript_ENSUAMT00000039303
OG0000731	rna22060, rna21052	transcript_ENSUAMT00000038088
OG0000732	rna20941	transcript_ENSUAMT00000017482
OG0000732	rna13537	transcript_ENSUAMT00000036632
OG0000733	rna34889	transcript_ENSUAMT00000033232
OG0000733	rna11481	transcript_ENSUAMT00000023783
OG0000734	rna11661	transcript_ENSUAMT00000040804
OG0000734	rna11456	transcript_ENSUAMT00000036959
OG0000735	rna30964	transcript_ENSUAMT00000026553
OG0000735	rna11348	transcript_ENSUAMT00000015042
OG0000736	rna11335	transcript_ENSUAMT00000024211
OG0000736	rna20449	transcript_ENSUAMT00000025522
OG0000737	rna11251	transcript_ENSUAMT00000016859
OG0000737	rna11250	transcript_ENSUAMT00000016870
OG0000738	rna34845	transcript_ENSUAMT00000028778
OG0000738	rna11234	transcript_ENSUAMT00000038323
OG0000739	rna34525	transcript_ENSUAMT00000031040
OG0000739	rna19307	transcript_ENSUAMT00000030475
OG0000740	rna26456	transcript_ENSUAMT00000000983
OG0000740	rna20418	transcript_ENSUAMT00000006036
OG0000741	rna20510	transcript_ENSUAMT00000023287
OG0000741	rna26465	transcript_ENSUAMT00000034613
OG0000742	rna26489	transcript_ENSUAMT00000031809
OG0000742	rna5963	transcript_ENSUAMT00000018659
OG0000743	rna28358	transcript_ENSUAMT00000010614
OG0000743	rna26594	transcript_ENSUAMT00000008844
OG0000744	rna28355	transcript_ENSUAMT00000010600
OG0000744	rna26595	transcript_ENSUAMT00000008847
OG0000745	rna26599	transcript_ENSUAMT00000008861
OG0000745	rna3743	transcript_ENSUAMT00000005999
OG0000746	rna18946	transcript_ENSUAMT00000001422
OG0000746	rna19351	transcript_ENSUAMT00000030534
OG0000747	rna19345	transcript_ENSUAMT00000030096
OG0000747	rna35814	transcript_ENSUAMT00000030731
OG0000748	rna19329	transcript_ENSUAMT00000031813
OG0000748	rna22700	transcript_ENSUAMT00000031131
OG0000749	rna34394	transcript_ENSUAMT00000024451
OG0000749	rna16992	transcript_ENSUAMT00000040074
OG0000750	rna3551	transcript_ENSUAMT00000039789
OG0000750	rna5847	transcript_ENSUAMT00000017251
OG0000751	rna17194	transcript_ENSUAMT00000033849
OG0000751	rna837	transcript_ENSUAMT00000026372
OG0000752	rna17236	transcript_ENSUAMT00000016872
OG0000752	rna3490	transcript_ENSUAMT00000008110
OG0000753	rna26991	transcript_ENSUAMT00000023250
OG0000753	rna6903	transcript_ENSUAMT00000024594
OG0000754	rna1268	transcript_ENSUAMT00000004679
OG0000754	rna6905	transcript_ENSUAMT00000027039
OG0000756	rna27038	transcript_ENSUAMT00000037703
OG0000756	rna6995	transcript_ENSUAMT00000000995
OG0000757	rna3479	transcript_ENSUAMT00000028857
OG0000757	rna6997	transcript_ENSUAMT00000018180
OG0000758	rna7013	transcript_ENSUAMT00000027672
OG0000758	rna3496	transcript_ENSUAMT00000007568
OG0000759	rna14691	transcript_ENSUAMT00000031869
OG0000759	rna7066	transcript_ENSUAMT00000006084
OG0000760	rna7073	transcript_ENSUAMT00000024804
OG0000760	rna6074	transcript_ENSUAMT00000000064
OG0000761	rna6076	transcript_ENSUAMT00000000103
OG0000761	rna7075	transcript_ENSUAMT00000021473
OG0000762	rna17857	transcript_ENSUAMT00000028923
OG0000762	rna7083	transcript_ENSUAMT00000035363
OG0000763	rna6312	transcript_ENSUAMT00000008019, transcript_ENSUAMT00000028050
OG0000764	rna3346	transcript_ENSUAMT00000033553
OG0000764	rna7225	transcript_ENSUAMT00000004318
OG0000765	rna27197	transcript_ENSUAMT00000013474
OG0000765	rna7260	transcript_ENSUAMT00000030078
OG0000766	rna3645	transcript_ENSUAMT00000031427
OG0000766	rna7315	transcript_ENSUAMT00000038342
OG0000767	rna3671	transcript_ENSUAMT00000030599
OG0000767	rna7320	transcript_ENSUAMT00000039757
OG0000768	rna7374	transcript_ENSUAMT00000022735
OG0000768	rna3327	transcript_ENSUAMT00000007437
OG0000769	rna32489	transcript_ENSUAMT00000027339
OG0000769	rna7396	transcript_ENSUAMT00000015679
OG0000770	rna6009	transcript_ENSUAMT00000027527
OG0000770	rna7442	transcript_ENSUAMT00000036673
OG0000771	rna7462	transcript_ENSUAMT00000027070
OG0000771	rna26255	transcript_ENSUAMT00000037342
OG0000773	rna7539	transcript_ENSUAMT00000013026
OG0000773	rna7536	transcript_ENSUAMT00000013034
OG0000774	rna11167	transcript_ENSUAMT00000038018
OG0000774	rna3721	transcript_ENSUAMT00000018501
OG0000775	rna11145	transcript_ENSUAMT00000000547
OG0000775	rna27023	transcript_ENSUAMT00000018342
OG0000776	rna3728	transcript_ENSUAMT00000018478
OG0000776	rna11143	transcript_ENSUAMT00000000593
OG0000777	rna11129	transcript_ENSUAMT00000020496
OG0000777	rna26955	transcript_ENSUAMT00000039691
OG0000778	rna11077	transcript_ENSUAMT00000026342
OG0000778	rna8834	transcript_ENSUAMT00000032962
OG0000779	rna11056	transcript_ENSUAMT00000024018
OG0000779	rna32285	transcript_ENSUAMT00000040184
OG0000780	rna10947	transcript_ENSUAMT00000027897
OG0000780	rna16047	transcript_ENSUAMT00000028434
OG0000781	rna10926	transcript_ENSUAMT00000024403
OG0000781	rna29521	transcript_ENSUAMT00000033216
OG0000782	rna10834, rna10835	transcript_ENSUAMT00000005334, transcript_ENSUAMT00000033372, transcript_ENSUAMT00000033373
OG0000783	rna10820	transcript_ENSUAMT00000027095
OG0000783	rna16124	transcript_ENSUAMT00000041764
