Orthogroup	ursArc.longCDS.prots	ursMar.longCDS.prots
OG0004484	rna5576	rna11062
OG0004485	rna5567	rna11055
OG0004486	rna5565	rna11054
OG0004487	rna5564	rna11053
OG0004488	rna5562	rna11051
OG0004489	rna5561	rna11050
OG0004490	rna5554	rna11043
OG0004491	rna5550	rna11040
OG0004492	rna5546	rna11038
OG0004493	rna5538	rna11037
OG0004494	rna5516	rna11033
OG0004495	rna5514	rna11032
OG0004496	rna5513	rna11031
OG0004497	rna5505	rna11028
OG0004498	rna5504	rna11027
OG0004499	rna5502	rna11026
OG0004500	rna5498	rna11024
OG0004501	rna5496	rna11018
OG0004502	rna5481	rna11011
OG0004503	rna5480	rna11003
OG0004504	rna5465	rna10997
OG0004505	rna5442	rna10986
OG0004506	rna5438	rna10982
OG0004507	rna5437	rna10979
OG0004508	rna5434	rna10977
OG0004509	rna5435	rna10978
OG0004510	rna5431	rna10975
OG0004511	rna5429	rna10973
OG0004512	rna5424	rna10965
OG0004513	rna5419	rna10959
OG0004514	rna5414	rna10957
OG0004515	rna5412	rna10955
OG0004516	rna5409	rna10954
OG0004517	rna5406	rna10952
OG0004518	rna5405	rna10951
OG0004519	rna5403	rna10950
OG0004520	rna5401	rna10949
OG0004521	rna5393	rna10942
OG0004522	rna5395	rna10946
OG0004523	rna5387	rna10939
OG0004524	rna5385	rna10938
OG0004525	rna5384	rna10937
OG0004526	rna5380	rna10935
OG0004527	rna5375	rna10929
OG0004528	rna5362	rna10916
OG0004529	rna5352	rna10910
OG0004530	rna5341	rna10908
OG0004531	rna5336	rna10906
OG0004532	rna5331	rna10901
OG0004533	rna5320	rna10898
OG0004534	rna5318	rna10896
OG0004535	rna5316	rna10895
OG0004536	rna5303	rna10881
OG0004537	rna5288	rna10870
OG0004538	rna5286	rna10869
OG0004539	rna5261	rna10857
OG0004540	rna5259	rna10856
OG0004541	rna5258	rna10855
OG0004542	rna5253	rna10853
OG0004543	rna5242	rna10850
OG0004544	rna5236	rna10849
OG0004545	rna5226	rna10848
OG0004546	rna5205	rna10832
OG0004547	rna5204	rna10829
OG0004548	rna5203	rna10828
OG0004549	rna5202	rna10827
OG0004550	rna5199	rna10826
OG0004551	rna5193	rna10825
OG0004552	rna5180	rna10819
OG0004553	rna5177	rna10818
OG0004554	rna5174	rna10817
OG0004555	rna5165	rna10813
OG0004556	rna5164	rna10812
OG0004557	rna5160	rna10811
OG0004558	rna5155	rna10809
OG0004559	rna5141	rna10804
OG0004560	rna5148	rna10807
OG0004561	rna5140	rna10803
OG0004562	rna5136	rna10801
OG0004563	rna5135	rna10800
OG0004564	rna5133	rna10798
OG0004565	rna5132	rna10797
OG0004566	rna5131	rna10796
OG0004567	rna5130	rna10794
OG0004568	rna5128	rna10792
OG0004570	rna53132	rna34584
OG0004571	rna40601	rna32266
OG0004572	rna19525	rna8325
OG0004574	rna29739	rna14668
OG0004575	rna54061	rna29115
OG0004576	rna32089	rna31160
OG0004577	rna32108	rna31173
OG0004578	rna32110	rna31176
OG0004579	rna32131	rna31187
OG0004580	rna32132	rna31189
OG0004581	rna32134	rna31190
OG0004582	rna32136	rna31191
OG0004583	rna32138	rna31192
OG0004584	rna32143	rna31194
OG0004585	rna32153	rna31202
OG0004586	rna32154	rna31203
OG0004587	rna32160	rna31204
OG0004588	rna32178	rna31205
OG0004589	rna32179	rna31206
OG0004590	rna32182	rna31207
OG0004591	rna32183	rna31208
OG0004592	rna32191	rna8989
OG0004593	rna32213	rna9002
OG0004594	rna32216	rna9005
OG0004595	rna32221	rna9010
OG0004596	rna32224	rna9011
OG0004597	rna32226	rna9012
OG0004598	rna32235	rna9022
OG0004599	rna32242	rna9023
OG0004600	rna32262	rna9028
OG0004601	rna32263	rna9029
OG0004602	rna32266	rna9030
OG0004603	rna32267	rna9031
OG0004604	rna32269	rna9033
OG0004605	rna32270	rna9034
OG0004606	rna32274	rna9038
OG0004607	rna32276	rna9039
OG0004608	rna32283	rna9049
OG0004609	rna32285	rna9051
OG0004610	rna32288	rna9052
OG0004611	rna32291	rna9054
OG0004612	rna32293	rna9056
OG0004613	rna32302	rna9064
OG0004614	rna32316	rna9067
OG0004615	rna32318	rna9068
OG0004616	rna32321	rna9070
OG0004617	rna32324	rna9071
OG0004618	rna32326	rna9072
OG0004619	rna32334	rna9081
OG0004620	rna32340	rna9086
OG0004621	rna32342	rna9088
OG0004622	rna32343	rna9089
OG0004623	rna32347	rna9091
OG0004624	rna32352	rna9094
OG0004625	rna32364	rna9101
OG0004626	rna32366	rna9102
OG0004627	rna32367	rna9103
OG0004628	rna32368	rna9104
OG0004629	rna32372	rna9105
OG0004630	rna32379	rna9111
OG0004631	rna32382	rna9114
OG0004632	rna32383	rna9115
OG0004633	rna32390	rna9127
OG0004634	rna32392	rna9128
OG0004635	rna32398	rna9131
OG0004636	rna32401	rna9133
OG0004637	rna32404	rna9134
OG0004638	rna32410	rna9135
OG0004639	rna32417	rna9140
OG0004640	rna32412	rna9136
OG0004641	rna32430	rna9142
OG0004642	rna32432	rna9143
OG0004643	rna32433	rna9144
OG0004644	rna32435	rna9146
OG0004645	rna32441	rna9149
OG0004646	rna32442	rna9153
OG0004647	rna32443	rna9155
OG0004648	rna32447	rna9161
OG0004649	rna32450	rna9163
OG0004650	rna32452	rna9165
OG0004651	rna32456	rna9166
OG0004652	rna32464	rna9167
OG0004653	rna32465	rna9168
OG0004654	rna32469	rna9175
OG0004655	rna32476	rna9179
OG0004656	rna32477	rna9180
OG0004657	rna32478	rna9181
OG0004658	rna32479	rna9183
OG0004659	rna32480	rna9184
OG0004660	rna32482	rna9186
OG0004661	rna32484	rna9187
OG0004662	rna32486	rna9190
OG0004663	rna32489	rna9199
OG0004664	rna32490	rna9202
OG0004665	rna32491	rna9204
OG0004666	rna32493	rna9205
OG0004667	rna32498	rna9211
OG0004668	rna32499	rna9212
OG0004669	rna32503	rna9213
OG0004670	rna32506	rna9214
OG0004671	rna32508	rna9217
OG0004672	rna32520	rna9229
OG0004673	rna32522	rna9231
OG0004674	rna32524	rna9232
OG0004675	rna32534	rna9242
OG0004676	rna32537	rna9243
OG0004677	rna32539	rna9244
OG0004678	rna32545	rna9251
OG0004679	rna32551	rna9258
OG0004680	rna32553	rna9259
OG0004681	rna32556	rna9260
OG0004682	rna32558	rna9261
OG0004683	rna32565	rna30533
OG0004684	rna32566	rna30532
OG0004685	rna32567	rna30531
OG0004686	rna32568	rna30530
OG0004687	rna32573	rna30527
OG0004688	rna32575	rna30525
OG0004689	rna32577	rna30524
OG0004690	rna32580	rna30522
OG0004691	rna32584	rna30521
OG0004692	rna32587	rna30520
OG0004693	rna32591	rna30517
OG0004694	rna32593	rna30515
OG0004695	rna32601	rna30509
OG0004696	rna32602	rna30508
OG0004697	rna32610	rna30501
OG0004698	rna32611	rna30500
OG0004699	rna32612	rna30499
OG0004700	rna32615	rna30497
OG0004701	rna32619	rna30496
OG0004702	rna32625	rna30495
OG0004703	rna32626	rna30492
OG0004704	rna32630	rna30488
OG0004705	rna32631	rna30477
OG0004706	rna32640	rna30474
OG0004707	rna32643	rna30473
OG0004708	rna32645	rna30472
OG0004709	rna32646	rna30471
OG0004710	rna32647	rna30469
OG0004711	rna32651	rna30465
OG0004712	rna32656	rna30464
OG0004713	rna32657	rna30463
OG0004714	rna32663	rna30462
OG0004715	rna32665	rna30458
OG0004716	rna32666	rna30457
OG0004717	rna32674	rna30455
OG0004718	rna32677	rna30452
OG0004719	rna32682	rna30449
OG0004720	rna32683	rna30447
OG0004722	rna32687	rna30445
OG0004723	rna32694	rna30443
OG0004724	rna47073	rna33625
OG0004725	rna47066	rna33627
OG0004726	rna47063	rna33628
OG0004727	rna47061	rna33629
OG0004728	rna47058	rna33631
OG0004729	rna47052	rna33633
OG0004730	rna47047	rna33634
OG0004731	rna47041	rna33640
OG0004732	rna47039	rna33642
OG0004733	rna47038	rna33644
OG0004734	rna47034	rna33645
OG0004735	rna47033	rna33646
OG0004736	rna47032	rna33647
OG0004737	rna47021	rna33651
OG0004738	rna47014	rna33658
OG0004739	rna47012	rna33660
OG0004740	rna47010	rna33662
OG0004741	rna47008	rna33665
OG0004742	rna46993	rna33675
OG0004743	rna46991	rna33677
OG0004744	rna46990	rna33678
OG0004745	rna46980	rna33682
OG0004746	rna46979	rna33685
OG0004747	rna46978	rna33686
OG0004748	rna46969	rna6647
OG0004749	rna46968	rna6646
OG0004750	rna46962	rna6643
OG0004751	rna46961	rna6642
OG0004752	rna46960	rna6641
OG0004753	rna46955	rna6640
OG0004754	rna46948	rna6635
OG0004755	rna46917	rna6623
OG0004756	rna46915	rna6622
OG0004757	rna46914	rna6621
OG0004758	rna46912	rna6620
OG0004759	rna46907	rna6617
OG0004760	rna46903	rna6615
OG0004761	rna46899	rna6613
OG0004762	rna46892	rna6606
OG0004763	rna46887	rna6595
OG0004764	rna46884	rna6594
OG0004765	rna46881	rna6590
OG0004766	rna46879	rna6589
OG0004767	rna46878	rna6588
OG0004768	rna46874	rna6587
OG0004769	rna46872	rna6585
OG0004770	rna46871	rna6584
OG0004771	rna46867	rna6582
OG0004772	rna46866	rna6581
OG0004773	rna51846	rna29104
OG0004774	rna51848	rna29106
OG0004775	rna51851	rna29109
OG0004776	rna51852	rna29110
OG0004777	rna51858	rna29111
OG0004778	rna51885	rna29128, rna29127
OG0004779	rna51886	rna29129
OG0004782	rna51894	rna29141
OG0004783	rna51897	rna29153
OG0004784	rna51902	rna29155
OG0004785	rna51904	rna29156
OG0004786	rna51909, rna51933	rna29192
OG0004787	rna51910	rna29163
OG0004788	rna51940	rna29196
OG0004789	rna51944	rna29198
OG0004790	rna51947	rna29202
OG0004791	rna51965	rna29224
OG0004792	rna53191	rna29235
OG0004793	rna52704	rna32920
OG0004794	rna52702	rna32921
OG0004795	rna52697	rna32929
OG0004796	rna52694	rna32932
OG0004797	rna52692	rna32933
OG0004798	rna52673	rna32945
OG0004799	rna52672	rna32946
OG0004800	rna52666	rna32947
OG0004801	rna52663	rna32949
OG0004802	rna52662	rna32950
OG0004803	rna50960	rna32768
OG0004804	rna50955	rna32771
OG0004805	rna50953	rna32772
OG0004806	rna50950	rna32773
OG0004807	rna50949	rna32774
OG0004808	rna50940	rna32776
OG0004809	rna50937	rna32777
OG0004810	rna50936	rna32778
OG0004811	rna50913	rna32796
OG0004812	rna50934	rna32779
OG0004813	rna50930	rna32780
OG0004814	rna50926	rna32781
OG0004815	rna50924	rna32785
OG0004816	rna50920	rna32789
OG0004817	rna50919	rna32790
OG0004818	rna50915	rna32794
OG0004819	rna50914	rna32795
OG0004821	rna50911	rna32798
OG0004822	rna50909	rna32800
OG0004823	rna50903	rna32802
OG0004824	rna50896	rna32806
OG0004825	rna50895	rna32807
OG0004826	rna50891	rna32810
OG0004827	rna50885	rna32815
OG0004828	rna50884	rna32816
OG0004829	rna50882	rna32817
OG0004830	rna50881	rna32818
OG0004831	rna50856	rna32852
OG0004832	rna50855	rna32850
OG0004833	rna50818	rna23664
OG0004834	rna50813	rna23665
OG0004835	rna50812	rna23666
OG0004836	rna50811	rna23667
OG0004837	rna50806	rna23668
OG0004838	rna50802	rna23671
OG0004839	rna50800	rna23673
OG0004840	rna50799	rna23675
OG0004841	rna50798	rna23676
OG0004842	rna50781	rna23693
OG0004843	rna50769	rna23699
OG0004844	rna50763	rna23704
OG0004845	rna50754	rna23707
OG0004847	rna50598	rna4300, rna4301
OG0004848	rna50611	rna4276
OG0004849	rna50619	rna4271
OG0004850	rna50649	rna4253
OG0004851	rna50650	rna4251
OG0004852	rna50652	rna4250
OG0004853	rna50655	rna4248
OG0004854	rna50657	rna4247
OG0004855	rna50661	rna4246
OG0004856	rna50674	rna4236
OG0004857	rna50679	rna4233
OG0004858	rna50680	rna4232
OG0004859	rna50681	rna4230
OG0004860	rna50682	rna4229
OG0004861	rna50683	rna4228
OG0004862	rna50685	rna4226
OG0004863	rna50686	rna4225
OG0004864	rna50687	rna4223
OG0004865	rna50689	rna4222
OG0004866	rna50691	rna4221
OG0004867	rna50698	rna4219
OG0004868	rna50707	rna4215
OG0004869	rna50709	rna4214
OG0004870	rna50712	rna4210
OG0004871	rna50715	rna4209
OG0004872	rna50717	rna4208
OG0004873	rna50721	rna4205
OG0004874	rna50725	rna4204
OG0004875	rna50728	rna4203
OG0004876	rna50729	rna4202
OG0004877	rna50733	rna4200
OG0004878	rna50734	rna4198
OG0004879	rna50735	rna4196
OG0004880	rna50741	rna4191
OG0004881	rna43771	rna4188
OG0004882	rna43773	rna4184
OG0004883	rna43779	rna4180
OG0004884	rna43781	rna4178
OG0004885	rna43784	rna4177
OG0004886	rna43786	rna4176
OG0004887	rna43788	rna4175
OG0004888	rna43790	rna4174
OG0004889	rna43791	rna4172
OG0004890	rna43793	rna4171
OG0004891	rna43795	rna4169
OG0004892	rna43797	rna4168
OG0004893	rna43798	rna4167
OG0004894	rna43810	rna4161
OG0004895	rna43812	rna4160
OG0004896	rna43814	rna4159
OG0004897	rna43815	rna4158
OG0004898	rna43817	rna4157
OG0004899	rna43820	rna4156
OG0004900	rna43823	rna4155
OG0004901	rna43835	rna4150
OG0004902	rna43840	rna4148
OG0004903	rna43844	rna4140
OG0004904	rna43848	rna4139
OG0004905	rna43851	rna4138
OG0004906	rna43855	rna4137
OG0004907	rna43857, rna43858	rna4135
OG0004908	rna43860	rna4132
OG0004909	rna43876	rna4123
OG0004910	rna43881	rna4120
OG0004911	rna43882	rna4119
OG0004912	rna43884	rna4117
OG0004913	rna43885	rna4116
OG0004914	rna43887	rna4115
OG0004915	rna43888	rna4114
OG0004916	rna43892	rna4113
OG0004917	rna43896	rna4112
OG0004918	rna43897	rna4111
OG0004919	rna43898	rna4109
OG0004920	rna43899	rna4108
OG0004921	rna43903	rna4107
OG0004922	rna43907	rna4106
OG0004923	rna43918	rna4102
OG0004924	rna43921	rna4099
OG0004925	rna43923	rna4096
OG0004926	rna43924	rna4097
OG0004927	rna43926	rna4094
OG0004928	rna43929	rna4092
OG0004929	rna43930	rna4091
OG0004930	rna43933	rna4088
OG0004931	rna43934	rna4087
OG0004932	rna43936	rna4086
OG0004933	rna43941	rna4085
OG0004934	rna43942	rna4084
OG0004935	rna43943	rna4078
OG0004936	rna43948	rna4077
OG0004937	rna43950	rna4076
OG0004938	rna43953	rna4074
OG0004939	rna43954	rna4073
OG0004940	rna43957	rna4070
OG0004941	rna43958	rna4068
OG0004942	rna43964	rna4066
OG0004943	rna43970	rna4060
OG0004944	rna43975	rna4056
OG0004945	rna43977	rna4055
OG0004946	rna43980	rna4053
OG0004947	rna43983	rna4052
OG0004948	rna43987	rna4051
OG0004949	rna43998	rna4046
OG0004950	rna44004	rna4044
OG0004951	rna44006	rna4041
OG0004952	rna44008	rna4040
OG0004953	rna44017	rna4037
OG0004954	rna44018	rna4036
OG0004955	rna44022	rna4033
OG0004956	rna44024	rna4032
OG0004957	rna44029	rna4030
OG0004958	rna44040	rna4018
OG0004959	rna44041	rna4017
OG0004960	rna44046	rna4012
OG0004961	rna44048	rna4011
OG0004962	rna44049	rna4010
OG0004963	rna44050	rna4009
OG0004964	rna44051	rna4008
OG0004965	rna44054	rna4006
OG0004966	rna44062	rna4004
OG0004967	rna44064	rna4003
OG0004968	rna44067	rna4002
OG0004969	rna44068	rna4001
OG0004970	rna44070	rna4000
OG0004971	rna44073	rna3998
OG0004972	rna44079	rna3995
OG0004973	rna44080	rna3994
OG0004974	rna44082	rna3993
OG0004975	rna44083	rna3991
OG0004976	rna44085	rna3989
OG0004977	rna44086	rna3988
OG0004978	rna44087	rna3987
OG0004979	rna44091	rna3985
OG0004980	rna44097	rna3982
OG0004981	rna44101	rna3980
OG0004982	rna44105	rna3976
OG0004983	rna44106	rna3971
OG0004984	rna44117	rna3970
OG0004985	rna44118	rna3969
OG0004986	rna44122	rna3968
OG0004987	rna44123	rna3967
OG0004988	rna44125	rna3965
OG0004989	rna44127	rna3963
OG0004990	rna44132	rna3960
OG0004991	rna44134	rna3959
OG0004992	rna44135	rna3958
OG0004993	rna44137	rna3957
OG0004994	rna44138	rna3956
OG0004995	rna44140	rna3955
OG0004996	rna44143	rna3953
OG0004997	rna44150	rna3947
OG0004998	rna44151	rna3946
OG0004999	rna44159	rna3942
OG0005000	rna44164	rna3936
OG0005001	rna44276	rna32680
OG0005002	rna44263	rna32681
OG0005003	rna44260	rna32682
OG0005004	rna44259	rna32683
OG0005005	rna44257	rna32684
OG0005006	rna44256	rna32685
OG0005007	rna44254	rna32687
OG0005008	rna44253	rna32688
OG0005009	rna44247	rna32690
OG0005010	rna44245	rna32692
OG0005011	rna44243	rna32693
OG0005012	rna44239	rna32696
OG0005013	rna44238	rna32697
OG0005014	rna44235	rna32698
OG0005015	rna44232	rna32699
OG0005016	rna44230	rna32702
OG0005017	rna44228	rna32704
OG0005018	rna44226	rna3899
OG0005019	rna44218	rna3900
OG0005020	rna44217	rna3903
OG0005021	rna44216	rna3904
OG0005022	rna44212	rna3905
OG0005023	rna44204	rna3911
OG0005024	rna44202	rna3912
OG0005025	rna44197	rna3914
OG0005026	rna44194	rna3919
OG0005027	rna44193	rna3920
OG0005028	rna44191	rna3922
OG0005029	rna44186	rna3924
OG0005030	rna44184	rna3926
OG0005031	rna44183	rna3927
OG0005032	rna44287	rna29322
OG0005033	rna44288	rna29324
OG0005034	rna44293	rna29325
OG0005035	rna44296	rna29327
OG0005036	rna44298	rna29328
OG0005037	rna44299	rna29329
OG0005038	rna44302	rna29330
OG0005039	rna44304	rna29332
OG0005040	rna44305	rna29335
OG0005041	rna44307	rna29338
OG0005042	rna44308	rna29339
OG0005043	rna44315	rna8980
OG0005044	rna44329	rna8971
OG0005045	rna44336	rna8969
OG0005046	rna44338	rna8968
OG0005047	rna44343	rna8967
OG0005048	rna44344	rna8966
OG0005049	rna44348	rna8964
OG0005050	rna44349	rna8963
OG0005051	rna44350	rna8962
OG0005052	rna44352	rna8961
OG0005053	rna44355	rna8960
OG0005054	rna44356	rna8959
OG0005055	rna44365	rna8953
OG0005056	rna44374	rna8945
OG0005057	rna44375	rna8944
OG0005058	rna44381	rna8941
OG0005059	rna44382	rna8940
OG0005060	rna44390	rna8936
OG0005061	rna44394	rna8934
OG0005062	rna44395	rna8933
OG0005063	rna44396	rna8932
OG0005064	rna44402	rna8930
OG0005065	rna44409	rna8928
OG0005066	rna44410	rna8927
OG0005067	rna44411	rna8926
OG0005068	rna44412	rna8925
OG0005069	rna44414	rna8922
OG0005070	rna44416	rna8920
OG0005071	rna54442	rna8918
OG0005072	rna44422	rna8915
OG0005073	rna44427	rna8913
OG0005074	rna44429	rna8911
OG0005075	rna44434	rna8909
OG0005076	rna44437	rna8907
OG0005077	rna44439	rna8906
OG0005078	rna44441	rna8902
OG0005079	rna44445	rna8901
OG0005080	rna44451	rna8899
OG0005081	rna44452	rna8898
OG0005082	rna44456	rna8895
OG0005083	rna44462	rna8892
OG0005084	rna44465	rna8890
OG0005085	rna44466	rna8888
OG0005086	rna44468	rna8887
OG0005087	rna44471	rna8885
OG0005088	rna44477	rna8884
OG0005089	rna44479	rna8883
OG0005090	rna44485	rna8880
OG0005091	rna44486	rna8879
OG0005092	rna44487	rna8878
OG0005093	rna44505	rna27326
OG0005094	rna44512	rna27322
OG0005095	rna44514	rna32990
OG0005096	rna46716	rna34202
OG0005097	rna46713	rna34204
OG0005098	rna46701	rna34214
OG0005099	rna46698	rna34217
OG0005100	rna46691	rna34218
OG0005101	rna46688	rna34220
OG0005102	rna46674	rna35357
OG0005103	rna46662	rna35352
OG0005104	rna46649	rna35344
OG0005105	rna46648	rna35337
OG0005106	rna46631	rna35332
OG0005107	rna46630	rna35330
OG0005108	rna46626	rna35327
OG0005109	rna46621	rna35323
OG0005110	rna46619	rna35322
OG0005111	rna46618	rna35320
OG0005112	rna46610	rna35310
OG0005113	rna46606	rna35307
OG0005114	rna46604	rna35306
OG0005115	rna46601	rna35304
OG0005116	rna46600	rna35303
OG0005117	rna46597	rna35301
OG0005118	rna46596	rna35300
OG0005119	rna46593	rna35299
OG0005120	rna46591	rna35291
OG0005121	rna46586	rna35290
OG0005122	rna46578	rna35289
OG0005123	rna46573	rna35278
OG0005124	rna46568	rna35274
OG0005125	rna46567	rna35273
OG0005126	rna46566	rna35272
OG0005127	rna46564	rna35270
OG0005128	rna46557	rna35263
OG0005129	rna46556	rna35262
OG0005130	rna46553	rna35260
OG0005131	rna46552	rna35259
OG0005132	rna46550	rna35257
OG0005133	rna46546	rna35255
OG0005134	rna46545	rna35254
OG0005135	rna46540	rna35251
OG0005136	rna46539	rna35250
OG0005137	rna46537	rna35248
OG0005138	rna46531	rna35241
OG0005139	rna46526	rna35237
OG0005140	rna46523	rna35235
OG0005141	rna46522	rna35234
OG0005142	rna46521	rna35233
OG0005143	rna46518	rna35230
OG0005144	rna46516	rna35228
OG0005145	rna46515	rna35226
OG0005146	rna46511	rna35224
OG0005147	rna46503	rna35223
OG0005148	rna46500	rna35221
OG0005149	rna46499	rna35220
OG0005150	rna46495	rna35215
OG0005151	rna46489	rna35212
OG0005152	rna46486	rna32165
OG0005153	rna46485	rna32166
OG0005154	rna46455	rna32169
OG0005155	rna46452	rna32173
OG0005156	rna46449	rna32175
OG0005157	rna46448	rna32176
OG0005158	rna46445	rna32178
OG0005159	rna46435	rna9321
OG0005160	rna46434	rna9320
OG0005161	rna46432	rna9318
OG0005162	rna46430	rna9317
OG0005163	rna46422	rna9316
OG0005164	rna46421	rna9315
OG0005165	rna46420	rna9314
OG0005166	rna46417	rna9313
OG0005167	rna46415	rna9312
OG0005168	rna46409	rna9307
OG0005169	rna46403	rna9306
OG0005170	rna46393	rna9302
OG0005171	rna46386	rna9297
OG0005172	rna8823	rna24922
OG0005173	rna8824	rna24921
OG0005174	rna8826	rna24917
OG0005175	rna8829	rna24914
OG0005176	rna8838	rna24909
OG0005177	rna8840	rna24908
OG0005178	rna8843	rna24905
OG0005179	rna8847	rna24903
OG0005180	rna8849	rna24902
OG0005181	rna8855	rna24895
OG0005182	rna8860	rna24893
OG0005183	rna8866	rna24873
OG0005184	rna8869	rna24867
OG0005185	rna8873	rna24864
OG0005186	rna8875	rna24863
OG0005187	rna8876	rna24862
OG0005188	rna8880	rna24860
OG0005189	rna8884	rna24859
OG0005190	rna8900	rna24858
OG0005191	rna8915	rna24856
OG0005192	rna8929	rna24853
OG0005193	rna8934	rna24851
OG0005194	rna8945	rna24850
OG0005195	rna8946	rna24849
OG0005196	rna8948	rna24848
OG0005197	rna8949	rna24846
OG0005198	rna8950	rna24847
OG0005199	rna8952	rna24844
OG0005200	rna8953	rna24843
